ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_rank,main_player_league_points,main_player_champion_level,main_player_champion_experience,rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
73,0,79,0,IRON_III,50,14,12408,75,0,92,0,IRON,IV,36,13,11216,59,0,76,0,BRONZE_IV,12,14,12702,27,0,36,0,BRONZE_IV,33,12,9794,329,0,337,0,BRONZE_IV,0,11,8025,116,0,134,0,BRONZE_IV,82,14,11598,128,0,147,0,IRON_III,78,12,8624,97,0,109,0,IRON_I,30,11,7775,137,0,152,0,BRONZE_IV,0,12,9362,41,0,40,0,IRON_III,48,10,6860
146,0,145,0,BRONZE_IV,0,13,10912,338,0,281,0,BRONZE_II,18,14,12814,136,0,145,0,IRON_II,44,13,10386,169,0,186,0,IRON_III,41,13,10849,12,0,23,0,IRON_III,86,13,10031,82,0,85,0,IRON_I,91,16,15060,13,0,102,0,IRON,IV,35,16,15621,134,0,88,0,BRONZE_II,0,14,12478,59,0,76,0,BRONZE_IV,20,14,12112,223,0,235,0,BRONZE_IV,75,14,12520
337,0,323,0,BRONZE_III,26,14,11905,32,0,55,0,IRON_III,51,11,8206,15,0,13,0,IRON_I,3,12,9853,207,0,265,0,IRON_IV,43,12,9113,93,0,59,0,BRONZE_I,25,12,9267,513,0,455,0,SILVER_III,49,14,12190,13,0,102,0,IRON,IV,35,15,14641,15,0,20,0,IRON_II,76,14,12999,292,0,276,0,BRONZE_IV,7,15,13356,221,0,231,0,BRONZE_IV,0,12,9832
15,0,20,0,IRON_II,76,16,15952,111,0,85,0,BRONZE_III,75,16,16288,164,0,237,0,IRON_IV,71,18,19683,105,0,103,0,BRONZE_IV,51,16,14824,789,0,771,0,BRONZE_IV,20,17,16625,92,0,85,0,IRON_I,42,15,14573,13,0,102,0,IRON,IV,35,16,16255,355,0,373,0,IRON_I,0,16,15032,279,0,266,0,SILVER_IV,0,16,15752,257,0,268,0,BRONZE_IV,0,15,13587
106,0,99,0,BRONZE_III,48,18,20532,165,0,173,0,IRON_II,76,17,17048,372,0,374,0,BRONZE_IV,32,16,16460,372,0,374,0,BRONZE_IV,32,15,14215,221,0,233,0,BRONZE_III,41,15,14667,18,0,23,0,BRONZE_IV,0,15,13464,13,0,102,0,IRON,IV,35,16,14924,43,0,67,0,IRON_II,0,15,14382,86,0,113,0,BRONZE_IV,22,16,14958,14,0,16,0,IRON_I,100,16,14807
104,0,107,0,BRONZE_III,46,18,23101,574,0,555,0,BRONZE_I,26,17,17578,132,0,169,0,BRONZE_IV,15,18,20499,46,0,50,0,BRONZE_IV,0,16,15503,20,0,63,0,IRON_IV,0,16,16083,8,0,12,0,IRON_I,81,15,13235,13,0,102,0,IRON,IV,35,18,24585,40,0,48,0,IRON_II,0,16,16068,242,0,215,0,SILVER_I,29,18,18735,232,0,207,0,BRONZE_I,28,15,13636
47,0,69,0,BRONZE_I,5,15,13176,98,0,86,0,BRONZE_IV,68,13,10728,51,0,53,0,BRONZE_IV,21,13,10853,73,0,117,0,IRON,IV,4,12,8872,358,0,396,0,BRONZE_IV,47,10,6560,62,0,55,0,BRONZE_III,29,13,11027,224,0,223,0,BRONZE_III,24,14,11994,88,0,128,0,IRON_III,53,15,14036,63,0,88,0,BRONZE_IV,61,14,11502,72,0,88,0,BRONZE_III,5,13,10776
686,0,702,0,SILVER_IV,0,16,16439,53,0,61,0,IRON_III,81,15,13752,460,0,455,0,BRONZE_IV,41,15,13586,73,0,117,0,IRON,IV,4,13,11122,347,0,323,0,BRONZE_III,44,12,9919,129,0,131,0,BRONZE_III,44,17,18091,19,0,22,0,BRONZE_IV,90,15,14073,132,0,141,0,BRONZE_III,25,17,17223,228,0,254,0,BRONZE_III,5,15,13440,34,0,53,0,BRONZE_IV,29,15,13642
232,0,229,0,BRONZE_IV,98,18,26343,71,0,88,0,BRONZE_III,0,18,20723,208,0,267,0,IRON_II,0,18,25935,73,0,117,0,IRON,IV,4,16,15892,394,0,398,0,BRONZE_IV,1,18,24090,92,0,103,0,BRONZE_III,54,18,25107,97,0,118,0,IRON_III,50,18,28893,211,0,196,0,BRONZE_I,42,18,22047,76,0,92,0,BRONZE_IV,58,18,21222,27,0,30,0,IRON_III,59,18,25059
46,0,64,0,IRON_II,42,14,12790,68,0,88,0,BRONZE_IV,28,14,12986,83,0,79,0,BRONZE_IV,30,15,14173,73,0,117,0,IRON,IV,4,6,3004,140,0,126,0,BRONZE_I,0,14,11468,44,0,60,0,IRON_II,5,14,12343,188,0,215,0,IRON_II,39,12,9650,105,0,97,0,IRON_I,33,14,11853,25,0,39,0,IRON_III,67,12,9251,41,0,47,0,BRONZE_IV,0,12,9270
105,0,124,0,IRON_IV,0,14,12910,282,0,307,0,BRONZE_III,1,16,15059,258,0,287,0,BRONZE_IV,40,14,12446,73,0,117,0,IRON,IV,4,13,10178,238,0,193,0,SILVER_IV,0,14,11762,9,0,23,0,IRON_III,62,13,10302,103,0,115,0,IRON_I,44,11,7372,186,0,202,0,BRONZE_IV,15,14,12282,765,0,777,0,IRON_I,16,11,7896,189,0,201,0,IRON_IV,84,12,8843
23,0,31,0,IRON,IV,40,1,0,189,0,198,0,BRONZE_III,35,3,928,538,0,549,0,IRON_I,7,4,1425,129,0,143,0,IRON_I,87,3,801,409,0,403,0,BRONZE_III,56,2,620,260,0,280,0,BRONZE_IV,0,4,1175,73,0,105,0,IRON_III,56,3,1070,37,0,55,0,BRONZE_IV,29,3,1116,69,0,81,0,BRONZE_IV,6,3,677,17,0,13,0,BRONZE_IV,22,3,677
23,0,31,0,IRON,IV,40,15,14485,0,0,40,0,IRON_IV,0,14,12939,1,0,44,0,IRON_IV,0,11,7890,47,0,93,0,IRON_IV,62,13,10503,11,0,36,0,IRON_III,85,14,11494,89,0,96,0,IRON_III,46,15,14315,111,0,112,0,IRON_IV,46,13,11166,42,0,53,0,IRON_IV,75,15,13983,312,0,325,0,BRONZE_IV,0,14,11612,391,0,418,0,IRON_II,64,12,9626
23,0,31,0,IRON,IV,40,4,1151,16,0,42,0,IRON_I,27,3,831,140,0,166,0,BRONZE_IV,23,3,1132,5,0,15,0,IRON_II,23,2,358,174,0,174,0,BRONZE_IV,48,3,742,148,0,170,0,BRONZE_IV,69,3,815,404,0,410,0,BRONZE_IV,26,1,0,86,0,132,0,IRON_IV,75,3,1100,173,0,193,0,IRON_II,0,2,638,124,0,101,0,IRON_I,62,2,564
46,0,98,0,IRON_IV,81,13,10243,446,0,441,0,BRONZE_IV,35,12,8724,47,0,100,0,IRON_IV,92,11,7748,425,0,464,0,BRONZE_IV,55,12,9064,5,0,6,0,IRON_I,0,11,8109,108,0,119,0,IRON_II,30,10,6664,508,0,521,0,BRONZE_IV,68,14,12287,193,0,196,0,BRONZE_III,0,13,9970,78,0,160,0,IRON,IV,4,9,5782,625,0,714,0,IRON_IV,51,9,5461
165,0,159,0,BRONZE_III,12,18,24035,59,0,74,0,BRONZE_IV,41,18,19836,452,0,473,0,IRON_III,20,17,18062,214,0,220,0,IRON_I,49,16,15854,36,0,25,0,IRON_I,0,18,20202,152,0,208,0,IRON_IV,91,18,22908,95,0,104,0,BRONZE_III,62,17,16752,50,0,63,0,BRONZE_IV,53,18,19640,78,0,160,0,IRON,IV,4,18,22544,42,0,57,0,BRONZE_IV,10,18,19983
22,0,27,0,IRON_I,27,14,11603,49,0,82,0,IRON_III,36,11,7976,95,0,92,0,BRONZE_I,6,14,11992,156,0,171,0,IRON_III,75,12,8605,186,0,210,0,BRONZE_I,40,12,9714,32,0,52,0,BRONZE_IV,38,12,9528,152,0,208,0,IRON_IV,91,11,7573,137,0,129,0,BRONZE_IV,96,12,8898,78,0,160,0,IRON,IV,4,13,10178,182,0,207,0,BRONZE_IV,0,11,7446
39,0,46,0,IRON_II,78,12,8809,49,0,71,0,IRON_II,87,11,8060,56,0,69,0,BRONZE_IV,39,11,7396,92,0,95,0,BRONZE_II,12,10,6327,125,0,137,0,IRON_I,100,8,4428,152,0,208,0,IRON_IV,91,11,7686,57,0,60,0,BRONZE_III,81,13,10947,10,0,24,0,BRONZE_IV,0,11,8206,78,0,160,0,IRON,IV,4,11,8166,53,0,76,0,BRONZE_IV,50,10,7082
124,0,155,0,BRONZE_IV,0,16,16074,103,0,122,0,BRONZE_IV,75,15,13169,77,0,127,0,IRON,IV,37,12,8629,39,0,61,0,IRON_II,58,12,9716,20,0,49,0,IRON_IV,42,10,7195,57,0,80,0,BRONZE_IV,20,16,15468,293,0,306,0,BRONZE_IV,0,14,12679,81,0,100,0,BRONZE_IV,0,14,11985,96,0,111,0,BRONZE_IV,0,14,11496,30,0,66,0,IRON_IV,0,12,9866
52,0,56,0,IRON_III,60,18,23058,80,0,82,0,BRONZE_IV,88,18,26478,77,0,127,0,IRON,IV,37,17,17370,188,0,197,0,IRON_II,29,18,23041,339,0,349,0,SILVER_IV,52,18,24059,50,0,42,0,BRONZE_III,68,18,23137,85,0,97,0,IRON_I,39,18,26125,60,0,99,0,IRON_II,65,18,24642,80,0,95,0,IRON_III,50,18,20452,18,0,29,0,BRONZE_IV,13,18,21197
31,0,44,0,IRON_I,55,18,22139,98,0,140,0,IRON_III,60,17,16981,77,0,127,0,IRON,IV,37,17,17666,89,0,86,0,BRONZE_IV,53,16,16124,42,0,47,0,BRONZE_IV,68,15,14584,215,0,233,0,IRON_I,6,18,18763,249,0,250,0,IRON_II,57,18,20947,104,0,134,0,BRONZE_IV,0,18,21552,49,0,71,0,BRONZE_IV,0,18,19589,82,0,101,0,IRON_I,0,17,17491
176,0,190,0,BRONZE_IV,47,13,11003,144,0,120,0,BRONZE_IV,33,11,7830,77,0,127,0,IRON,IV,37,11,7333,49,0,47,0,BRONZE_IV,53,11,7864,32,0,37,0,BRONZE_IV,8,10,7214,19,0,38,0,IRON_I,17,11,7745,64,0,60,0,BRONZE_III,26,9,5894,71,0,96,0,BRONZE_IV,30,12,9143,124,0,134,0,IRON_II,38,9,5815,37,0,80,0,IRON_IV,0,8,4082
457,0,471,0,BRONZE_IV,0,10,6698,81,0,73,0,BRONZE_II,54,11,8553,77,0,127,0,IRON,IV,37,12,9127,457,0,496,0,IRON_I,27,11,8349,95,0,91,0,BRONZE_IV,60,10,6377,81,0,106,0,IRON_II,49,14,12259,138,0,130,0,IRON_I,54,14,11961,114,0,94,0,BRONZE_IV,63,14,11667,144,0,149,0,BRONZE_IV,11,12,9358,419,0,406,0,BRONZE_III,75,12,9481
219,0,245,0,BRONZE_III,30,15,13501,111,0,170,0,IRON,IV,0,12,9292,19,0,23,0,IRON_III,41,12,8797,85,0,127,0,IRON_IV,0,10,6166,26,0,39,0,BRONZE_II,53,12,8644,21,0,45,0,IRON_I,17,16,15214,292,0,289,0,BRONZE_II,44,14,12821,283,0,289,0,BRONZE_III,17,13,11028,51,0,57,0,BRONZE_III,0,11,7904,89,0,114,0,IRON_II,10,11,7932
126,0,125,0,SILVER_II,0,18,22437,111,0,170,0,IRON,IV,0,16,16329,152,0,166,0,IRON_III,16,16,14946,149,0,130,0,IRON_I,40,17,16836,22,0,35,0,BRONZE_IV,16,16,16337,535,0,555,0,IRON_II,63,17,18032,250,0,219,0,SILVER_II,15,18,19495,133,0,158,0,BRONZE_IV,31,18,18378,430,0,527,0,IRON_IV,12,16,15160,36,0,50,0,BRONZE_IV,20,14,12292
30,0,26,0,IRON_I,58,18,23285,111,0,170,0,IRON,IV,0,18,24100,120,0,127,0,BRONZE_IV,43,18,22547,126,0,157,0,BRONZE_IV,31,18,22303,465,0,448,0,BRONZE_III,0,18,19553,138,0,169,0,IRON_II,37,18,23824,335,0,343,0,BRONZE_IV,81,18,19927,164,0,236,0,IRON_IV,34,16,15243,278,0,265,0,BRONZE_III,15,18,20332,116,0,105,0,IRON_II,13,18,20600
116,0,150,0,BRONZE_IV,0,13,10666,111,0,170,0,IRON,IV,0,14,12216,519,0,513,0,BRONZE_IV,35,13,10308,386,0,396,0,BRONZE_III,75,15,14657,127,0,138,0,IRON_III,59,13,10035,227,0,239,0,BRONZE_II,0,15,13270,21,0,30,0,IRON_IV,72,12,8788,329,0,331,0,IRON_III,60,14,12275,84,0,84,0,BRONZE_III,7,13,10152,75,0,52,0,BRONZE_III,42,12,9615
218,0,220,0,BRONZE_II,57,10,6978,111,0,170,0,IRON,IV,0,10,6368,78,0,189,0,IRON_IV,49,7,3548,180,0,167,0,SILVER_IV,37,10,6761,56,0,48,0,BRONZE_III,75,7,4028,34,0,60,0,IRON_III,16,12,8797,311,0,315,0,BRONZE_III,89,10,6721,100,0,124,0,IRON_III,41,11,7915,124,0,114,0,BRONZE_III,61,10,6997,202,0,227,0,BRONZE_IV,40,9,5743
49,0,71,0,IRON,IV,67,18,21416,169,0,214,0,BRONZE_IV,6,18,23556,147,0,157,0,BRONZE_IV,15,18,18407,252,0,274,0,BRONZE_IV,9,18,18789,403,0,388,0,BRONZE_IV,0,17,18309,6,0,15,0,IRON_III,75,17,17408,68,0,95,0,IRON_IV,49,17,17209,258,0,302,0,BRONZE_IV,2,18,22240,267,0,238,0,SILVER_II,66,18,19228,234,0,210,0,BRONZE_III,80,18,18716
49,0,71,0,IRON,IV,67,13,10110,317,0,336,0,IRON_IV,41,13,9986,162,0,164,0,BRONZE_IV,62,12,9425,354,0,354,0,BRONZE_III,0,12,9731,101,0,118,0,BRONZE_IV,0,10,7111,220,0,238,0,BRONZE_III,3,13,11012,62,0,84,0,IRON_III,87,10,6970,72,0,106,0,IRON_I,35,12,9676,591,0,602,0,BRONZE_III,38,10,6828,76,0,123,0,IRON_III,31,10,6854
49,0,71,0,IRON,IV,67,13,10408,203,0,197,0,BRONZE_II,17,11,7971,8,0,17,0,IRON_II,57,12,8669,138,0,150,0,BRONZE_IV,0,11,8364,159,0,168,0,BRONZE_IV,0,10,7176,174,0,181,0,BRONZE_IV,98,14,12918,147,0,136,0,IRON_I,24,13,10646,184,0,239,0,IRON_III,16,14,11559,215,0,206,0,BRONZE_I,19,12,9305,15,0,25,0,BRONZE_IV,38,11,7874
49,0,71,0,IRON,IV,67,16,16253,13,0,29,0,IRON_I,5,17,17842,13,0,15,0,BRONZE_IV,16,16,15091,192,0,184,0,IRON_I,61,16,15898,81,0,79,0,IRON_I,0,15,13244,132,0,122,0,BRONZE_III,29,15,14301,78,0,96,0,BRONZE_IV,3,17,16537,118,0,124,0,IRON_II,14,13,11420,317,0,322,0,BRONZE_IV,72,15,13810,67,0,81,0,IRON_I,11,13,10359
49,0,71,0,IRON,IV,67,12,8683,118,0,142,0,BRONZE_IV,0,14,12383,174,0,181,0,BRONZE_IV,98,14,11701,46,0,57,0,BRONZE_IV,39,15,13359,64,0,64,0,IRON_II,67,11,8171,505,0,532,0,BRONZE_IV,15,15,13248,184,0,190,0,IRON_II,56,13,10224,424,0,412,0,BRONZE_IV,14,15,14283,73,0,88,0,BRONZE_III,6,14,11951,351,0,399,0,BRONZE_IV,56,12,9310
115,0,123,0,BRONZE_III,21,13,10102,55,0,92,0,IRON_II,0,11,7586,20,0,44,0,IRON,IV,0,13,10084,130,0,148,0,BRONZE_IV,31,10,7145,57,0,87,0,IRON_II,34,10,6369,48,0,59,0,BRONZE_III,61,13,11219,222,0,337,0,IRON_IV,43,12,9650,266,0,250,0,BRONZE_III,71,13,11276,219,0,231,0,BRONZE_IV,28,11,8371,105,0,97,0,BRONZE_I,68,11,8172
258,0,277,0,BRONZE_IV,40,2,601,32,0,44,0,IRON,IV,3,2,480,38,0,42,0,IRON_II,13,3,875,289,0,274,0,IRON_I,60,3,723,188,0,189,0,BRONZE_IV,0,1,0,566,0,532,0,BRONZE_I,100,3,965,58,0,59,0,BRONZE_III,14,3,935,427,0,437,0,BRONZE_IV,11,2,541,87,0,85,0,IRON_I,28,3,805,62,0,77,0,IRON_II,33,1,264
370,0,366,0,BRONZE_IV,57,12,8839,32,0,44,0,IRON,IV,3,10,6338,269,0,277,0,BRONZE_III,34,12,8950,173,0,195,0,BRONZE_IV,29,12,9090,232,0,214,0,BRONZE_IV,56,10,6207,224,0,225,0,BRONZE_II,14,12,9875,245,0,197,0,BRONZE_I,40,11,8222,171,0,172,0,BRONZE_IV,74,13,10708,45,0,46,0,IRON_I,2,11,8293,28,0,49,0,IRON_III,57,11,8041
3,0,10,0,IRON_II,57,9,5435,32,0,44,0,IRON,IV,3,8,4458,81,0,57,0,SILVER_IV,14,9,5960,11,0,12,0,IRON_II,53,11,7337,193,0,192,0,BRONZE_IV,18,8,4752,252,0,303,0,IRON_III,1,12,9649,201,0,191,0,IRON_I,74,9,5933,256,0,233,0,BRONZE_IV,73,11,8438,61,0,58,0,IRON_I,24,9,5883,153,0,147,0,BRONZE_IV,61,10,6130
82,0,75,0,BRONZE_IV,65,12,9872,32,0,44,0,IRON,IV,3,12,8909,10,0,19,0,IRON_II,32,13,11202,85,0,86,0,BRONZE_III,52,13,10941,379,0,374,0,BRONZE_III,75,12,9940,63,0,49,0,BRONZE_III,50,16,16219,205,0,212,0,BRONZE_III,34,13,11334,8,0,11,0,IRON_III,75,14,12093,132,0,121,0,BRONZE_III,75,13,11393,301,0,321,0,IRON_I,27,12,9119
170,0,177,0,BRONZE_IV,31,15,13786,32,0,44,0,IRON,IV,3,14,11666,209,0,219,0,IRON_III,28,16,15707,88,0,95,0,BRONZE_IV,0,17,17753,41,0,29,0,BRONZE_IV,9,14,11700,409,0,390,0,BRONZE_III,53,17,17536,189,0,196,0,BRONZE_II,15,17,17375,176,0,157,0,BRONZE_IV,18,16,15605,95,0,98,0,IRON_III,53,15,14367,409,0,377,0,BRONZE_II,56,15,13367
766,0,800,0,BRONZE_IV,43,17,16695,271,0,280,0,BRONZE_III,9,15,13592,25,0,46,0,BRONZE_IV,39,15,13142,107,0,118,0,IRON_I,3,15,13912,165,0,175,0,IRON_I,75,15,13618,728,0,773,0,IRON,IV,32,15,13372,38,0,57,0,BRONZE_IV,21,13,10549,352,0,342,0,BRONZE_IV,0,16,14969,13,0,25,0,IRON_I,14,13,10040,121,0,97,0,BRONZE_III,38,12,9827
27,0,52,0,IRON_III,62,14,12878,25,0,38,0,BRONZE_IV,1,15,13685,164,0,163,0,BRONZE_IV,88,15,13190,106,0,135,0,IRON_I,6,14,12054,147,0,156,0,BRONZE_IV,15,15,13298,728,0,773,0,IRON,IV,32,12,8638,55,0,72,0,BRONZE_IV,11,13,11238,42,0,86,0,IRON_I,22,13,10048,133,0,140,0,BRONZE_IV,41,15,13070,724,0,702,0,BRONZE_IV,47,12,9575
5,0,11,0,BRONZE_III,27,12,9307,38,0,65,0,IRON_III,57,9,5443,136,0,163,0,IRON_IV,34,8,4882,148,0,180,0,BRONZE_IV,4,10,6131,58,0,58,0,BRONZE_IV,25,9,5608,728,0,773,0,IRON,IV,32,13,10412,92,0,118,0,BRONZE_IV,49,12,8860,119,0,133,0,BRONZE_IV,37,12,9727,133,0,140,0,BRONZE_IV,41,11,8264,363,0,356,0,BRONZE_IV,0,10,7274
5,0,10,0,IRON_I,42,16,14886,307,0,342,0,IRON_III,26,12,9408,307,0,342,0,IRON_III,26,15,13578,124,0,157,0,BRONZE_IV,53,14,11890,604,0,597,0,BRONZE_IV,90,12,8949,728,0,773,0,IRON,IV,32,14,12542,179,0,212,0,BRONZE_IV,17,15,13399,79,0,100,0,BRONZE_IV,27,13,11202,133,0,140,0,BRONZE_IV,41,12,9362,189,0,205,0,BRONZE_IV,41,12,8959
206,0,239,0,IRON_II,33,12,9234,210,0,214,0,BRONZE_II,37,15,13879,982,0,1011,0,BRONZE_IV,35,15,14356,453,0,440,0,BRONZE_IV,0,14,12712,105,0,124,0,BRONZE_IV,69,11,7980,728,0,773,0,IRON,IV,32,10,6752,8,0,23,0,BRONZE_IV,75,14,12319,370,0,388,0,BRONZE_III,24,14,11517,109,0,142,0,BRONZE_IV,34,14,12387,21,0,58,0,IRON_II,10,10,6499
68,0,79,0,BRONZE_IV,15,18,20208,23,0,40,0,IRON,IV,45,16,16096,190,0,217,0,SILVER_III,13,17,17451,4,0,8,0,BRONZE_III,79,16,15255,111,0,159,0,BRONZE_I,10,16,16246,111,0,159,0,BRONZE_I,10,18,19716,303,0,330,0,IRON_I,10,14,12810,38,0,56,0,BRONZE_IV,37,16,15826,4,0,7,0,BRONZE_IV,81,12,9874,4,0,7,0,BRONZE_IV,81,14,11887
4,0,7,0,BRONZE_IV,81,13,10965,23,0,40,0,IRON,IV,45,11,7463,8,0,10,0,BRONZE_II,0,12,9454,10,0,6,0,BRONZE_IV,23,11,8559,71,0,69,0,BRONZE_III,29,11,7373,12,0,11,0,BRONZE_I,43,15,13356,70,0,79,0,SILVER_IV,80,14,11628,18,0,23,0,BRONZE_III,43,14,12492,256,0,265,0,SILVER_IV,10,13,10098,12,0,31,0,BRONZE_IV,79,13,10493
19,0,17,0,BRONZE_I,0,18,20764,23,0,40,0,IRON,IV,45,15,13766,23,0,40,0,IRON_IV,45,16,15455,23,0,40,0,IRON_IV,45,16,15007,27,0,28,0,BRONZE_II,33,15,14338,113,0,97,0,BRONZE_II,15,18,19069,111,0,96,0,SILVER_IV,75,18,19368,11,0,6,0,BRONZE_I,74,18,18819,170,0,161,0,SILVER_II,16,18,19045,170,0,161,0,SILVER_II,16,17,18162
269,0,271,0,SILVER_III,21,15,13462,23,0,40,0,IRON,IV,45,12,9475,160,0,140,0,BRONZE_I,78,13,11218,152,0,172,0,BRONZE_III,72,13,10881,17,0,26,0,BRONZE_III,86,11,8529,22,0,31,0,SILVER_IV,46,14,11705,106,0,98,0,SILVER_IV,0,14,11556,23,0,25,0,SILVER_IV,1,14,12754,171,0,151,0,SILVER_II,0,13,11024,174,0,148,0,BRONZE_II,21,13,11158
59,0,77,0,IRON_II,60,13,10911,23,0,40,0,IRON,IV,45,13,10613,7,0,11,0,IRON_II,88,14,12017,11,0,9,0,SILVER_IV,75,12,9864,11,0,9,0,SILVER_IV,75,11,8214,9,0,5,0,BRONZE_II,29,16,15323,9,0,5,0,BRONZE_II,29,13,10886,127,0,123,0,GOLD_IV,32,16,15014,43,0,45,0,SILVER_IV,36,12,9464,287,0,268,0,SILVER_IV,50,12,8931
216,0,205,0,BRONZE_III,30,15,14699,115,0,159,0,IRON_III,33,17,17971,149,0,124,0,BRONZE_I,53,16,15221,31,0,53,0,IRON_I,25,14,11675,335,0,322,0,BRONZE_IV,90,15,14268,141,0,146,0,BRONZE_IV,0,15,14615,264,0,234,0,SILVER_II,20,13,10226,83,0,77,0,IRON,IV,61,15,13639,64,0,57,0,BRONZE_IV,97,15,14639,393,0,399,0,IRON_I,19,13,9976
390,0,346,0,SILVER_III,44,3,965,202,0,213,0,BRONZE_III,49,3,815,197,0,184,0,BRONZE_II,26,1,0,272,0,289,0,BRONZE_IV,39,3,771,116,0,102,0,BRONZE_IV,16,3,771,416,0,429,0,BRONZE_II,15,4,1145,112,0,93,0,BRONZE_III,72,3,678,83,0,77,0,IRON,IV,61,3,904,402,0,432,0,IRON_III,81,2,657,263,0,246,0,SILVER_IV,0,1,262
7,0,12,0,BRONZE_II,15,15,14654,256,0,233,0,SILVER_IV,28,16,15290,43,0,26,0,IRON_I,47,17,16686,79,0,76,0,BRONZE_II,41,14,11764,79,0,76,0,BRONZE_II,41,12,9934,28,0,11,0,SILVER_III,82,18,19343,56,0,84,0,BRONZE_IV,54,14,12224,83,0,77,0,IRON,IV,61,16,14846,67,0,65,0,SILVER_IV,23,16,14991,60,0,66,0,BRONZE_II,60,13,10532
164,0,161,0,SILVER_III,0,17,18016,147,0,157,0,BRONZE_III,32,17,17887,243,0,252,0,BRONZE_II,0,18,19310,148,0,157,0,SILVER_III,44,17,17170,92,0,75,0,SILVER_IV,25,14,12648,13,0,25,0,BRONZE_II,2,16,15679,550,0,513,0,SILVER_IV,0,17,16503,83,0,77,0,IRON,IV,61,13,11105,11,0,16,0,BRONZE_II,39,14,12298,141,0,149,0,SILVER_III,4,13,11011
335,0,380,0,BRONZE_IV,0,17,17467,107,0,110,0,IRON_II,84,14,12287,85,0,86,0,IRON_II,9,14,12829,166,0,155,0,IRON_I,16,15,13582,639,0,638,0,BRONZE_II,17,14,12357,173,0,171,0,IRON_III,52,13,10992,316,0,297,0,BRONZE_III,70,14,11497,83,0,77,0,IRON,IV,61,14,11575,720,0,742,0,IRON_I,62,12,9666,316,0,297,0,BRONZE_III,43,13,11413
183,0,205,0,IRON,IV,68,16,15490,43,0,64,0,IRON_II,42,16,15920,166,0,180,0,BRONZE_III,64,15,14369,58,0,68,0,BRONZE_III,21,16,15817,105,0,141,0,BRONZE_IV,91,15,14661,5,0,16,0,IRON_II,46,16,16259,181,0,202,0,BRONZE_III,75,16,15553,45,0,36,0,BRONZE_IV,25,17,17285,267,0,264,0,BRONZE_IV,56,14,12181,21,0,52,0,IRON_IV,75,12,8781
183,0,205,0,IRON,IV,68,12,9556,13,0,24,0,IRON_I,87,11,7713,109,0,100,0,IRON_I,75,13,10849,293,0,313,0,BRONZE_IV,75,11,7998,70,0,81,0,IRON_II,96,10,6254,20,0,39,0,IRON_II,31,12,9234,120,0,134,0,BRONZE_IV,51,10,6591,500,0,516,0,BRONZE_III,25,10,6941,133,0,161,0,BRONZE_IV,6,9,5304,45,0,86,0,IRON_IV,16,8,4344
183,0,205,0,IRON,IV,68,15,13651,20,0,27,0,IRON_I,17,16,15077,230,0,223,0,BRONZE_III,3,15,14630,330,0,345,0,BRONZE_IV,32,16,15071,36,0,40,0,BRONZE_IV,17,15,13618,107,0,111,0,BRONZE_III,0,15,14631,67,0,65,0,BRONZE_III,21,14,11636,44,0,63,0,BRONZE_IV,19,16,14836,326,0,334,0,IRON_III,16,15,13471,12,0,53,0,IRON_II,75,12,9501
183,0,205,0,IRON,IV,68,12,9549,97,0,123,0,BRONZE_IV,0,11,8386,88,0,110,0,IRON_III,0,12,8697,61,0,76,0,BRONZE_IV,43,13,9996,604,0,597,0,BRONZE_IV,90,9,5896,109,0,121,0,IRON_IV,34,13,10235,187,0,196,0,BRONZE_IV,53,12,8637,290,0,286,0,BRONZE_IV,4,14,11891,72,0,111,0,IRON_I,71,11,8255,115,0,128,0,BRONZE_IV,66,10,6322
