rival_0_wins,rival_0_miniseries_wins,rival_0_losses,rival_0_miniseries_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_miniseries_wins,rival_1_losses,rival_1_miniseries_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_miniseries_wins,rival_2_losses,rival_2_miniseries_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_miniseries_wins,rival_3_losses,rival_3_miniseries_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_miniseries_wins,rival_4_losses,rival_4_miniseries_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_miniseries_wins,ally_0_losses,ally_0_miniseries_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_miniseries_wins,ally_1_losses,ally_1_miniseries_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_miniseries_wins,ally_2_losses,ally_2_miniseries_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_miniseries_wins,main_player_losses,main_player_miniseries_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_miniseries_wins,ally_3_losses,ally_3_miniseries_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
118,0,142,0,BRONZE_IV,0,14,12314,35,0,40,0,BRONZE_IV,12,13,11407,82,0,95,0,IRON_II,42,13,10679,598,0,600,0,BRONZE_IV,18,13,10070,77,0,110,0,IRON_III,91,13,10035,177,0,165,0,BRONZE_III,66,17,16676,208,0,243,0,IRON_III,79,16,15995,255,0,229,0,BRONZE_IV,14,15,13851,4,0,9,0,IRON_II,16,13,11029,251,0,222,0,BRONZE_III,24,14,12138
273,0,245,0,IRON_I,67,14,12806,71,0,75,0,BRONZE_IV,59,16,15286,14,0,34,0,IRON_III,0,13,11149,115,0,120,0,IRON_III,9,13,10229,73,0,89,0,BRONZE_IV,0,12,9933,71,0,94,0,IRON_III,26,16,15388,19,0,24,0,IRON_I,0,12,8628,34,0,53,0,IRON_II,0,16,15258,4,0,9,0,IRON_II,16,17,16966,234,0,250,0,BRONZE_IV,77,13,10964
63,0,88,0,IRON_II,6,9,5050,15,0,18,0,IRON_II,0,10,6250,46,0,52,0,IRON_II,91,10,6860,56,0,57,0,BRONZE_III,47,9,5421,174,0,171,0,BRONZE_IV,57,8,4504,51,0,76,0,BRONZE_IV,30,12,8751,455,0,459,0,BRONZE_IV,41,9,5764,47,0,63,0,IRON_III,36,11,7556,233,0,207,0,BRONZE_IV,0,10,6900,15,0,21,0,IRON_II,96,9,5708
63,0,88,0,IRON_II,6,13,9970,562,0,551,0,BRONZE_III,30,16,15521,76,0,103,0,BRONZE_IV,0,12,8587,98,0,116,0,BRONZE_IV,75,14,12998,174,0,226,0,IRON_III,30,12,9761,49,0,69,0,IRON_II,13,15,13882,104,0,94,0,BRONZE_IV,57,16,14903,353,0,366,0,IRON_I,34,15,13230,97,0,115,0,BRONZE_IV,75,15,13979,282,0,269,0,BRONZE_III,45,14,12825
63,0,88,0,IRON_II,6,13,10200,74,0,78,0,IRON_III,63,13,10640,81,0,107,0,BRONZE_IV,25,12,9469,276,0,291,0,BRONZE_III,55,12,9212,65,0,72,0,BRONZE_IV,56,12,9396,69,0,69,0,BRONZE_III,69,11,7854,49,0,80,0,IRON_III,62,10,6223,244,0,195,0,SILVER_IV,0,11,8505,101,0,89,0,BRONZE_I,100,13,10849,20,0,50,0,IRON_III,0,9,5835
63,0,88,0,IRON_II,6,12,9137,24,0,57,0,IRON_III,49,14,11798,255,0,233,0,BRONZE_IV,18,13,10382,43,0,53,0,BRONZE_IV,50,11,7490,183,0,161,0,BRONZE_III,1,13,9960,747,0,759,0,BRONZE_III,76,13,10593,91,0,105,0,IRON_I,100,11,8071,26,0,47,0,BRONZE_IV,0,12,9658,566,0,579,0,IRON_IV,70,10,6822,64,0,75,0,BRONZE_III,4,6,2566
63,0,88,0,IRON_II,6,15,13733,265,0,255,0,BRONZE_IV,1,18,18419,286,0,347,0,IRON_I,60,15,14123,214,0,246,0,IRON_II,0,15,13651,42,0,52,0,BRONZE_IV,6,13,10510,240,0,251,0,IRON_II,15,16,15987,89,0,101,0,IRON_I,60,15,13149,213,0,201,0,IRON_III,13,15,13286,147,0,168,0,IRON_II,6,16,14932,159,0,199,0,BRONZE_IV,19,14,12500
51,0,62,0,BRONZE_IV,0,18,24861,109,0,104,0,IRON_I,35,18,29827,119,0,115,0,BRONZE_IV,88,18,30413,135,0,174,0,IRON_III,20,18,23707,145,0,143,0,IRON_II,49,17,18195,10,0,13,0,IRON_I,41,17,17509,113,0,122,0,BRONZE_III,10,18,22222,31,0,53,0,IRON_III,41,18,20204,111,0,110,0,BRONZE_II,7,18,20506,123,0,144,0,IRON_I,20,16,15945
251,0,276,0,BRONZE_III,31,16,16210,143,0,190,0,IRON_IV,8,13,11058,66,0,90,0,IRON_I,90,13,10532,74,0,91,0,BRONZE_IV,6,15,14072,145,0,143,0,IRON_II,49,12,9605,219,0,224,0,BRONZE_IV,38,15,13826,59,0,74,0,BRONZE_IV,41,14,12669,103,0,117,0,IRON_III,2,13,10111,642,0,677,0,IRON_I,29,11,7926,15,0,50,0,IRON_III,0,11,7353
53,0,71,0,BRONZE_IV,46,18,19087,56,0,82,0,IRON_IV,23,16,15807,66,0,78,0,IRON_I,56,18,19073,268,0,310,0,IRON_III,0,18,20405,145,0,143,0,IRON_II,49,18,18605,23,0,48,0,IRON_I,82,18,20762,97,0,128,0,BRONZE_IV,59,17,18123,57,0,96,0,IRON_IV,50,18,26920,18,0,38,0,BRONZE_IV,37,18,24678,3,0,18,0,BRONZE_IV,1,17,16843
265,0,275,0,BRONZE_IV,0,15,13253,157,0,155,0,IRON_II,49,14,12352,221,0,231,0,IRON_III,79,15,13575,1637,0,1616,0,BRONZE_IV,98,14,12609,145,0,143,0,IRON_II,49,12,9715,19,0,39,0,BRONZE_IV,43,17,16838,2,0,18,0,IRON_II,40,16,15772,238,0,228,0,BRONZE_IV,0,16,16460,110,0,128,0,IRON_II,0,15,14528,33,0,76,0,IRON_IV,0,13,11387
157,0,167,0,BRONZE_IV,28,14,11997,48,0,28,0,BRONZE_III,29,13,10543,54,0,67,0,IRON_II,79,13,11061,172,0,209,0,BRONZE_III,62,12,8697,145,0,143,0,IRON_II,49,12,8814,112,0,95,0,IRON_I,100,14,11525,267,0,280,0,BRONZE_IV,62,10,6948,99,0,122,0,IRON_II,71,13,11154,10,0,28,0,BRONZE_IV,36,10,6187,24,0,59,0,IRON_III,18,9,5433
44,0,53,0,IRON_III,72,11,8237,43,0,59,0,IRON_II,46,11,7974,462,0,361,0,SILVER_III,39,13,11250,249,0,251,0,BRONZE_IV,0,11,7565,27,0,43,0,IRON_II,20,9,5079,133,0,79,0,BRONZE_II,68,14,12228,429,0,418,0,BRONZE_II,37,12,9764,38,0,32,0,BRONZE_III,16,13,10198,188,0,169,0,BRONZE_I,33,10,7245,440,0,484,0,IRON_III,24,10,7052
432,0,395,0,BRONZE_II,75,17,17685,132,0,133,0,BRONZE_III,54,17,17703,220,0,187,0,BRONZE_IV,0,16,16098,147,0,123,0,BRONZE_IV,75,17,16718,27,0,43,0,IRON_II,20,16,15611,32,0,32,0,IRON_I,100,18,18489,541,0,530,0,BRONZE_III,55,18,22919,251,0,235,0,BRONZE_IV,30,18,22750,240,0,232,0,BRONZE_IV,24,17,18255,184,0,174,0,BRONZE_IV,65,18,18904
268,0,238,0,BRONZE_II,37,17,18034,60,0,54,0,IRON_II,17,17,17808,32,0,27,0,IRON_I,55,18,19133,170,0,151,0,BRONZE_II,12,16,15824,27,0,43,0,IRON_II,20,15,14500,55,0,63,0,BRONZE_IV,0,16,15310,23,0,31,0,IRON_I,36,17,16840,91,0,85,0,BRONZE_IV,60,17,18007,122,0,77,0,SILVER_II,0,17,16623,143,0,134,0,IRON_II,35,15,14365
62,0,79,0,IRON_III,60,18,19269,44,0,88,0,IRON_IV,6,16,15155,126,0,131,0,SILVER_IV,0,18,24371,142,0,116,0,BRONZE_III,10,17,17182,27,0,43,0,IRON_II,20,15,13379,122,0,98,0,SILVER_IV,0,17,17287,79,0,73,0,BRONZE_IV,93,12,9126,99,0,91,0,BRONZE_III,76,16,15571,51,0,40,0,BRONZE_III,39,14,12720,371,0,375,0,IRON_II,46,17,16847
115,0,114,0,BRONZE_IV,26,18,20160,495,0,436,0,SILVER_III,86,18,26245,177,0,185,0,BRONZE_IV,0,18,22309,99,0,94,0,IRON_III,61,18,21805,27,0,43,0,IRON_II,20,18,19987,21,0,47,0,IRON_III,27,18,20756,45,0,69,0,IRON_I,45,18,19692,11,0,41,0,IRON_IV,23,18,24892,97,0,104,0,BRONZE_III,20,17,17680,115,0,150,0,BRONZE_IV,0,17,17184
13,0,32,0,IRON_IV,0,17,18175,189,0,215,0,BRONZE_IV,0,18,18360,60,0,70,0,BRONZE_IV,53,16,15100,213,0,225,0,IRON_III,3,15,13095,47,0,64,0,BRONZE_IV,22,15,14307,142,0,181,0,IRON_IV,46,15,14490,80,0,74,0,BRONZE_IV,90,15,14328,104,0,107,0,BRONZE_IV,43,17,17920,42,0,65,0,IRON_II,6,16,15719,52,0,61,0,IRON_II,38,14,11961
160,0,148,0,IRON_I,4,9,5936,10,0,18,0,IRON_I,19,8,4231,10,0,13,0,BRONZE_III,89,11,7592,27,0,34,0,IRON_IV,82,8,4837,19,0,52,0,IRON_IV,63,8,4488,66,0,67,0,BRONZE_III,49,12,9767,215,0,221,0,IRON_I,57,11,7464,241,0,221,0,BRONZE_III,0,12,8778,42,0,65,0,IRON_II,6,12,9229,52,0,61,0,IRON_II,38,11,7310
344,0,355,0,SILVER_IV,0,18,19667,15,0,33,0,BRONZE_IV,61,16,15434,40,0,46,0,IRON_II,47,16,14840,92,0,130,0,IRON_II,58,16,14833,9,0,20,0,BRONZE_IV,69,14,12909,55,0,55,0,BRONZE_III,77,16,14893,587,0,533,0,BRONZE_II,58,16,15863,9,0,49,0,IRON_IV,73,16,15694,425,0,447,0,BRONZE_III,50,16,15105,110,0,116,0,BRONZE_II,33,14,11842
55,0,74,0,IRON_III,20,10,7121,126,0,153,0,BRONZE_IV,14,10,6206,40,0,46,0,IRON_II,47,10,6525,7,0,24,0,IRON_II,46,9,5830,65,0,76,0,BRONZE_IV,0,8,4599,50,0,57,0,BRONZE_IV,1,14,11900,37,0,60,0,IRON_II,45,10,6456,219,0,222,0,IRON_I,17,12,9441,652,0,630,0,BRONZE_II,1,11,8380,318,0,312,0,BRONZE_IV,53,10,6856
70,0,83,0,BRONZE_III,13,16,16221,265,0,313,0,IRON_III,16,14,12944,40,0,46,0,IRON_II,47,14,12627,38,0,49,0,BRONZE_II,44,14,11484,104,0,107,0,BRONZE_IV,63,13,11079,133,0,114,0,BRONZE_III,41,14,12732,98,0,105,0,BRONZE_IV,23,13,10164,82,0,132,0,IRON_III,42,11,8308,262,0,278,0,BRONZE_IV,0,12,9676,43,0,53,0,BRONZE_IV,50,12,9910
346,0,400,0,BRONZE_IV,3,15,13178,126,0,145,0,IRON_III,78,16,15725,40,0,46,0,IRON_II,47,15,13611,162,0,178,0,BRONZE_II,70,17,17081,125,0,149,0,IRON_III,19,15,14014,128,0,135,0,BRONZE_IV,33,18,20307,297,0,304,0,IRON_I,80,17,17340,260,0,277,0,BRONZE_IV,29,17,17820,49,0,60,0,IRON_III,75,15,13400,100,0,146,0,IRON_II,0,14,12951
4,0,40,0,IRON_IV,72,5,2276,4,0,38,0,IRON_IV,83,6,2735,40,0,46,0,IRON_II,47,8,4084,130,0,137,0,BRONZE_III,36,6,2772,40,0,33,0,BRONZE_III,1,5,1904,163,0,157,0,BRONZE_IV,13,9,5166,26,0,70,0,IRON_IV,0,7,3744,126,0,135,0,IRON_III,41,8,4757,40,0,59,0,IRON_II,5,6,3024,44,0,59,0,BRONZE_IV,28,6,3090
44,0,59,0,BRONZE_IV,28,14,11499,18,0,21,0,BRONZE_III,42,15,13031,675,0,672,0,BRONZE_II,47,16,15778,130,0,142,0,BRONZE_IV,21,13,10986,36,0,47,0,BRONZE_II,0,14,11943,23,0,33,0,BRONZE_II,38,15,14490,256,0,264,0,BRONZE_II,6,14,12098,698,0,698,0,BRONZE_II,65,16,15846,698,0,698,0,BRONZE_II,65,14,11833,5,0,18,0,IRON_II,11,12,9157
166,0,167,0,BRONZE_IV,18,18,20660,27,0,56,0,IRON_I,12,18,20023,21,0,53,0,IRON_IV,30,18,21246,42,0,50,0,IRON_II,90,18,21106,119,0,133,0,BRONZE_III,59,18,20350,41,0,63,0,IRON_I,46,18,20810,237,0,229,0,BRONZE_IV,13,18,20100,136,0,149,0,BRONZE_IV,13,18,20162,98,0,121,0,IRON_III,0,17,17778,560,0,584,0,IRON_II,0,17,17979
22,0,45,0,IRON_II,34,14,12043,72,0,93,0,IRON_III,16,14,12046,184,0,161,0,BRONZE_IV,72,14,12298,42,0,50,0,IRON_II,90,12,9666,22,0,38,0,BRONZE_IV,23,11,7569,137,0,174,0,IRON_IV,5,13,10328,186,0,191,0,BRONZE_IV,72,11,8013,21,0,30,0,IRON_IV,18,12,9088,363,0,346,0,BRONZE_IV,5,12,8767,30,0,35,0,BRONZE_IV,34,11,7375
329,0,308,0,BRONZE_III,47,16,15920,52,0,76,0,IRON_II,38,14,12758,94,0,104,0,BRONZE_IV,0,18,18461,42,0,50,0,IRON_II,90,15,14017,26,0,48,0,BRONZE_IV,12,15,13647,172,0,198,0,BRONZE_III,26,17,17474,74,0,79,0,BRONZE_IV,31,16,15131,158,0,177,0,BRONZE_IV,10,18,18858,109,0,120,0,BRONZE_IV,0,16,15884,233,0,240,0,BRONZE_IV,5,16,15273
23,0,48,0,IRON_I,82,18,18907,102,0,115,0,BRONZE_IV,21,18,23533,268,0,286,0,BRONZE_IV,34,18,21492,42,0,50,0,IRON_II,90,18,19419,393,0,424,0,IRON_IV,47,18,19399,177,0,189,0,IRON_IV,95,18,23142,9,0,12,0,IRON_II,78,17,17113,196,0,202,0,IRON_II,51,18,22638,433,0,469,0,BRONZE_IV,0,18,18825,213,0,220,0,IRON_I,48,16,14762
40,0,56,0,BRONZE_IV,72,13,11107,26,0,26,0,IRON_I,8,13,10423,26,0,26,0,IRON_I,8,13,11279,42,0,50,0,IRON_II,90,11,8358,11,0,50,0,IRON_IV,0,10,7102,76,0,103,0,IRON_I,63,16,15048,175,0,162,0,BRONZE_III,43,13,10987,49,0,61,0,IRON_I,93,14,12033,41,0,55,0,BRONZE_IV,73,14,11584,31,0,47,0,IRON_II,38,13,10892
32,0,41,0,IRON_II,32,18,23089,327,0,335,0,BRONZE_IV,0,17,17072,63,0,72,0,BRONZE_IV,34,17,16533,108,0,104,0,BRONZE_III,57,16,16035,131,0,129,0,BRONZE_III,24,17,18206,62,0,65,0,BRONZE_III,32,18,25652,32,0,49,0,BRONZE_IV,39,18,19701,69,0,71,0,IRON_III,32,18,22257,347,0,378,0,BRONZE_IV,29,18,20920,184,0,184,0,BRONZE_II,46,16,15114
32,0,41,0,IRON_II,32,17,18067,125,0,160,0,BRONZE_IV,12,17,17945,327,0,326,0,BRONZE_IV,58,17,17445,90,0,86,0,BRONZE_IV,85,16,16127,193,0,189,0,BRONZE_III,70,16,15588,540,0,536,0,IRON_III,75,18,19108,190,0,215,0,BRONZE_IV,79,17,18344,96,0,118,0,BRONZE_IV,50,16,16299,33,0,38,0,IRON_I,36,15,13934,66,0,89,0,BRONZE_IV,0,14,12667
32,0,41,0,IRON_II,32,14,12050,78,0,104,0,IRON_II,22,14,12740,209,0,228,0,BRONZE_IV,10,18,19026,239,0,211,0,BRONZE_IV,52,12,9492,153,0,206,0,IRON_IV,87,16,15684,271,0,289,0,BRONZE_IV,28,15,13564,119,0,128,0,IRON_I,32,16,15299,120,0,114,0,IRON_I,55,16,16424,20,0,16,0,IRON_I,0,17,17719,154,0,201,0,IRON_IV,53,16,15907
32,0,41,0,IRON_II,32,18,19861,63,0,70,0,BRONZE_III,34,18,23191,44,0,51,0,BRONZE_IV,40,16,15852,257,0,285,0,IRON_II,0,18,24198,28,0,35,0,BRONZE_IV,93,18,18955,65,0,83,0,IRON_II,84,18,21247,146,0,182,0,BRONZE_IV,72,18,27800,265,0,275,0,BRONZE_IV,0,18,19946,324,0,297,0,BRONZE_III,17,18,22758,81,0,73,0,BRONZE_IV,41,18,22516
32,0,41,0,IRON_II,32,10,6839,15,0,18,0,BRONZE_II,13,13,10269,12,0,14,0,BRONZE_IV,0,11,8392,12,0,14,0,BRONZE_IV,0,14,12825,19,0,36,0,BRONZE_II,49,10,6379,81,0,73,0,BRONZE_IV,41,11,7954,130,0,129,0,BRONZE_III,17,9,5128,7,0,9,0,IRON_I,100,11,7476,3,0,11,0,IRON_I,0,9,5211,17,0,16,0,BRONZE_II,65,10,6146
84,0,108,0,SILVER_IV,0,18,19027,29,0,37,0,BRONZE_I,39,15,13711,19,0,21,0,IRON_II,73,14,12678,223,0,241,0,SILVER_IV,0,16,15933,159,0,168,0,SILVER_IV,14,17,16552,281,0,269,0,SILVER_III,22,18,20942,69,0,76,0,SILVER_IV,11,18,18638,35,0,48,0,BRONZE_II,81,18,19449,130,0,125,0,BRONZE_III,54,16,16194,40,0,41,0,BRONZE_I,86,16,14919
149,0,166,0,IRON_II,61,16,15486,90,0,101,0,BRONZE_II,34,13,10761,19,0,21,0,IRON_II,73,11,8486,85,0,102,0,BRONZE_IV,75,12,9303,54,0,71,0,BRONZE_IV,68,11,7847,7,0,17,0,IRON_I,25,14,12019,206,0,193,0,BRONZE_IV,10,11,8471,73,0,80,0,BRONZE_IV,82,12,8592,226,0,335,0,IRON_IV,52,11,8432,57,0,62,0,BRONZE_IV,67,12,9943
234,0,226,0,BRONZE_IV,80,13,11366,15,0,30,0,BRONZE_IV,0,12,9424,19,0,21,0,IRON_II,73,11,8352,26,0,39,0,IRON_I,100,10,6874,60,0,88,0,IRON_III,29,11,7554,193,0,192,0,IRON_II,65,13,10878,28,0,49,0,BRONZE_IV,0,12,9667,22,0,28,0,BRONZE_IV,1,14,12661,259,0,253,0,BRONZE_IV,90,12,9250,122,0,120,0,BRONZE_III,32,12,9171
118,0,112,0,BRONZE_IV,15,16,15842,176,0,200,0,IRON_II,31,13,10877,19,0,21,0,IRON_II,73,14,12609,276,0,285,0,BRONZE_IV,29,15,13588,280,0,309,0,BRONZE_IV,13,18,19987,16,0,33,0,IRON_I,30,18,20405,194,0,205,0,BRONZE_III,53,18,20704,153,0,167,0,IRON_II,64,17,17686,91,0,93,0,BRONZE_IV,75,16,14916,106,0,128,0,BRONZE_IV,2,15,14405
346,0,360,0,BRONZE_IV,0,16,16436,91,0,145,0,IRON_IV,50,17,17232,39,0,49,0,IRON_I,18,17,17532,241,0,219,0,BRONZE_III,54,17,18236,18,0,37,0,IRON_I,31,15,13863,253,0,269,0,IRON_II,34,17,16522,48,0,53,0,IRON_III,73,15,13654,86,0,100,0,BRONZE_IV,71,16,15025,48,0,54,0,IRON_II,0,15,13072,33,0,55,0,IRON_II,17,14,12806
258,0,277,0,BRONZE_IV,40,12,9786,294,0,255,0,BRONZE_III,60,11,7997,26,0,53,0,IRON_II,29,10,6584,541,0,541,0,BRONZE_IV,25,10,6383,32,0,39,0,IRON_III,75,10,6502,144,0,149,0,BRONZE_IV,35,13,11242,36,0,33,0,BRONZE_III,26,12,9077,104,0,123,0,BRONZE_III,1,14,12696,48,0,54,0,IRON_II,0,11,7999,226,0,237,0,IRON_II,7,9,6065
265,0,275,0,BRONZE_IV,0,18,22585,262,0,263,0,IRON_II,1,18,21874,86,0,96,0,BRONZE_IV,76,18,22254,46,0,42,0,BRONZE_IV,13,18,20146,34,0,31,0,BRONZE_IV,49,17,18160,130,0,145,0,BRONZE_IV,0,17,16879,103,0,111,0,BRONZE_III,5,16,14942,244,0,252,0,BRONZE_IV,43,17,17694,48,0,54,0,IRON_II,0,17,16648,232,0,218,0,IRON_II,24,15,13820
24,0,63,0,IRON_IV,0,12,9730,161,0,190,0,IRON_III,28,10,7293,53,0,72,0,BRONZE_IV,0,13,10714,652,0,640,0,BRONZE_IV,58,11,8446,19,0,59,0,IRON_IV,0,9,5185,90,0,107,0,BRONZE_IV,75,13,10744,523,0,517,0,IRON_II,6,14,11817,80,0,100,0,BRONZE_IV,41,13,10629,48,0,54,0,IRON_II,0,13,10536,145,0,152,0,IRON_I,86,12,9324
282,0,269,0,BRONZE_I,45,9,5543,30,0,43,0,BRONZE_III,44,8,4277,13,0,24,0,BRONZE_II,1,10,6391,36,0,40,0,SILVER_II,62,8,4425,116,0,121,0,IRON_II,56,7,3380,113,0,109,0,SILVER_IV,0,11,7556,327,0,266,0,SILVER_III,90,10,6155,203,0,187,0,SILVER_IV,50,10,7028,172,0,194,0,SILVER_IV,14,9,5589,296,0,287,0,SILVER_IV,75,9,5217
5,0,9,0,IRON_I,75,15,14559,184,0,178,0,SILVER_IV,15,14,11550,196,0,208,0,BRONZE_III,15,14,12691,36,0,40,0,SILVER_II,62,13,10746,116,0,121,0,IRON_II,56,12,8949,282,0,287,0,BRONZE_II,16,17,17383,89,0,70,0,BRONZE_II,17,16,15940,4,0,20,0,IRON_I,14,14,11695,121,0,122,0,BRONZE_II,31,16,14808,224,0,199,0,BRONZE_I,56,14,11637
47,0,57,0,BRONZE_III,12,13,11030,180,0,157,0,SILVER_III,60,14,12032,226,0,187,0,SILVER_IV,62,13,11343,36,0,40,0,SILVER_II,62,14,12085,116,0,121,0,IRON_II,56,12,9132,164,0,142,0,BRONZE_I,68,13,10658,90,0,88,0,BRONZE_II,4,11,7889,25,0,40,0,BRONZE_III,39,11,7766,290,0,289,0,BRONZE_II,34,12,9111,184,0,184,0,BRONZE_II,46,10,7194
102,0,123,0,BRONZE_II,0,16,14731,42,0,57,0,BRONZE_III,57,14,11841,12,0,29,0,BRONZE_IV,56,15,13830,36,0,40,0,SILVER_II,62,13,11284,116,0,121,0,IRON_II,56,12,9472,73,0,76,0,SILVER_IV,63,17,16931,84,0,87,0,BRONZE_III,52,16,15500,105,0,86,0,BRONZE_I,21,15,13735,17,0,37,0,BRONZE_III,59,15,14021,20,0,36,0,BRONZE_II,20,14,11676
79,0,79,0,BRONZE_III,1,18,20887,98,0,112,0,IRON_I,68,17,16640,148,0,150,0,BRONZE_III,61,17,17406,319,0,360,0,IRON_I,0,16,14895,116,0,121,0,IRON_II,56,14,12234,39,0,56,0,BRONZE_IV,57,16,16229,37,0,52,0,BRONZE_IV,56,13,10945,182,0,183,0,BRONZE_IV,4,15,14397,374,0,391,0,IRON_II,93,13,10135,501,0,512,0,BRONZE_IV,37,16,14727
28,0,40,0,BRONZE_III,34,17,16553,99,0,123,0,IRON_II,56,16,15764,280,0,293,0,BRONZE_III,57,16,16228,52,0,67,0,BRONZE_IV,42,15,14694,4,0,24,0,BRONZE_IV,6,14,12662,23,0,50,0,IRON_III,14,18,19032,50,0,64,0,IRON_II,24,17,17251,3,0,8,0,BRONZE_IV,35,16,15955,109,0,126,0,SILVER_IV,27,18,19442,29,0,49,0,IRON_I,36,17,16969
72,0,97,0,BRONZE_IV,18,12,9955,63,0,73,0,BRONZE_III,62,12,9364,63,0,79,0,IRON_I,30,13,10069,19,0,34,0,BRONZE_IV,46,11,8411,86,0,91,0,BRONZE_IV,62,10,6570,171,0,171,0,BRONZE_IV,0,12,9173,50,0,64,0,IRON_II,24,10,6479,193,0,181,0,BRONZE_III,14,10,6661,71,0,85,0,BRONZE_III,39,10,6519,74,0,87,0,BRONZE_IV,0,9,5121
49,0,73,0,IRON_IV,58,12,9717,177,0,182,0,BRONZE_IV,48,13,10329,497,0,499,0,BRONZE_IV,40,14,11635,158,0,114,0,BRONZE_IV,80,14,12343,48,0,108,0,BRONZE_IV,0,14,11863,299,0,301,0,BRONZE_IV,16,17,16820,50,0,64,0,IRON_II,24,14,12868,11,0,17,0,IRON_I,100,14,12146,278,0,291,0,BRONZE_IV,0,14,11441,323,0,335,0,BRONZE_IV,0,13,10462
101,0,116,0,IRON_III,11,16,15696,94,0,95,0,BRONZE_III,5,17,18210,60,0,71,0,BRONZE_IV,44,17,16549,34,0,75,0,IRON_IV,30,16,16021,214,0,217,0,BRONZE_IV,48,16,15238,188,0,195,0,BRONZE_III,14,15,13156,50,0,64,0,IRON_II,24,12,9284,142,0,144,0,BRONZE_IV,0,16,14713,272,0,283,0,BRONZE_IV,75,16,15757,361,0,377,0,IRON_II,43,14,11711
111,0,123,0,IRON_III,34,15,14479,322,0,309,0,BRONZE_II,0,15,13630,75,0,83,0,BRONZE_IV,29,16,14882,76,0,83,0,IRON_II,91,15,13303,19,0,61,0,IRON_IV,0,12,9401,19,0,26,0,IRON_I,76,18,21682,27,0,28,0,IRON_II,47,16,15859,120,0,135,0,BRONZE_IV,29,16,16136,60,0,65,0,IRON_II,25,15,13221,56,0,77,0,BRONZE_IV,42,16,15153
295,0,335,0,BRONZE_III,22,13,10714,88,0,118,0,IRON_III,75,11,7446,103,0,115,0,BRONZE_IV,45,12,8892,132,0,135,0,BRONZE_III,6,11,7344,173,0,197,0,IRON_III,66,9,5310,188,0,168,0,BRONZE_IV,78,12,9337,27,0,28,0,IRON_II,47,11,8435,50,0,63,0,BRONZE_III,80,13,10463,60,0,65,0,IRON_II,25,12,9577,40,0,51,0,BRONZE_III,1,10,6180
36,0,76,0,IRON_IV,61,11,8509,91,0,116,0,IRON_III,40,9,5727,69,0,69,0,BRONZE_III,69,10,6950,412,0,438,0,BRONZE_III,0,10,6483,87,0,119,0,BRONZE_IV,0,9,5252,88,0,116,0,IRON_II,16,8,5033,27,0,28,0,IRON_II,47,9,5619,280,0,274,0,BRONZE_III,0,11,7710,31,0,49,0,IRON_I,100,8,4638,401,0,405,0,IRON_IV,75,7,3687
50,0,70,0,BRONZE_IV,14,14,11806,24,0,53,0,IRON_I,65,15,13587,83,0,100,0,IRON_I,20,15,14025,31,0,36,0,BRONZE_IV,15,13,10979,217,0,234,0,BRONZE_IV,16,12,9112,275,0,322,0,IRON_III,46,13,10348,27,0,28,0,IRON_II,47,10,6832,176,0,238,0,BRONZE_III,7,12,8920,87,0,83,0,BRONZE_IV,54,12,9403,29,0,34,0,IRON_II,60,10,6332
22,0,49,0,BRONZE_III,41,12,8691,288,0,298,0,BRONZE_II,7,11,8149,55,0,92,0,IRON_IV,41,11,7498,21,0,44,0,IRON_IV,0,10,7015,1,0,10,0,IRON_II,8,9,5623,262,0,293,0,BRONZE_IV,27,12,8900,487,0,507,0,IRON_I,31,12,8840,337,0,313,0,BRONZE_III,72,12,9372,484,0,464,0,BRONZE_II,27,13,10786,267,0,292,0,IRON_III,64,11,8439
443,0,408,0,SILVER_III,34,13,10581,172,0,149,0,BRONZE_I,0,12,9702,93,0,85,0,BRONZE_II,3,14,11616,21,0,44,0,IRON_IV,0,11,7626,1,0,10,0,IRON_II,8,12,8692,174,0,200,0,BRONZE_IV,28,13,10740,424,0,417,0,IRON_I,0,14,11648,893,0,857,0,BRONZE_III,0,13,11039,785,0,797,0,BRONZE_II,6,13,11393,173,0,185,0,IRON_II,46,11,7953
