result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,195,182,SILVER_IV,4,14,12575,272,284,SILVER_IV,12,13,9982,251,240,SILVER_IV,29,12,9633,40,54,BRONZE_II,38,11,7989,35,43,BRONZE_II,9,11,7396,192,208,BRONZE_I,86,13,10671,367,335,BRONZE_I,70,14,12996,288,243,SILVER_I,100,13,11014,65,76,BRONZE_II,10,13,11005,443,429,SILVER_IV,10,12,9863
1,89,86,BRONZE_I,24,18,22019,52,42,SILVER_IV,44,17,18128,50,45,BRONZE_II,57,18,22332,40,54,BRONZE_II,38,18,21127,343,314,BRONZE_I,0,16,15854,94,110,BRONZE_II,78,18,18738,358,363,BRONZE_II,43,17,16620,222,219,SILVER_IV,28,17,17986,74,73,BRONZE_III,53,17,16665,124,114,BRONZE_I,70,16,14732
1,21,30,BRONZE_I,0,12,9829,127,134,BRONZE_I,0,12,9956,109,104,BRONZE_I,46,12,9292,40,54,BRONZE_II,38,12,9650,196,196,BRONZE_II,32,9,5934,234,236,BRONZE_II,18,12,8734,130,118,SILVER_IV,0,8,4489,19,37,BRONZE_II,64,12,9148,50,68,BRONZE_IV,33,9,5716,9,17,BRONZE_II,62,9,5867
1,101,127,BRONZE_III,0,17,16834,126,140,BRONZE_II,0,16,15236,294,305,BRONZE_II,15,18,18450,40,54,BRONZE_II,38,17,17316,40,54,BRONZE_II,38,13,10246,60,70,SILVER_IV,11,15,13273,15,33,BRONZE_I,9,15,13054,46,51,BRONZE_I,0,18,19226,53,60,BRONZE_III,59,15,14407,194,231,BRONZE_IV,32,12,9783
1,126,103,SILVER_IV,99,16,15290,431,405,SILVER_IV,67,15,14191,5,6,BRONZE_II,1,15,14321,119,124,SILVER_IV,30,14,12258,22,29,BRONZE_I,79,14,12194,41,50,SILVER_IV,23,14,12490,229,231,SILVER_IV,13,14,11893,34,17,BRONZE_I,56,13,10955,11,16,BRONZE_I,36,13,10478,76,64,SILVER_III,42,12,9410
0,126,103,SILVER_IV,99,17,16625,191,189,SILVER_III,43,16,15003,5,6,BRONZE_II,1,14,12778,51,50,SILVER_IV,42,16,16443,193,201,BRONZE_III,45,13,10157,14,13,BRONZE_IV,73,16,14903,63,68,SILVER_III,44,18,19024,242,226,SILVER_II,75,17,18270,53,79,BRONZE_II,4,17,17577,380,398,SILVER_IV,5,15,14163
0,126,103,SILVER_IV,99,15,13264,25,51,SILVER_IV,8,14,12780,5,6,BRONZE_II,1,14,11760,22,28,BRONZE_I,64,14,11743,551,549,BRONZE_III,81,11,7772,140,146,SILVER_IV,0,16,16303,54,61,BRONZE_II,56,14,12453,119,103,SILVER_IV,70,14,11941,12,13,BRONZE_I,74,13,11028,72,85,BRONZE_I,30,15,13076
0,126,103,SILVER_IV,99,12,9076,17,26,BRONZE_II,58,10,7216,5,6,BRONZE_II,1,11,8558,26,29,SILVER_IV,58,10,7295,36,50,BRONZE_I,6,10,6269,181,171,BRONZE_II,62,16,16328,14,21,BRONZE_II,56,13,11423,20,25,SILVER_IV,20,13,11332,12,18,BRONZE_II,86,11,8505,12,21,BRONZE_I,85,11,8462
1,15,25,BRONZE_II,28,18,23651,107,114,BRONZE_II,2,18,25316,5,6,BRONZE_II,1,18,20505,47,40,SILVER_IV,1,18,26160,126,103,SILVER_IV,99,18,19927,123,119,SILVER_III,1,18,18745,72,71,BRONZE_IV,70,18,22810,225,240,BRONZE_I,61,18,26470,25,24,BRONZE_II,9,17,17870,83,87,SILVER_III,21,17,17852
0,85,86,BRONZE_III,13,15,14098,73,78,BRONZE_I,20,15,14402,5,6,BRONZE_II,1,13,11316,231,233,SILVER_II,0,15,13936,126,103,SILVER_IV,99,13,11275,150,146,SILVER_III,84,16,15802,127,123,SILVER_IV,51,14,12490,26,28,BRONZE_I,34,16,15047,95,128,SILVER_IV,67,14,11790,270,244,SILVER_I,7,13,11179
0,23,24,BRONZE_I,100,15,14098,59,82,BRONZE_IV,34,13,10560,5,6,BRONZE_II,1,13,10039,37,33,SILVER_I,11,14,12611,126,103,SILVER_IV,99,12,8801,48,48,SILVER_I,51,16,15553,35,33,SILVER_IV,67,14,12910,94,99,BRONZE_II,29,14,12630,25,34,BRONZE_I,33,14,11777,31,38,SILVER_IV,19,14,12143
0,36,50,SILVER_IV,61,18,21105,9,12,BRONZE_I,33,16,15536,32,16,SILVER_IV,47,18,18584,102,101,SILVER_I,45,18,20037,6,5,BRONZE_II,55,14,12134,85,93,SILVER_III,17,18,18862,44,55,SILVER_IV,12,16,14722,5,6,BRONZE_II,25,18,18798,13,11,BRONZE_II,82,17,17931,13,11,BRONZE_II,82,14,12913
0,13,11,BRONZE_II,82,16,16013,14,7,SILVER_IV,28,15,13453,24,20,SILVER_III,12,14,12743,11,14,SILVER_IV,64,14,11797,138,102,SILVER_IV,41,12,9348,85,93,SILVER_III,17,12,9336,26,18,SILVER_II,59,12,9427,5,6,BRONZE_II,25,15,14643,34,45,BRONZE_I,49,13,10994,38,47,SILVER_IV,7,12,9434
1,10,21,BRONZE_III,1,13,10704,8,18,BRONZE_III,55,14,12902,36,37,SILVER_IV,50,14,11882,60,69,SILVER_IV,13,15,13083,46,50,SILVER_IV,34,13,11154,53,33,SILVER_I,12,17,17059,198,205,BRONZE_II,14,16,14849,5,6,BRONZE_II,25,15,14116,11,23,BRONZE_II,75,14,11706,48,58,BRONZE_II,24,12,9193
1,17,28,BRONZE_IV,0,1,0,17,28,BRONZE_IV,0,3,815,50,73,IRON_II,96,3,812,215,213,SILVER_IV,1,2,527,236,246,BRONZE_I,0,2,527,134,136,BRONZE_II,48,3,904,21,69,IRON_IV,40,3,851,5,6,BRONZE_II,25,3,1075,25,31,BRONZE_I,52,2,564,48,58,BRONZE_II,24,2,564
0,8,9,BRONZE_I,0,10,6947,9,12,SILVER_III,64,10,6881,10,12,BRONZE_I,84,11,7717,8,11,SILVER_IV,17,9,5400,28,35,SILVER_II,12,8,4847,5,6,BRONZE_II,25,9,5493,8,10,BRONZE_II,71,10,6458,5,6,BRONZE_II,25,10,6410,74,105,SILVER_III,39,9,5215,7,7,BRONZE_I,69,7,3688
0,7,7,BRONZE_I,69,15,14526,8,5,BRONZE_I,8,14,12468,10,4,SILVER_II,55,17,17333,31,37,SILVER_II,5,15,14678,20,22,SILVER_II,42,14,11948,5,6,BRONZE_II,25,14,12916,9,17,BRONZE_II,14,13,11342,5,6,BRONZE_II,25,16,15093,16,24,BRONZE_I,100,13,10150,16,24,BRONZE_I,100,13,10049
0,16,24,BRONZE_I,100,13,10657,16,24,BRONZE_I,100,14,11509,19,29,SILVER_IV,18,16,14813,11,12,SILVER_IV,11,16,14812,11,12,SILVER_IV,11,14,11447,30,20,SILVER_I,73,13,11050,19,21,SILVER_II,27,14,12924,5,6,BRONZE_II,25,16,15533,70,78,SILVER_II,17,12,9706,7,6,BRONZE_III,76,10,7263
0,96,72,GOLD_III,6,18,19956,442,449,SILVER_III,42,15,13242,153,158,SILVER_III,9,17,16641,16,13,SILVER_II,31,15,14549,739,766,SILVER_IV,0,13,10650,60,59,SILVER_II,73,18,19323,6,7,BRONZE_II,50,16,15755,200,201,SILVER_II,5,16,15614,81,67,SILVER_I,5,15,14578,169,178,SILVER_II,32,13,10622
0,69,75,SILVER_II,13,17,16999,4,7,BRONZE_II,41,3,1115,12,10,BRONZE_I,72,17,18345,23,15,SILVER_I,84,17,17254,23,15,SILVER_I,84,16,15236,4,7,BRONZE_II,59,13,10272,6,7,BRONZE_II,50,17,17713,11,8,BRONZE_I,83,14,12733,48,39,GOLD_IV,11,15,13142,48,39,GOLD_IV,11,12,9914
0,40,48,SILVER_III,27,16,15360,40,48,SILVER_III,27,13,10668,6,5,SILVER_IV,50,16,15482,32,16,GOLD_II,53,16,15629,151,127,PLATINUM_III,4,12,8833,71,84,GOLD_IV,0,14,12801,6,7,BRONZE_II,50,14,12546,26,22,SILVER_II,59,15,13891,16,31,BRONZE_III,38,11,8390,16,31,BRONZE_III,38,14,11865
1,13,11,BRONZE_I,81,16,14814,97,122,BRONZE_IV,39,14,12575,18,25,BRONZE_I,100,14,12220,103,102,GOLD_IV,3,14,12876,38,35,SILVER_I,35,13,10733,29,33,SILVER_III,31,16,14992,6,7,BRONZE_II,50,16,15523,32,36,SILVER_II,44,16,15060,280,281,GOLD_IV,0,14,11986,49,60,SILVER_IV,15,13,10660
1,271,283,GOLD_IV,0,10,6823,19,18,BRONZE_I,47,9,6008,19,18,BRONZE_I,47,8,4896,53,72,SILVER_IV,27,8,4962,77,85,SILVER_I,58,8,4105,26,28,SILVER_III,3,12,8601,6,7,BRONZE_II,50,10,6385,30,28,SILVER_II,28,11,8099,96,95,SILVER_III,55,9,5786,18,14,GOLD_IV,1,9,5763
1,4,13,BRONZE_III,73,14,11565,4,13,BRONZE_III,73,10,6708,57,43,GOLD_IV,0,12,9757,63,86,IRON_I,16,10,6370,11,6,BRONZE_I,0,9,5923,4,6,BRONZE_III,88,11,8194,6,7,BRONZE_II,50,13,11250,10,5,BRONZE_II,75,12,9496,5,8,SILVER_IV,12,11,7990,6,11,BRONZE_IV,54,10,7012
1,27,43,BRONZE_IV,41,11,8015,10,22,BRONZE_II,21,7,3861,67,62,SILVER_IV,17,9,5468,7,12,BRONZE_I,0,7,3942,7,12,BRONZE_I,0,6,2916,11,6,BRONZE_I,0,10,7112,6,7,BRONZE_II,50,11,7488,52,57,SILVER_IV,12,10,7082,9,15,BRONZE_I,15,10,6560,8,2,BRONZE_II,33,9,5074
0,236,255,BRONZE_II,22,13,10333,17,39,BRONZE_IV,40,12,9512,158,154,SILVER_III,75,14,12747,26,33,BRONZE_I,69,11,7580,24,33,BRONZE_II,0,11,8420,218,225,BRONZE_III,89,15,13422,25,25,SILVER_IV,24,13,10736,199,161,BRONZE_I,46,14,11604,61,74,SILVER_IV,34,12,9802,33,42,BRONZE_II,62,12,8607
0,42,54,BRONZE_I,51,13,10604,265,249,BRONZE_II,15,12,9226,17,24,BRONZE_II,85,12,8965,26,33,BRONZE_I,69,12,9773,24,33,BRONZE_II,0,11,7421,88,83,BRONZE_I,22,14,11722,41,43,SILVER_IV,50,14,11962,120,110,SILVER_IV,15,14,12263,32,40,BRONZE_II,23,13,10857,22,29,BRONZE_I,4,13,10344
0,41,46,SILVER_IV,44,13,10595,108,100,BRONZE_II,48,11,7848,247,231,SILVER_IV,68,13,11300,26,33,BRONZE_I,69,11,7501,24,33,BRONZE_II,0,10,6604,93,100,SILVER_IV,35,15,13887,251,251,SILVER_IV,33,13,11407,46,42,SILVER_IV,43,14,12880,80,84,SILVER_IV,26,13,10008,153,173,BRONZE_III,53,13,10180
1,139,130,BRONZE_I,61,14,12763,328,294,GOLD_IV,54,16,14908,111,100,SILVER_I,36,16,16019,26,33,BRONZE_I,69,16,14895,24,33,BRONZE_II,0,14,12091,132,128,SILVER_III,72,16,15656,71,57,BRONZE_III,82,14,11956,246,218,SILVER_III,5,14,11798,127,104,BRONZE_I,59,14,12153,15,9,BRONZE_I,16,12,9031
1,11,14,BRONZE_IV,62,18,21253,226,220,SILVER_I,14,18,22423,43,50,BRONZE_IV,75,18,25691,26,33,BRONZE_I,69,17,17832,24,33,BRONZE_II,0,18,18810,155,133,SILVER_IV,65,18,18992,146,127,SILVER_IV,43,18,22579,158,155,GOLD_IV,14,18,23524,75,81,BRONZE_I,32,17,18189,89,89,SILVER_IV,62,16,16268
0,155,133,SILVER_IV,65,15,14085,133,128,BRONZE_I,51,14,13015,158,155,GOLD_IV,14,16,15450,26,33,BRONZE_I,69,15,14209,24,33,BRONZE_II,0,12,9438,621,609,SILVER_IV,57,17,16736,67,71,BRONZE_II,47,15,13344,44,45,BRONZE_I,48,17,17035,86,73,SILVER_I,16,16,16460,53,57,BRONZE_IV,52,14,12526
0,320,297,SILVER_IV,40,17,17651,114,140,BRONZE_II,27,18,25367,210,211,SILVER_IV,0,18,21723,26,33,BRONZE_I,69,18,21522,24,33,BRONZE_II,0,16,15287,107,96,SILVER_IV,52,18,21083,101,105,BRONZE_I,0,17,17550,182,204,BRONZE_IV,92,18,21228,74,101,SILVER_IV,57,18,19627,253,239,SILVER_III,30,17,17545
0,161,181,SILVER_IV,12,16,16363,104,89,SILVER_IV,50,14,12994,37,27,BRONZE_II,77,15,13210,178,173,SILVER_IV,16,15,14508,143,139,BRONZE_I,13,14,12789,157,157,BRONZE_II,91,16,15601,140,127,SILVER_III,1,17,17100,235,237,BRONZE_I,39,16,15488,238,247,BRONZE_I,25,15,14273,290,305,SILVER_III,0,15,14549
1,121,106,SILVER_IV,0,18,21488,654,558,GOLD_I,39,18,23030,37,27,BRONZE_II,77,17,18033,180,170,BRONZE_I,59,17,18143,154,154,SILVER_IV,22,17,17085,89,89,SILVER_III,0,18,19743,332,347,SILVER_III,10,17,17255,64,68,BRONZE_III,40,16,15095,379,376,BRONZE_II,16,17,17770,108,103,SILVER_IV,30,16,16366
0,47,30,SILVER_IV,2,11,7697,76,90,SILVER_IV,34,11,7903,37,27,BRONZE_II,77,8,4962,145,151,SILVER_IV,60,10,6509,132,121,SILVER_IV,15,8,4811,263,216,PLATINUM_IV,15,13,10432,172,170,SILVER_IV,72,10,7175,100,68,BRONZE_I,30,12,8695,369,346,SILVER_III,60,10,6926,77,52,SILVER_III,38,10,6938
1,89,93,BRONZE_II,57,14,12612,18,20,BRONZE_II,5,14,12865,37,27,BRONZE_II,77,15,13570,336,328,SILVER_IV,13,15,13704,141,126,BRONZE_I,66,12,9788,69,61,SILVER_III,75,14,12387,350,351,BRONZE_IV,24,13,10210,496,482,SILVER_II,15,14,12691,53,68,BRONZE_III,30,13,10147,306,291,SILVER_I,0,13,11396
0,58,65,SILVER_IV,15,14,12839,47,64,BRONZE_IV,48,14,11758,37,27,BRONZE_II,77,15,13342,24,26,BRONZE_I,50,13,10064,205,179,SILVER_III,59,12,8657,81,65,BRONZE_I,62,15,14396,72,51,SILVER_IV,43,14,12488,226,222,SILVER_IV,41,15,13632,423,400,SILVER_II,14,13,11039,199,190,SILVER_IV,16,13,10931
0,186,192,BRONZE_I,61,16,15915,54,71,BRONZE_II,0,15,14014,37,27,BRONZE_II,77,16,15977,153,174,BRONZE_II,74,15,13058,25,25,BRONZE_I,11,13,10368,54,64,BRONZE_III,35,17,17195,41,34,BRONZE_I,52,18,18858,422,419,SILVER_III,41,17,16514,25,41,BRONZE_II,0,15,13666,344,334,SILVER_II,60,15,13747
0,383,376,GOLD_IV,0,12,9763,302,305,SILVER_IV,32,13,10768,37,27,BRONZE_II,77,12,9385,116,116,SILVER_IV,24,13,10756,134,154,BRONZE_III,54,12,8844,299,315,SILVER_IV,16,15,13721,95,76,SILVER_III,98,15,13533,192,219,BRONZE_II,20,14,12748,235,199,GOLD_IV,27,13,11231,102,97,SILVER_III,47,13,10227
0,130,142,SILVER_IV,11,15,13532,47,53,BRONZE_I,50,14,11685,127,93,SILVER_III,4,14,11689,514,474,SILVER_IV,47,15,13759,45,28,SILVER_IV,3,13,11430,595,590,SILVER_IV,71,15,13863,28,32,BRONZE_II,15,12,9261,123,115,SILVER_I,36,13,11147,26,31,BRONZE_I,0,12,8602,223,195,SILVER_I,26,11,7359
0,206,235,BRONZE_III,75,17,17386,264,273,BRONZE_II,49,16,15869,256,264,SILVER_IV,0,18,22077,177,203,SILVER_IV,13,18,20533,150,146,BRONZE_III,45,17,17275,253,187,GOLD_IV,0,18,24865,28,32,BRONZE_II,15,18,22188,26,31,BRONZE_I,0,18,21691,167,163,SILVER_IV,85,18,20987,98,106,SILVER_IV,25,18,19538
1,390,368,SILVER_II,59,13,11345,405,393,SILVER_III,3,13,10659,379,396,BRONZE_IV,75,12,9696,189,199,BRONZE_II,7,12,9729,249,261,BRONZE_II,44,11,7806,124,137,BRONZE_I,100,14,12669,28,32,BRONZE_II,15,14,12316,26,31,BRONZE_I,0,15,13876,49,52,SILVER_IV,42,13,10842,116,133,BRONZE_III,56,12,9294
0,164,182,BRONZE_IV,0,14,11577,262,251,SILVER_IV,23,15,13755,148,163,SILVER_IV,67,15,13230,124,103,SILVER_III,63,12,9849,143,115,SILVER_III,13,12,9259,26,31,BRONZE_I,0,14,11938,28,32,BRONZE_II,15,12,9382,137,134,BRONZE_III,5,12,8822,164,163,SILVER_I,58,12,9109,246,235,SILVER_II,42,11,7586
1,9,23,IRON_II,66,11,7887,287,245,SILVER_III,57,11,7843,156,137,SILVER_III,0,12,9846,709,697,SILVER_IV,0,10,6648,703,652,GOLD_IV,46,10,6344,789,819,BRONZE_III,75,13,11287,28,32,BRONZE_II,15,12,8751,26,31,BRONZE_I,0,13,10964,1285,1197,GOLD_IV,1,11,8338,33,24,BRONZE_I,57,10,6963
1,57,67,BRONZE_III,44,11,7666,374,363,SILVER_IV,0,11,7333,136,152,BRONZE_II,23,11,8101,89,96,BRONZE_II,61,11,7782,143,143,SILVER_IV,0,10,6939,321,321,BRONZE_II,7,14,12531,28,32,BRONZE_II,15,12,9024,26,31,BRONZE_I,0,14,11729,126,120,SILVER_IV,0,12,9009,314,308,SILVER_IV,58,10,7210
0,22,10,SILVER_IV,91,15,13930,95,90,GOLD_IV,15,17,17475,217,229,SILVER_II,13,17,17737,157,154,GOLD_IV,13,15,14146,13,18,BRONZE_I,20,13,11365,16,22,SILVER_IV,79,16,15750,28,32,BRONZE_II,15,14,11679,28,32,BRONZE_II,15,14,12248,28,26,SILVER_I,9,14,11723,58,53,SILVER_III,94,13,10248
0,250,234,BRONZE_I,0,13,11077,112,119,BRONZE_I,26,11,8560,95,96,BRONZE_II,61,11,8552,445,433,SILVER_IV,47,10,6508,332,349,BRONZE_II,6,10,6494,354,367,SILVER_II,10,14,11862,81,86,SILVER_IV,12,13,10123,184,178,BRONZE_II,50,14,12081,56,87,SILVER_IV,0,12,9047,114,98,BRONZE_IV,27,10,6972
0,127,134,SILVER_IV,14,17,17307,119,111,BRONZE_III,33,18,20127,95,96,BRONZE_II,61,16,15762,259,251,SILVER_III,62,17,18212,87,88,SILVER_IV,14,16,15616,31,38,SILVER_III,57,18,22894,174,183,BRONZE_I,63,18,19387,49,53,SILVER_IV,75,18,21514,282,251,SILVER_IV,18,18,19057,378,386,SILVER_IV,89,17,18049
0,349,364,SILVER_IV,0,14,11625,533,529,BRONZE_I,69,14,12109,95,96,BRONZE_II,61,14,11563,109,124,BRONZE_II,70,15,14092,170,166,SILVER_III,41,12,9533,333,343,BRONZE_II,21,14,12747,340,339,SILVER_IV,82,15,13078,76,87,SILVER_IV,52,15,14248,50,51,BRONZE_I,59,14,11482,45,65,BRONZE_III,90,13,10016
0,201,201,SILVER_III,50,16,14788,137,151,BRONZE_II,64,15,13998,95,96,BRONZE_II,61,14,12462,21,28,BRONZE_II,65,14,11545,36,47,BRONZE_II,47,14,11442,43,47,BRONZE_II,49,16,14812,142,141,BRONZE_II,38,16,15249,116,97,SILVER_IV,18,16,15189,29,29,SILVER_IV,0,16,15562,20,36,BRONZE_II,0,15,13226
0,238,203,SILVER_III,77,17,16697,293,271,SILVER_II,11,15,14419,95,96,BRONZE_II,61,15,13944,400,427,BRONZE_I,6,14,11922,58,61,SILVER_IV,33,15,13240,140,141,SILVER_IV,47,17,17112,144,149,BRONZE_II,70,14,11497,164,130,SILVER_IV,30,17,16822,409,406,SILVER_III,14,16,15281,107,120,SILVER_III,0,17,16860
1,242,242,SILVER_IV,0,17,17967,270,259,BRONZE_III,18,16,16152,95,96,BRONZE_II,61,16,14831,95,82,SILVER_II,77,18,19007,39,34,BRONZE_II,60,15,14175,126,146,SILVER_IV,29,16,15158,87,96,BRONZE_II,83,15,14122,12,17,BRONZE_III,30,18,18622,16,19,BRONZE_III,85,15,13713,186,174,SILVER_IV,15,13,11171
0,142,109,SILVER_III,39,13,10478,142,139,BRONZE_III,65,12,9854,95,96,BRONZE_II,61,14,11572,288,264,BRONZE_I,47,13,10862,247,220,SILVER_IV,15,12,9868,151,152,SILVER_IV,28,16,14707,445,426,SILVER_II,75,17,18332,311,306,SILVER_IV,63,14,12599,180,179,SILVER_IV,13,13,10037,185,195,SILVER_III,32,12,9323
0,27,32,BRONZE_II,63,17,17160,576,609,BRONZE_II,45,18,18790,242,246,SILVER_IV,40,18,18785,70,57,BRONZE_I,25,16,16112,13,23,BRONZE_II,37,15,14287,250,285,SILVER_IV,19,18,20313,32,34,BRONZE_I,17,18,18745,94,88,BRONZE_I,25,15,13589,428,421,SILVER_IV,10,16,15217,269,224,BRONZE_II,76,15,14466
1,27,32,BRONZE_II,63,15,14553,164,156,SILVER_IV,42,16,14997,202,198,SILVER_IV,0,13,10944,67,73,SILVER_III,18,13,11408,13,23,BRONZE_II,37,14,11513,46,51,BRONZE_I,42,15,13942,37,46,BRONZE_II,25,12,8871,31,46,BRONZE_II,46,15,13214,191,190,SILVER_II,15,13,10319,54,77,BRONZE_I,0,11,7904
1,27,32,BRONZE_II,63,12,9889,52,71,BRONZE_IV,13,11,7949,166,155,BRONZE_I,31,12,8693,87,114,SILVER_IV,88,12,8907,13,23,BRONZE_II,37,11,8154,113,107,BRONZE_I,35,10,6391,165,147,BRONZE_I,100,10,7244,170,163,SILVER_IV,60,11,7689,110,121,BRONZE_II,30,9,5813,104,93,BRONZE_II,50,9,5593
1,27,32,BRONZE_II,63,13,10063,179,199,BRONZE_II,36,11,7361,284,267,BRONZE_I,70,14,11878,37,42,BRONZE_III,85,10,6702,13,23,BRONZE_II,37,9,5344,61,82,BRONZE_III,69,12,9692,83,94,BRONZE_III,37,10,7051,353,335,BRONZE_II,37,10,6712,163,155,SILVER_IV,63,9,5798,75,88,BRONZE_II,48,8,4703
0,27,32,BRONZE_II,63,14,12174,79,69,BRONZE_I,12,11,8376,74,44,SILVER_IV,1,12,9056,66,52,BRONZE_I,63,12,9399,13,23,BRONZE_II,37,11,8073,213,222,BRONZE_II,14,13,10962,206,144,GOLD_I,5,12,9721,58,74,BRONZE_II,84,15,13136,275,265,BRONZE_I,67,14,11664,210,235,SILVER_IV,39,14,11561
0,657,644,SILVER_III,40,15,13744,164,169,SILVER_IV,0,15,14157,101,96,BRONZE_I,4,16,16322,27,32,BRONZE_II,63,12,9932,13,23,BRONZE_II,37,14,12365,275,264,SILVER_IV,86,17,16978,165,169,BRONZE_II,32,15,13323,209,207,BRONZE_I,38,15,14396,48,58,GOLD_IV,27,16,15687,214,184,BRONZE_IV,30,14,12295
0,27,32,BRONZE_II,63,12,8651,618,607,SILVER_IV,1,10,6441,144,145,SILVER_IV,0,12,9320,460,424,SILVER_IV,82,11,7829,13,23,BRONZE_II,37,10,6442,275,264,SILVER_IV,86,13,11296,318,307,SILVER_IV,33,13,10692,193,202,SILVER_IV,0,13,10851,32,40,BRONZE_II,23,12,9633,158,124,SILVER_IV,44,11,7644
0,164,153,SILVER_I,35,15,14204,247,253,SILVER_III,0,15,13168,126,142,SILVER_III,0,15,13468,18,19,BRONZE_II,42,16,14970,179,192,SILVER_I,31,13,11221,24,20,SILVER_I,29,18,18849,298,311,SILVER_IV,56,17,16962,150,152,SILVER_IV,61,18,18400,158,162,BRONZE_II,42,15,14337,123,110,SILVER_III,22,15,13919
1,427,442,SILVER_IV,15,17,17766,247,253,SILVER_III,0,18,19679,283,302,SILVER_IV,9,18,19331,18,19,BRONZE_II,42,17,18096,179,192,SILVER_I,31,16,16461,554,526,SILVER_IV,90,17,16786,160,170,SILVER_III,44,17,16770,247,238,SILVER_III,65,17,17176,260,273,SILVER_III,29,16,15729,95,101,SILVER_III,73,14,12394
1,159,181,SILVER_IV,0,17,17026,175,157,SILVER_I,16,14,12694,144,120,GOLD_IV,30,15,14625,18,19,BRONZE_II,42,14,11447,179,192,SILVER_I,31,12,9607,135,142,SILVER_II,0,13,10532,481,503,SILVER_IV,73,12,9743,388,375,SILVER_I,41,14,12633,420,427,SILVER_IV,75,13,10932,306,287,SILVER_IV,49,10,7249
1,216,217,SILVER_III,41,18,22773,175,157,SILVER_I,16,15,14333,144,120,GOLD_IV,30,17,17168,18,19,BRONZE_II,42,15,14174,179,192,SILVER_I,31,13,10789,65,68,SILVER_IV,60,18,20061,428,436,SILVER_III,89,14,11822,79,77,SILVER_III,61,15,14410,237,259,SILVER_IV,63,15,13913,652,661,SILVER_IV,30,14,12370
1,431,416,SILVER_IV,38,14,11632,196,167,SILVER_II,27,15,13080,232,236,SILVER_III,25,13,10909,18,19,BRONZE_II,42,15,14178,179,192,SILVER_I,31,11,8263,267,251,SILVER_III,59,13,11309,150,140,GOLD_III,0,12,9167,230,210,GOLD_IV,57,13,10336,191,191,SILVER_IV,44,11,8340,297,291,SILVER_IV,9,11,7389
0,128,125,SILVER_III,22,13,11201,105,105,SILVER_III,32,12,9826,25,21,BRONZE_III,98,13,11385,18,19,BRONZE_II,42,11,8093,38,47,BRONZE_III,60,10,7074,60,52,BRONZE_I,77,15,14656,61,56,BRONZE_II,75,14,11926,185,179,BRONZE_III,49,14,11679,10,13,SILVER_IV,75,13,10502,22,41,IRON_I,85,12,9726
0,217,199,SILVER_IV,14,14,12017,153,126,SILVER_III,67,12,8881,137,117,SILVER_III,46,13,10171,18,19,BRONZE_II,42,12,9670,38,47,BRONZE_III,60,12,8712,38,47,BRONZE_III,60,14,11813,27,36,BRONZE_III,0,14,13016,183,162,SILVER_III,50,15,14397,55,53,BRONZE_II,2,12,9537,16,18,BRONZE_I,0,12,9937
0,40,34,SILVER_III,49,12,9840,70,69,BRONZE_I,15,8,4624,176,172,GOLD_IV,0,12,8749,47,47,SILVER_IV,75,9,6114,47,47,SILVER_IV,75,8,4326,10,19,BRONZE_II,4,8,4883,62,57,SILVER_IV,8,9,5473,23,20,BRONZE_IV,65,9,6091,95,85,GOLD_IV,14,10,6513,95,85,GOLD_IV,14,8,4723
1,198,202,BRONZE_IV,25,13,11233,191,180,SILVER_IV,59,15,13942,145,139,GOLD_IV,0,13,10665,123,126,SILVER_II,90,12,9184,259,266,BRONZE_I,100,12,9429,10,19,BRONZE_II,4,15,13873,238,248,SILVER_IV,9,14,12173,151,104,DIAMOND_III,5,16,16410,62,57,SILVER_IV,8,15,13201,95,85,GOLD_IV,14,14,12724
0,337,316,SILVER_III,41,16,16450,237,262,BRONZE_IV,57,14,12605,195,204,BRONZE_III,37,15,13260,115,113,BRONZE_I,32,14,11728,120,139,SILVER_II,31,14,12473,10,19,BRONZE_II,4,14,12362,261,264,BRONZE_I,23,13,11188,227,193,SILVER_III,34,16,15382,229,256,BRONZE_III,3,13,10096,207,229,BRONZE_III,63,12,9953
