result,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
0,104,70,PLATINUM_III,45,13,10437,54,43,PLATINUM_II,72,13,10300,434,436,DIAMOND_IV,12,13,10071,508,497,PLATINUM_III,81,10,7074,141,127,PLATINUM_II,29,11,8515,251,258,PLATINUM_II,8,15,14009,129,124,PLATINUM_I,26,15,13514,389,388,PLATINUM_II,0,14,12695,305,287,PLATINUM_II,20,14,11542,299,318,PLATINUM_III,5,13,10159
0,136,67,DIAMOND_I,85,12,9672,54,61,PLATINUM_I,32,10,6641,109,102,GOLD_III,21,10,6539,2,8,SILVER_II,6,10,6586,85,58,DIAMOND_II,0,10,6860,193,170,DIAMOND_IV,15,10,6418,36,31,DIAMOND_IV,0,11,8348,99,75,PLATINUM_III,4,8,4368,32,34,DIAMOND_I,47,10,6137,19,18,SILVER_I,53,8,4112
0,312,284,PLATINUM_I,0,16,15029,448,463,DIAMOND_II,95,16,15411,145,134,DIAMOND_IV,0,16,16144,234,208,DIAMOND_IV,0,15,13360,234,208,DIAMOND_IV,0,13,10484,2,8,SILVER_II,6,16,15010,68,59,DIAMOND_I,29,14,12909,99,75,PLATINUM_III,4,11,8173,117,100,PLATINUM_I,60,14,12021,190,161,DIAMOND_I,0,15,13846
0,52,49,PLATINUM_IV,1,16,16283,396,344,PLATINUM_II,0,16,14879,103,112,PLATINUM_IV,76,16,16101,126,113,PLATINUM_IV,20,16,15170,12,8,GOLD_I,20,13,11152,149,150,PLATINUM_IV,0,14,12788,122,87,PLATINUM_II,4,14,12707,99,75,PLATINUM_III,4,11,8533,441,412,PLATINUM_III,46,15,14375,214,195,GOLD_III,36,14,12323
0,85,58,DIAMOND_II,0,8,4841,9,10,GOLD_I,56,11,8446,574,578,DIAMOND_IV,19,9,5558,574,578,DIAMOND_IV,19,11,7603,54,45,DIAMOND_II,75,10,6477,99,75,PLATINUM_III,4,8,4223,32,34,DIAMOND_I,47,8,4140,99,75,PLATINUM_III,4,9,5622,7,9,PLATINUM_I,75,8,4940,19,18,SILVER_I,53,8,4817
0,40,36,PLATINUM_IV,19,12,9026,54,45,DIAMOND_II,75,11,7330,574,578,DIAMOND_IV,19,12,8677,139,154,PLATINUM_II,5,9,5261,85,58,DIAMOND_II,0,8,4949,7,9,PLATINUM_I,75,10,7017,19,18,SILVER_I,53,9,5532,99,75,PLATINUM_III,4,9,6068,19,18,SILVER_I,53,9,5370,32,34,DIAMOND_I,47,8,4346
0,40,36,PLATINUM_IV,19,12,9387,54,45,DIAMOND_II,75,10,6658,574,578,DIAMOND_IV,19,12,9120,353,346,DIAMOND_I,59,11,7422,85,58,DIAMOND_II,0,10,6398,7,9,PLATINUM_I,75,9,5838,19,18,SILVER_I,53,11,8321,99,75,PLATINUM_III,4,10,6863,19,18,SILVER_I,53,10,7288,32,34,DIAMOND_I,47,8,4276
0,85,58,DIAMOND_II,0,12,9528,54,45,DIAMOND_II,75,10,6400,353,346,DIAMOND_I,59,11,8536,574,578,DIAMOND_IV,19,10,6300,85,58,DIAMOND_II,0,9,5113,7,9,PLATINUM_I,75,9,5107,19,18,SILVER_I,53,10,7254,99,75,PLATINUM_III,4,9,5671,19,18,SILVER_I,53,9,5895,32,34,DIAMOND_I,47,9,5432
0,238,229,PLATINUM_I,12,14,12810,407,415,PLATINUM_II,57,15,13192,523,547,PLATINUM_IV,90,15,13134,231,221,PLATINUM_III,22,13,10475,487,494,PLATINUM_IV,14,11,8326,48,52,PLATINUM_III,4,12,8959,282,278,PLATINUM_IV,62,12,9058,20,20,GOLD_III,75,13,10339,98,76,PLATINUM_IV,29,11,8505,116,84,PLATINUM_IV,59,9,5722
0,523,528,PLATINUM_IV,43,16,14797,102,95,PLATINUM_III,17,16,16423,66,45,PLATINUM_II,3,15,14088,103,97,PLATINUM_II,29,15,13709,47,55,PLATINUM_IV,68,14,12048,48,52,PLATINUM_III,4,14,11800,829,784,PLATINUM_III,22,15,13022,309,320,GOLD_II,14,14,12585,141,119,PLATINUM_II,55,14,12753,201,174,PLATINUM_III,31,12,9839
0,222,206,PLATINUM_II,5,15,14113,101,118,PLATINUM_III,0,15,13622,135,169,PLATINUM_IV,16,15,14399,137,113,PLATINUM_I,11,14,11599,527,508,PLATINUM_III,0,13,10604,48,52,PLATINUM_III,4,13,11152,113,96,DIAMOND_IV,0,12,9942,20,20,GOLD_III,75,15,13643,13,24,PLATINUM_IV,12,12,9861,163,151,PLATINUM_IV,0,12,9208
1,183,174,PLATINUM_III,15,18,22790,158,131,PLATINUM_II,38,18,19428,104,102,PLATINUM_IV,82,17,16534,195,169,PLATINUM_IV,29,18,21919,199,187,PLATINUM_III,14,16,16239,48,52,PLATINUM_III,4,17,17308,280,247,DIAMOND_IV,1,18,20947,20,20,GOLD_III,75,18,24072,590,590,PLATINUM_III,23,18,19026,44,39,PLATINUM_IV,50,18,20643
1,191,216,GOLD_I,80,12,9005,146,148,GOLD_I,52,11,8174,106,105,PLATINUM_IV,0,11,8043,293,297,PLATINUM_IV,67,11,7321,888,848,PLATINUM_IV,25,10,6165,48,52,PLATINUM_III,4,12,9832,45,34,PLATINUM_IV,4,13,10601,20,20,GOLD_III,75,12,9737,353,320,PLATINUM_IV,61,11,8444,290,289,PLATINUM_III,0,11,7688
1,165,188,PLATINUM_IV,22,14,11830,46,38,GOLD_I,77,13,11314,514,541,PLATINUM_III,30,16,15325,384,362,PLATINUM_II,19,13,11161,356,352,GOLD_III,47,13,10216,48,52,PLATINUM_III,4,16,15231,511,491,PLATINUM_II,12,16,15682,81,76,DIAMOND_IV,11,17,18134,25,18,PLATINUM_IV,0,16,16413,156,148,PLATINUM_I,21,15,14026
0,276,276,PLATINUM_IV,27,18,20566,230,226,PLATINUM_III,30,18,21551,136,139,PLATINUM_II,74,18,20007,124,110,PLATINUM_IV,48,17,17201,135,134,PLATINUM_III,62,16,15262,48,52,PLATINUM_III,4,17,16506,20,20,GOLD_III,75,16,15980,130,124,PLATINUM_III,66,17,17830,243,227,PLATINUM_IV,19,18,18671,219,200,PLATINUM_IV,23,15,14403
0,248,221,PLATINUM_IV,0,15,14160,149,95,DIAMOND_II,60,16,16443,143,142,PLATINUM_III,0,14,12010,212,186,PLATINUM_III,12,14,12295,126,112,PLATINUM_IV,38,13,10911,105,98,PLATINUM_III,75,14,12072,108,106,PLATINUM_III,88,13,11357,219,210,PLATINUM_II,39,15,13057,266,266,PLATINUM_IV,0,13,10328,302,276,PLATINUM_III,6,12,9800
0,180,164,DIAMOND_IV,38,16,15860,110,102,PLATINUM_I,72,17,17576,136,143,PLATINUM_IV,59,17,17467,200,177,PLATINUM_II,75,15,14549,172,177,PLATINUM_II,49,15,13684,105,98,PLATINUM_III,75,14,12364,306,306,PLATINUM_II,71,16,16464,157,151,PLATINUM_I,14,16,14836,166,170,PLATINUM_II,4,14,12642,818,797,PLATINUM_I,64,13,11219
0,97,89,PLATINUM_I,10,17,17816,220,176,DIAMOND_I,16,16,16042,271,251,DIAMOND_IV,0,17,18174,49,38,PLATINUM_IV,67,16,14873,258,240,PLATINUM_II,42,14,12943,105,98,PLATINUM_III,75,15,13192,104,109,PLATINUM_III,67,16,15636,1073,1036,DIAMOND_II,42,15,13441,189,166,PLATINUM_I,75,15,13691,155,157,PLATINUM_I,65,13,10949
1,56,58,GOLD_II,15,13,11196,82,52,PLATINUM_I,75,13,10699,189,162,DIAMOND_III,7,14,12395,205,230,GOLD_I,75,12,9322,445,431,DIAMOND_IV,56,12,9316,105,98,PLATINUM_III,75,15,14125,189,166,PLATINUM_I,75,14,12407,193,216,PLATINUM_IV,37,16,15651,444,423,DIAMOND_IV,11,15,13200,224,203,PLATINUM_IV,73,13,11149
1,195,185,PLATINUM_I,21,15,13067,122,123,PLATINUM_IV,0,13,10626,334,346,PLATINUM_III,74,14,11590,168,154,DIAMOND_III,25,14,12816,138,124,PLATINUM_IV,0,12,9677,105,98,PLATINUM_III,75,16,16108,271,245,PLATINUM_I,75,16,16242,66,56,PLATINUM_II,0,16,15808,249,246,PLATINUM_II,75,16,15499,251,251,PLATINUM_II,81,13,10322
1,156,137,PLATINUM_I,78,14,12972,24,42,GOLD_II,19,13,10607,345,319,PLATINUM_IV,60,14,12057,243,231,DIAMOND_IV,0,14,11910,384,383,PLATINUM_IV,0,11,8114,105,98,PLATINUM_III,75,15,13608,246,227,PLATINUM_II,19,16,15314,127,130,PLATINUM_II,21,15,13970,45,33,PLATINUM_II,8,14,12443,30,32,PLATINUM_IV,48,12,9477
1,90,101,PLATINUM_IV,41,15,14663,275,264,PLATINUM_III,0,14,12199,520,501,PLATINUM_I,0,14,11712,134,125,PLATINUM_IV,10,13,10895,284,274,PLATINUM_III,75,12,9080,105,98,PLATINUM_III,75,16,15911,77,68,PLATINUM_IV,33,16,15543,391,383,PLATINUM_II,14,16,15374,84,84,PLATINUM_I,14,15,14255,206,219,GOLD_I,19,13,10556
0,438,430,PLATINUM_III,39,15,14041,123,125,PLATINUM_III,28,14,12887,114,114,PLATINUM_IV,69,16,16440,297,278,PLATINUM_IV,32,15,13645,363,337,PLATINUM_III,42,14,12917,125,112,PLATINUM_II,0,14,12739,833,841,PLATINUM_IV,41,14,12437,80,85,PLATINUM_IV,0,16,15278,295,276,PLATINUM_III,0,12,9468,226,226,PLATINUM_IV,75,12,8974
0,116,114,PLATINUM_III,7,15,13996,506,455,PLATINUM_III,86,14,12427,115,113,PLATINUM_IV,36,14,11971,80,65,PLATINUM_IV,21,14,11716,81,60,PLATINUM_III,7,11,7703,352,340,PLATINUM_III,15,12,9953,21,11,GOLD_II,22,12,8676,179,174,GOLD_I,66,13,10333,544,518,PLATINUM_III,12,11,8274,226,226,PLATINUM_IV,75,10,7057
0,142,128,PLATINUM_III,51,16,15923,524,545,PLATINUM_III,26,15,14480,480,462,PLATINUM_III,42,17,18151,51,50,PLATINUM_III,5,15,13808,348,305,PLATINUM_III,73,16,15667,195,178,PLATINUM_III,38,14,12416,266,256,PLATINUM_III,29,14,11943,447,422,PLATINUM_III,0,15,14427,331,327,PLATINUM_III,33,15,14106,226,226,PLATINUM_IV,75,14,12320
1,57,47,PLATINUM_IV,43,14,13017,313,338,PLATINUM_III,36,14,11734,57,48,PLATINUM_IV,50,13,10936,32,31,PLATINUM_IV,0,12,9269,33,31,PLATINUM_IV,44,11,8358,366,346,PLATINUM_III,61,14,12128,367,360,PLATINUM_III,79,17,17634,325,344,PLATINUM_III,52,14,12254,84,82,PLATINUM_IV,30,14,12762,226,226,PLATINUM_IV,75,14,12165
1,102,95,PLATINUM_III,15,14,12078,261,254,PLATINUM_III,40,14,11673,92,74,PLATINUM_III,8,13,10953,175,180,PLATINUM_IV,57,14,12734,398,381,PLATINUM_III,51,12,9268,396,399,PLATINUM_IV,91,17,16826,163,157,PLATINUM_III,0,16,14923,48,53,PLATINUM_III,0,15,14211,396,389,PLATINUM_III,59,13,10679,226,226,PLATINUM_IV,75,12,9374
0,301,275,PLATINUM_IV,76,12,9612,216,245,PLATINUM_IV,0,12,8945,327,321,PLATINUM_II,0,13,11310,266,288,PLATINUM_III,63,12,9616,174,196,PLATINUM_IV,14,11,7814,380,377,PLATINUM_III,74,11,8109,24,38,GOLD_I,68,11,8176,64,69,PLATINUM_IV,71,8,4819,72,71,PLATINUM_III,15,11,8375,226,226,PLATINUM_IV,75,11,7785
1,258,248,PLATINUM_III,79,14,12425,566,568,PLATINUM_III,50,14,11900,165,171,PLATINUM_III,57,13,11353,230,224,PLATINUM_IV,74,12,9798,301,275,PLATINUM_IV,76,10,7045,133,117,PLATINUM_II,35,17,16528,335,339,PLATINUM_IV,60,14,12885,45,33,GOLD_I,48,15,13785,174,168,PLATINUM_III,30,13,11037,226,226,PLATINUM_IV,75,13,10229
1,27,24,PLATINUM_III,12,18,18454,99,109,PLATINUM_I,16,15,13733,429,400,DIAMOND_III,6,15,13923,151,118,PLATINUM_I,75,12,9351,99,88,PLATINUM_IV,75,13,11238,189,171,PLATINUM_III,62,13,11295,245,219,PLATINUM_I,75,14,12914,204,163,DIAMOND_III,2,14,11511,773,758,PLATINUM_III,0,13,10349,62,54,DIAMOND_IV,15,12,9470
1,27,24,PLATINUM_III,12,17,16680,284,275,PLATINUM_IV,83,16,16039,74,67,PLATINUM_III,41,16,14871,151,118,PLATINUM_I,75,15,13808,99,88,PLATINUM_IV,75,14,12241,165,167,PLATINUM_IV,70,15,14340,99,109,PLATINUM_III,0,13,11432,152,142,PLATINUM_III,45,15,14153,312,300,PLATINUM_I,65,14,12448,923,896,DIAMOND_III,0,10,6939
0,27,24,PLATINUM_III,12,16,16343,148,119,PLATINUM_III,75,15,13670,114,105,PLATINUM_I,0,16,14938,244,225,PLATINUM_III,60,15,14517,245,244,PLATINUM_III,0,14,11587,25,23,PLATINUM_IV,20,18,18721,374,351,DIAMOND_III,5,18,21175,252,256,PLATINUM_I,82,17,17225,54,60,PLATINUM_IV,95,16,15774,154,171,PLATINUM_III,28,13,11141
1,27,24,PLATINUM_III,12,17,17975,364,371,PLATINUM_III,0,16,15749,98,88,PLATINUM_II,0,17,17916,57,68,PLATINUM_III,47,16,16101,163,182,PLATINUM_IV,75,15,13807,684,687,PLATINUM_II,75,16,14713,499,500,PLATINUM_I,17,14,12970,317,308,PLATINUM_I,19,14,12886,38,42,PLATINUM_III,46,15,13925,534,526,PLATINUM_III,85,12,9533
1,27,24,PLATINUM_III,12,17,16885,707,715,PLATINUM_IV,59,15,14283,50,53,PLATINUM_I,81,17,17609,57,68,PLATINUM_III,47,16,14945,104,116,GOLD_II,45,14,12699,76,78,PLATINUM_III,15,16,16084,76,58,PLATINUM_IV,59,16,15780,20,17,PLATINUM_IV,0,16,15148,301,306,PLATINUM_III,45,14,12960,6,8,GOLD_I,50,12,9277
0,27,24,PLATINUM_III,12,16,15053,299,277,PLATINUM_III,57,15,13085,79,82,PLATINUM_III,40,13,10552,301,306,PLATINUM_III,45,15,13686,6,8,GOLD_I,50,13,10269,215,215,PLATINUM_III,60,15,14101,15,17,PLATINUM_IV,48,16,16071,123,129,PLATINUM_IV,7,16,16416,52,45,PLATINUM_II,53,15,13644,277,272,PLATINUM_III,41,13,11162
1,27,24,PLATINUM_III,12,18,20071,218,213,PLATINUM_II,54,16,14996,95,104,PLATINUM_II,88,17,16556,129,112,DIAMOND_III,61,16,16026,141,130,PLATINUM_IV,25,14,12676,169,164,PLATINUM_IV,27,15,13790,121,108,PLATINUM_II,0,15,13774,103,103,PLATINUM_II,46,16,15276,118,90,PLATINUM_II,88,13,10658,256,254,PLATINUM_II,73,13,11317
0,232,209,PLATINUM_III,31,13,10485,21,20,GOLD_II,13,13,10351,425,396,DIAMOND_III,0,15,13372,19,19,SILVER_I,80,12,9559,47,31,PLATINUM_IV,19,11,8447,47,31,PLATINUM_IV,19,15,14612,59,51,PLATINUM_II,8,15,14466,22,14,GOLD_IV,75,14,11531,19,25,GOLD_IV,23,15,13194,20,34,SILVER_IV,23,10,7181
1,232,209,PLATINUM_III,31,18,19691,306,305,PLATINUM_III,86,16,14709,291,265,PLATINUM_III,41,18,20171,78,73,PLATINUM_IV,3,17,17660,207,187,PLATINUM_III,41,16,14854,128,110,PLATINUM_IV,46,15,14088,182,164,PLATINUM_IV,23,15,13467,242,250,PLATINUM_III,38,16,15184,305,271,PLATINUM_III,85,16,15344,217,207,PLATINUM_IV,74,14,11487
0,232,209,PLATINUM_III,31,17,18287,103,108,PLATINUM_IV,0,17,17201,103,108,PLATINUM_IV,0,17,17052,98,91,GOLD_IV,69,16,16389,35,34,GOLD_III,0,16,14833,152,139,GOLD_III,14,18,24046,145,156,GOLD_IV,47,18,19967,24,23,SILVER_II,75,18,23078,116,112,PLATINUM_IV,21,18,22406,59,65,GOLD_III,9,18,18627
0,232,209,PLATINUM_III,31,14,11585,103,108,PLATINUM_IV,0,14,11604,273,263,PLATINUM_IV,82,14,12126,293,273,PLATINUM_IV,14,14,12576,353,341,PLATINUM_IV,80,12,9465,32,21,GOLD_II,39,17,16776,55,52,GOLD_I,100,15,13593,416,408,PLATINUM_IV,40,16,15376,196,176,PLATINUM_III,0,14,11954,172,154,PLATINUM_IV,15,13,11004
1,232,209,PLATINUM_III,31,18,18858,99,94,PLATINUM_IV,44,18,18446,99,94,PLATINUM_IV,44,15,14371,9,7,SILVER_I,0,17,17403,103,108,PLATINUM_IV,0,15,13903,353,341,PLATINUM_IV,80,17,17907,116,104,PLATINUM_I,0,16,15561,59,56,DIAMOND_II,75,15,14222,26,23,SILVER_III,68,15,14592,8,7,BRONZE_II,1,14,12840
0,232,209,PLATINUM_III,31,10,7169,99,94,PLATINUM_IV,44,10,6909,99,94,PLATINUM_IV,44,12,8616,9,7,SILVER_I,0,10,6910,103,108,PLATINUM_IV,0,10,6887,97,84,PLATINUM_II,34,14,11879,215,178,DIAMOND_IV,82,12,9656,204,173,PLATINUM_IV,15,11,7498,38,60,PLATINUM_IV,42,11,8460,45,49,DIAMOND_I,61,10,7144
0,232,209,PLATINUM_III,31,15,13123,155,124,GOLD_IV,56,13,11346,103,108,PLATINUM_IV,0,15,13719,99,94,PLATINUM_IV,44,15,13589,99,94,PLATINUM_IV,44,12,9316,245,234,GOLD_IV,32,16,15072,92,65,PLATINUM_II,63,16,15662,48,36,SILVER_IV,36,15,13568,24,31,GOLD_IV,15,15,14016,24,31,GOLD_IV,15,15,13374
0,77,64,PLATINUM_III,60,11,7842,420,388,PLATINUM_III,59,8,4472,382,337,PLATINUM_III,12,10,6843,146,127,PLATINUM_II,58,9,5543,99,96,PLATINUM_IV,0,8,4567,121,107,PLATINUM_II,29,11,8188,505,496,PLATINUM_II,6,10,6413,177,166,PLATINUM_III,48,10,6599,318,333,PLATINUM_III,72,9,5945,106,95,PLATINUM_III,82,9,5388
0,395,385,PLATINUM_III,71,17,16980,420,388,PLATINUM_III,59,16,16207,79,67,PLATINUM_III,76,16,15968,79,77,PLATINUM_III,16,15,13636,290,282,PLATINUM_III,89,13,10486,197,166,PLATINUM_III,41,16,15133,176,153,PLATINUM_III,12,16,15308,83,70,PLATINUM_III,63,18,19142,264,275,PLATINUM_II,14,16,15009,128,124,PLATINUM_III,66,13,10843
0,112,102,PLATINUM_II,13,14,12725,420,388,PLATINUM_III,59,15,14541,222,183,PLATINUM_II,20,15,13656,158,172,PLATINUM_III,51,15,13818,194,187,PLATINUM_II,19,14,12033,88,80,PLATINUM_IV,0,16,15792,338,358,PLATINUM_III,65,15,14516,77,60,PLATINUM_IV,75,17,16737,307,294,PLATINUM_III,59,14,12768,76,79,PLATINUM_III,38,14,12903
1,211,225,PLATINUM_III,32,16,16432,420,388,PLATINUM_III,59,14,11442,363,339,PLATINUM_I,12,17,16664,71,77,PLATINUM_III,8,13,11371,55,61,PLATINUM_IV,92,13,10932,152,120,PLATINUM_IV,0,14,12562,113,114,PLATINUM_II,1,12,9378,224,229,PLATINUM_II,27,15,14184,268,241,PLATINUM_III,75,12,9809,89,102,PLATINUM_II,29,14,11988
1,76,57,PLATINUM_III,53,15,13672,420,388,PLATINUM_III,59,17,16939,50,34,PLATINUM_IV,1,15,13286,89,101,PLATINUM_III,61,15,13134,21,20,GOLD_I,86,12,9696,169,142,PLATINUM_IV,55,16,15845,173,161,PLATINUM_IV,42,12,9027,55,51,PLATINUM_IV,54,15,14133,478,460,PLATINUM_IV,2,13,10292,75,63,PLATINUM_IV,67,11,8241
0,80,77,GOLD_I,100,13,9991,420,388,PLATINUM_III,59,12,9871,126,115,GOLD_IV,54,13,10178,138,129,PLATINUM_IV,58,12,9680,278,312,GOLD_II,1,11,8107,105,101,PLATINUM_IV,0,16,14727,40,34,GOLD_II,79,13,11043,58,41,GOLD_I,28,14,12204,129,141,GOLD_II,0,14,11756,77,91,GOLD_I,32,12,8842
0,163,148,PLATINUM_I,27,14,11792,420,388,PLATINUM_III,59,14,11636,261,252,PLATINUM_III,75,15,13537,289,266,PLATINUM_II,0,15,13683,111,107,PLATINUM_IV,75,13,10786,212,214,PLATINUM_II,38,16,14891,50,60,PLATINUM_III,54,13,10955,68,42,PLATINUM_II,8,14,12056,323,305,PLATINUM_II,24,14,11808,127,108,PLATINUM_II,32,13,10135
0,75,61,PLATINUM_III,75,12,9186,58,91,PLATINUM_IV,75,11,7761,86,72,GOLD_III,46,11,8529,119,134,PLATINUM_IV,2,10,7104,327,318,PLATINUM_IV,14,11,7373,260,250,PLATINUM_IV,55,14,11862,262,242,PLATINUM_IV,0,15,13072,276,282,PLATINUM_I,51,14,11858,27,24,GOLD_I,78,12,9838,179,185,GOLD_I,4,12,8677
1,75,61,PLATINUM_III,75,18,25000,356,355,PLATINUM_IV,88,18,27477,86,72,GOLD_III,46,18,24953,45,33,GOLD_I,82,18,25316,76,77,GOLD_I,74,18,18902,281,267,PLATINUM_IV,0,18,28456,331,327,PLATINUM_IV,57,18,28418,70,90,PLATINUM_IV,0,18,26978,54,76,PLATINUM_IV,32,18,25998,137,137,PLATINUM_IV,1,18,21582
0,75,61,PLATINUM_III,75,2,337,246,230,PLATINUM_II,26,8,4124,195,187,PLATINUM_I,86,8,4306,350,334,PLATINUM_I,10,8,4095,167,167,PLATINUM_IV,31,6,2912,593,595,PLATINUM_III,60,9,5316,383,374,DIAMOND_IV,15,8,4170,142,149,PLATINUM_II,16,9,5047,216,204,PLATINUM_II,12,8,4071,199,196,PLATINUM_II,44,7,3242
0,75,61,PLATINUM_III,75,9,5181,105,120,PLATINUM_III,47,12,9811,92,90,PLATINUM_III,51,12,8813,39,38,PLATINUM_II,21,12,8744,241,185,PLATINUM_III,41,11,7919,91,91,PLATINUM_II,81,13,10631,159,148,PLATINUM_III,75,11,8306,61,53,PLATINUM_II,79,12,9043,123,93,PLATINUM_III,34,12,9723,299,282,PLATINUM_III,86,10,6894
0,75,61,PLATINUM_III,75,11,8214,101,66,PLATINUM_I,0,14,12119,95,109,PLATINUM_II,4,13,10824,70,67,DIAMOND_II,5,14,13000,269,268,PLATINUM_III,23,12,8907,236,237,DIAMOND_IV,75,16,15288,246,239,DIAMOND_IV,16,14,12701,56,52,DIAMOND_IV,36,15,13755,62,62,PLATINUM_IV,41,13,10700,207,156,PLATINUM_I,100,11,8295
1,75,61,PLATINUM_III,75,10,6252,272,227,PLATINUM_I,92,12,9361,555,534,PLATINUM_I,24,12,9894,382,345,DIAMOND_IV,29,13,10672,167,174,PLATINUM_II,45,11,8081,252,238,PLATINUM_II,75,11,7941,250,241,DIAMOND_IV,35,10,6989,432,419,DIAMOND_IV,1,11,7485,255,248,DIAMOND_III,26,10,6736,157,188,GOLD_I,38,8,4560
1,75,61,PLATINUM_III,75,13,10058,181,155,PLATINUM_I,49,15,14325,70,64,PLATINUM_I,75,14,11462,38,23,PLATINUM_IV,18,15,14070,58,42,PLATINUM_II,34,14,12757,78,72,PLATINUM_III,8,13,10673,24,22,PLATINUM_III,46,13,10452,53,41,PLATINUM_III,61,13,11250,212,199,PLATINUM_III,48,12,9761,48,41,PLATINUM_III,14,10,6393
0,413,390,PLATINUM_IV,0,17,17792,116,119,PLATINUM_IV,57,16,16066,833,829,PLATINUM_II,0,17,17343,102,80,PLATINUM_I,6,17,16548,113,104,PLATINUM_III,46,13,11439,112,116,PLATINUM_IV,0,15,13930,331,324,PLATINUM_III,49,16,15972,55,54,PLATINUM_III,0,16,15402,150,157,PLATINUM_IV,0,15,13250,445,424,PLATINUM_II,0,13,10677
0,226,246,PLATINUM_IV,0,17,18049,162,131,DIAMOND_III,46,16,15847,255,219,DIAMOND_III,48,18,19094,694,683,PLATINUM_IV,0,15,14250,679,697,GOLD_III,81,15,13716,321,302,PLATINUM_I,22,16,15868,125,118,PLATINUM_III,0,16,14792,55,54,PLATINUM_III,0,13,11407,65,54,PLATINUM_III,5,15,13930,113,116,PLATINUM_IV,10,14,11850
1,165,161,PLATINUM_IV,14,15,14033,324,294,PLATINUM_IV,75,14,11719,78,87,PLATINUM_IV,77,14,12522,176,160,PLATINUM_III,57,14,12522,157,111,PLATINUM_II,68,11,7681,186,184,PLATINUM_III,45,16,15740,186,187,DIAMOND_IV,49,15,14233,55,54,PLATINUM_III,0,15,14126,71,60,PLATINUM_III,16,15,13656,635,615,PLATINUM_II,32,14,12875
0,109,106,PLATINUM_IV,75,15,14355,40,46,PLATINUM_IV,38,14,11523,459,450,DIAMOND_IV,0,15,13985,150,150,PLATINUM_III,1,15,13032,138,101,PLATINUM_II,17,13,10515,200,198,PLATINUM_IV,12,13,10669,184,183,PLATINUM_IV,58,13,10978,55,54,PLATINUM_III,0,12,9139,90,103,PLATINUM_III,21,12,9892,229,197,PLATINUM_I,4,11,7924
0,9,9,GOLD_II,45,16,15717,45,31,PLATINUM_III,93,17,17066,355,301,DIAMOND_I,0,16,15943,46,60,PLATINUM_IV,28,14,12642,305,296,PLATINUM_III,44,13,10474,143,140,PLATINUM_III,21,13,11375,112,99,PLATINUM_III,0,12,9625,55,54,PLATINUM_III,0,13,11130,45,37,PLATINUM_IV,30,13,10066,190,157,PLATINUM_I,69,11,8543
1,105,77,PLATINUM_IV,75,14,12596,88,77,GOLD_I,12,16,15875,450,439,PLATINUM_IV,28,13,11399,68,66,PLATINUM_I,44,14,12158,144,131,PLATINUM_III,15,14,12676,51,47,PLATINUM_IV,0,16,15772,27,21,PLATINUM_IV,1,16,16461,55,54,PLATINUM_III,0,17,17722,222,207,PLATINUM_IV,75,14,12249,197,204,PLATINUM_IV,13,15,13058
0,186,141,DIAMOND_II,29,17,18198,105,80,DIAMOND_III,42,17,16735,248,250,PLATINUM_III,30,18,20786,282,272,PLATINUM_III,52,17,18275,375,369,PLATINUM_IV,40,16,15439,81,78,PLATINUM_II,34,16,15767,624,602,DIAMOND_III,42,16,15878,55,54,PLATINUM_III,0,16,15667,48,37,GOLD_I,74,16,15792,202,209,PLATINUM_IV,61,14,12907
0,147,128,PLATINUM_II,22,16,16248,384,357,PLATINUM_I,44,14,11871,290,264,PLATINUM_II,62,16,15561,76,63,PLATINUM_II,52,15,13137,330,323,PLATINUM_III,0,13,10650,26,29,PLATINUM_III,71,14,12594,288,281,PLATINUM_II,6,13,10188,162,156,PLATINUM_I,5,14,12017,384,363,PLATINUM_II,14,12,9777,102,96,PLATINUM_III,37,12,8652
1,37,53,PLATINUM_II,66,12,9610,311,319,PLATINUM_II,61,11,7832,68,69,PLATINUM_II,28,12,8957,68,58,PLATINUM_I,100,11,7965,283,255,PLATINUM_I,56,10,6596,26,29,PLATINUM_III,71,14,11728,106,104,PLATINUM_II,59,13,10526,162,156,PLATINUM_I,5,14,12490,258,259,PLATINUM_II,64,12,9152,225,234,PLATINUM_II,30,11,8063
