result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
1,67,82,BRONZE_III,75,12,8865,103,126,BRONZE_II,0,10,6767,136,147,BRONZE_III,83,12,8613,136,147,BRONZE_III,83,9,5903,7,27,BRONZE_IV,0,9,5624,11,11,BRONZE_II,1,13,10107,11,11,BRONZE_II,1,12,8878,34,29,BRONZE_III,75,12,9355,45,57,BRONZE_III,19,10,6612,80,89,BRONZE_IV,56,11,7583
0,80,89,BRONZE_IV,56,15,13535,57,71,SILVER_IV,28,13,10404,59,64,GOLD_IV,0,14,11640,59,64,GOLD_IV,0,12,9553,191,178,GOLD_II,56,12,9637,29,36,BRONZE_III,7,13,10630,104,100,SILVER_II,75,12,8687,16,22,BRONZE_III,0,12,9485,269,230,GOLD_III,36,11,8357,269,230,GOLD_III,36,11,7711
1,42,48,SILVER_III,31,17,17867,43,56,IRON_I,13,16,15297,25,30,SILVER_II,30,17,17296,27,41,SILVER_II,50,17,18300,123,128,BRONZE_II,36,14,12763,6,16,BRONZE_IV,45,17,16735,57,50,GOLD_IV,0,18,26384,16,22,BRONZE_III,0,17,16758,13,26,BRONZE_III,52,18,18637,42,48,SILVER_III,31,16,15650
0,56,55,GOLD_IV,60,16,15892,39,37,BRONZE_II,79,14,12523,125,114,BRONZE_II,8,15,13404,211,209,SILVER_IV,29,14,11449,143,137,SILVER_II,69,13,10943,60,66,SILVER_IV,5,13,10700,56,36,GOLD_IV,0,14,12171,16,22,BRONZE_III,0,13,11260,56,36,GOLD_IV,0,12,9434,159,143,SILVER_II,31,13,10051
1,175,178,BRONZE_I,39,17,16650,72,89,SILVER_IV,14,16,16109,373,312,SILVER_I,46,18,19946,373,312,SILVER_I,46,16,15010,174,167,BRONZE_III,57,14,12664,143,137,SILVER_II,69,18,18738,28,36,BRONZE_III,3,17,17862,16,22,BRONZE_III,0,17,16524,25,23,SILVER_I,70,18,19203,89,98,IRON_I,15,16,16134
1,72,73,BRONZE_I,11,16,16289,54,58,BRONZE_I,40,14,12915,60,71,BRONZE_III,89,14,12480,7,12,BRONZE_IV,48,15,13084,215,224,BRONZE_III,72,13,10509,24,41,BRONZE_II,62,17,16660,57,72,GOLD_IV,0,17,17000,16,22,BRONZE_III,0,15,13809,117,116,SILVER_IV,18,14,12515,10,24,IRON_I,66,14,12330
0,69,78,SILVER_II,8,13,11173,151,135,SILVER_IV,60,13,10157,104,131,SILVER_IV,82,13,10169,168,182,SILVER_IV,10,13,9978,101,124,IRON_IV,34,11,7980,69,72,GOLD_IV,7,13,10459,12,23,IRON_I,5,9,6026,16,22,BRONZE_III,0,11,8443,34,47,BRONZE_III,42,11,7523,2,14,IRON_III,70,10,6409
0,101,87,SILVER_IV,49,14,12964,7,12,SILVER_I,1,12,8753,46,50,BRONZE_II,43,13,10007,46,50,BRONZE_II,43,13,10632,49,41,GOLD_IV,84,12,9167,190,204,BRONZE_II,0,13,11385,398,403,BRONZE_III,29,11,7772,16,22,BRONZE_III,0,12,8676,474,434,SILVER_III,29,10,7232,178,147,BRONZE_I,60,10,6785
0,17,23,BRONZE_III,61,13,11318,66,79,SILVER_IV,66,13,10016,37,31,BRONZE_III,0,14,12697,38,39,SILVER_III,29,13,10372,21,24,BRONZE_II,68,11,7929,21,24,BRONZE_II,68,16,14915,81,63,PLATINUM_IV,0,15,14126,81,63,PLATINUM_IV,0,16,15012,116,101,SILVER_I,22,13,10127,207,219,GOLD_IV,69,13,10168
1,17,23,BRONZE_III,61,11,7797,66,79,SILVER_IV,66,10,6649,37,31,BRONZE_III,0,11,8289,38,39,SILVER_III,29,9,6061,21,24,BRONZE_II,68,8,4408,207,219,GOLD_IV,69,11,7489,207,219,GOLD_IV,69,8,4084,104,116,BRONZE_IV,29,10,6238,131,123,SILVER_IV,75,7,4034,109,117,BRONZE_III,71,8,4438
1,17,23,BRONZE_III,61,17,18046,66,79,SILVER_IV,66,18,22950,20,22,BRONZE_I,75,18,20094,46,48,BRONZE_II,25,18,19105,39,51,BRONZE_IV,23,17,16480,22,21,IRON_I,76,16,15904,64,83,SILVER_II,61,16,14729,314,309,SILVER_III,61,17,17246,231,194,BRONZE_III,71,17,16745,171,179,SILVER_II,0,15,14238
0,17,23,BRONZE_III,61,15,14154,66,79,SILVER_IV,66,15,14106,49,43,BRONZE_III,71,14,11484,189,174,SILVER_IV,52,15,14388,19,16,BRONZE_I,49,15,14393,11,39,IRON_III,48,15,13766,94,98,BRONZE_IV,14,15,14127,18,21,SILVER_I,31,17,16933,22,23,SILVER_II,80,16,14814,33,21,SILVER_IV,0,14,12292
1,17,23,BRONZE_III,61,16,15309,66,79,SILVER_IV,66,17,16748,19,16,BRONZE_I,49,15,13154,189,174,SILVER_IV,52,15,13566,49,43,BRONZE_III,71,15,13161,101,92,SILVER_IV,67,14,12391,154,147,SILVER_IV,0,16,14700,27,33,BRONZE_III,25,14,11722,52,63,BRONZE_IV,63,13,10002,89,111,BRONZE_III,33,13,10400
0,17,23,BRONZE_III,61,18,19518,66,79,SILVER_IV,66,18,21574,20,22,BRONZE_I,75,18,21339,20,22,BRONZE_I,75,18,23912,197,164,SILVER_III,48,17,18158,11,23,SILVER_III,71,18,24207,9,19,SILVER_IV,70,18,18437,51,56,SILVER_III,44,18,22613,42,24,PLATINUM_I,2,17,16627,104,106,BRONZE_III,17,18,19371
1,17,23,BRONZE_III,61,16,15172,66,79,SILVER_IV,66,16,14896,20,22,BRONZE_I,75,15,14670,116,101,SILVER_I,22,14,11978,207,219,GOLD_IV,69,13,11148,207,219,GOLD_IV,69,13,10836,113,127,BRONZE_III,61,13,10860,74,95,SILVER_IV,57,14,11614,13,16,BRONZE_II,85,13,9999,32,39,BRONZE_II,3,13,10301
1,11,30,BRONZE_IV,0,13,11095,5,5,BRONZE_IV,27,13,10947,5,5,BRONZE_IV,27,15,14611,53,60,SILVER_IV,0,14,11664,9,10,BRONZE_III,74,12,9348,4,9,BRONZE_IV,58,15,14489,8,11,BRONZE_II,85,13,10246,26,51,IRON_I,16,12,9460,379,378,BRONZE_III,47,11,8486,12,23,BRONZE_III,8,11,7669
0,52,45,SILVER_II,72,10,6206,51,40,SILVER_II,31,8,4281,15,14,BRONZE_I,100,10,7018,257,237,GOLD_I,11,7,4033,9,10,BRONZE_III,74,9,5368,21,18,BRONZE_II,98,12,9733,34,38,SILVER_III,94,10,6466,39,36,GOLD_IV,0,11,7649,24,13,SILVER_II,1,10,6695,27,16,SILVER_IV,40,9,5288
1,123,132,GOLD_IV,30,18,19816,43,35,GOLD_IV,41,18,19772,54,38,SILVER_II,61,16,16210,257,237,GOLD_I,11,13,11404,9,10,BRONZE_III,74,16,16122,56,50,SILVER_I,83,18,18833,66,66,SILVER_III,19,16,15154,117,129,SILVER_III,14,16,14774,172,164,GOLD_IV,46,16,16379,29,38,BRONZE_I,20,14,11514
0,9,14,BRONZE_III,38,16,15023,33,32,BRONZE_III,52,15,14150,320,320,SILVER_IV,26,14,11690,46,40,SILVER_II,32,15,13330,9,10,BRONZE_III,74,14,12158,57,54,SILVER_IV,0,17,17333,59,90,BRONZE_III,23,14,12359,166,159,SILVER_III,15,16,16266,82,83,SILVER_IV,14,14,12092,43,47,BRONZE_I,14,13,10717
0,7,21,BRONZE_IV,0,18,20287,69,88,BRONZE_II,80,18,18758,113,95,SILVER_II,3,18,21696,22,29,BRONZE_II,79,18,19940,9,10,BRONZE_III,74,18,19825,60,57,SILVER_IV,77,18,23950,51,45,SILVER_IV,17,17,17503,21,16,BRONZE_I,42,18,21995,14,11,BRONZE_II,84,18,19885,6,6,BRONZE_IV,29,17,17196
1,7,14,BRONZE_III,4,13,11044,31,31,IRON_I,71,12,9252,16,19,BRONZE_II,0,13,10615,67,87,SILVER_IV,30,11,8417,9,10,BRONZE_III,74,12,9922,51,65,BRONZE_IV,1,13,10002,48,51,BRONZE_I,15,10,6552,76,98,BRONZE_III,79,11,8367,201,198,SILVER_IV,55,9,6049,5,30,BRONZE_IV,0,9,5435
1,185,189,SILVER_IV,0,18,20469,16,15,BRONZE_II,31,16,15954,230,224,SILVER_IV,34,16,15653,39,51,BRONZE_I,67,14,11770,9,10,BRONZE_III,74,15,13800,167,168,SILVER_III,22,16,15189,109,102,SILVER_III,0,16,15642,23,31,BRONZE_III,70,16,15412,95,90,SILVER_IV,0,16,15856,82,79,BRONZE_I,68,15,13872
1,38,41,BRONZE_IV,47,15,14546,118,121,BRONZE_IV,76,15,14282,287,252,BRONZE_III,75,14,12981,51,64,BRONZE_III,53,15,13586,101,127,BRONZE_IV,17,13,11153,186,177,BRONZE_III,71,16,15514,44,55,BRONZE_III,4,18,19342,103,126,BRONZE_IV,75,17,16601,68,55,BRONZE_II,0,15,14625,193,196,BRONZE_III,23,15,14602
0,232,267,BRONZE_III,22,13,10731,169,143,BRONZE_IV,59,12,9259,145,166,BRONZE_III,61,12,9536,579,590,BRONZE_III,7,13,10216,129,142,BRONZE_IV,19,12,9215,70,66,BRONZE_II,94,12,9744,12,18,BRONZE_IV,0,11,7775,101,128,BRONZE_III,50,11,7966,118,132,BRONZE_II,0,11,7645,193,196,BRONZE_III,23,10,6357
0,253,252,SILVER_III,5,13,11098,430,434,SILVER_IV,13,13,10780,70,71,SILVER_III,0,15,13449,192,204,SILVER_IV,11,12,9738,171,171,SILVER_IV,0,10,6150,21,23,BRONZE_I,36,13,10680,261,279,SILVER_IV,13,10,7247,244,238,SILVER_IV,15,13,10699,84,96,SILVER_IV,0,10,6669,193,196,BRONZE_III,23,12,9043
1,248,238,IRON_II,64,13,11385,57,61,BRONZE_IV,63,12,8810,51,55,IRON_I,49,12,9036,284,297,BRONZE_III,47,12,9844,15,22,IRON_I,30,11,8280,58,68,IRON_III,36,15,14015,104,125,BRONZE_IV,77,15,13496,22,41,BRONZE_IV,60,15,14162,172,156,BRONZE_IV,0,13,10774,193,196,BRONZE_III,23,13,11162
0,373,414,BRONZE_III,22,18,19701,205,202,BRONZE_II,95,18,21016,284,272,BRONZE_III,28,18,19810,84,88,BRONZE_III,65,18,18927,422,419,SILVER_IV,4,15,14252,262,261,BRONZE_II,56,17,16921,24,35,BRONZE_III,0,15,14368,125,133,BRONZE_II,81,18,21732,27,38,BRONZE_IV,28,17,17342,193,196,BRONZE_III,23,15,14182
0,243,256,BRONZE_II,2,17,16737,175,165,BRONZE_II,0,15,13806,93,83,BRONZE_II,72,16,15938,46,58,BRONZE_III,52,14,12706,44,32,BRONZE_II,69,13,10641,160,191,BRONZE_III,63,13,11229,290,281,BRONZE_III,38,13,10674,69,51,BRONZE_I,52,15,13240,255,244,BRONZE_II,69,13,11091,193,196,BRONZE_III,23,12,9102
0,22,28,BRONZE_III,17,17,16602,11,26,BRONZE_III,13,18,19684,35,59,BRONZE_IV,55,18,24313,255,248,BRONZE_II,50,18,21371,72,79,BRONZE_II,2,17,18111,150,148,BRONZE_II,66,18,22100,3,10,IRON_II,40,18,25146,64,68,BRONZE_III,0,18,20674,106,114,BRONZE_I,8,18,21998,193,196,BRONZE_III,23,18,20260
1,35,34,BRONZE_III,67,18,24230,52,68,BRONZE_IV,67,18,18970,196,210,BRONZE_IV,0,18,21736,164,154,BRONZE_II,71,18,19071,512,473,BRONZE_II,7,18,19931,34,26,BRONZE_III,11,18,20063,199,182,SILVER_IV,42,18,25616,28,49,IRON_I,57,17,16654,89,80,BRONZE_I,0,18,18862,68,65,SILVER_IV,0,16,16278
1,68,53,BRONZE_I,25,17,16817,418,438,BRONZE_IV,13,15,14546,114,111,BRONZE_II,0,16,15184,119,148,BRONZE_III,4,15,13470,367,377,BRONZE_II,18,13,10718,34,26,BRONZE_III,11,17,18020,85,97,BRONZE_III,93,16,16340,82,68,BRONZE_I,29,18,21059,222,203,BRONZE_III,66,15,13736,12,10,BRONZE_II,49,15,13377
0,82,58,BRONZE_I,0,17,17743,272,263,BRONZE_III,0,16,14717,28,27,SILVER_IV,43,17,17013,286,288,SILVER_IV,16,14,11818,69,87,BRONZE_III,63,14,12491,34,26,BRONZE_III,11,15,14062,137,153,BRONZE_II,0,15,13215,40,43,SILVER_III,61,16,14726,63,62,BRONZE_IV,24,13,11346,246,254,BRONZE_I,0,14,12043
0,25,41,BRONZE_III,75,14,11847,226,227,BRONZE_II,37,17,16867,291,286,SILVER_III,14,15,13855,885,907,BRONZE_I,0,14,12950,136,124,SILVER_IV,0,14,11673,34,26,BRONZE_III,11,15,13816,301,313,BRONZE_II,15,14,12053,204,217,BRONZE_IV,76,13,11324,282,276,BRONZE_I,19,13,11321,165,160,BRONZE_II,38,13,9980
0,14,23,BRONZE_IV,33,11,7712,81,101,BRONZE_II,90,9,5721,462,462,BRONZE_III,0,11,7649,44,58,BRONZE_III,75,8,4871,118,150,BRONZE_IV,0,8,4178,34,26,BRONZE_III,11,5,2354,415,442,BRONZE_IV,75,9,5892,276,299,BRONZE_III,0,11,8546,96,109,BRONZE_III,62,8,4355,334,303,BRONZE_I,12,8,4607
0,122,132,BRONZE_II,24,18,21056,160,168,BRONZE_III,74,16,16367,214,230,BRONZE_IV,66,17,18110,168,149,BRONZE_I,12,15,13036,177,194,BRONZE_II,20,15,13661,34,26,BRONZE_III,11,18,18541,231,267,IRON_II,0,17,16772,226,271,BRONZE_III,34,17,17957,56,55,BRONZE_I,0,18,19229,279,297,BRONZE_I,66,15,14610
1,151,202,SILVER_IV,36,14,12971,101,118,BRONZE_I,32,13,10104,24,36,IRON_I,31,11,8325,338,335,SILVER_IV,82,11,8199,279,297,BRONZE_I,66,10,7168,34,26,BRONZE_III,11,14,12541,239,234,BRONZE_III,21,13,10091,214,230,BRONZE_IV,66,12,9398,148,154,BRONZE_IV,51,13,10030,489,468,SILVER_III,16,12,9194
0,40,38,GOLD_II,0,17,17910,29,26,PLATINUM_IV,1,16,16251,251,249,GOLD_II,15,16,16446,312,330,SILVER_II,75,17,16756,23,16,GOLD_IV,18,15,14603,37,34,SILVER_I,65,16,15091,36,37,SILVER_I,1,17,17341,7,3,SILVER_II,3,17,17371,6,7,BRONZE_III,43,17,17142,355,331,PLATINUM_IV,0,14,11953
1,355,331,PLATINUM_IV,0,13,10426,355,331,PLATINUM_IV,0,12,9608,42,42,SILVER_III,16,14,12097,44,48,GOLD_III,50,13,11410,168,136,PLATINUM_IV,79,12,8789,37,34,SILVER_I,65,16,15412,36,37,SILVER_I,1,14,12931,7,3,SILVER_II,3,16,16266,6,7,BRONZE_III,43,14,12671,355,331,PLATINUM_IV,0,13,10292
1,82,58,GOLD_IV,0,16,16381,16,33,SILVER_II,75,14,12809,21,17,GOLD_IV,10,16,15837,98,102,GOLD_I,19,14,11629,51,65,BRONZE_IV,40,12,9451,37,51,SILVER_IV,0,18,20562,36,37,SILVER_I,1,15,14248,7,3,SILVER_II,3,16,15494,6,7,BRONZE_III,43,15,13269,355,331,PLATINUM_IV,0,14,12045
1,14,12,SILVER_IV,25,14,12856,272,261,GOLD_IV,41,13,11210,172,152,GOLD_IV,0,15,14359,41,41,GOLD_III,30,14,11910,51,43,SILVER_IV,13,15,13431,36,37,SILVER_I,1,15,14214,355,331,PLATINUM_IV,0,16,15306,7,3,SILVER_II,3,16,16402,6,7,BRONZE_III,43,14,12562,37,34,SILVER_I,65,16,16359
1,77,64,SILVER_II,22,15,13287,76,65,GOLD_IV,0,15,14005,87,74,GOLD_II,1,14,12753,17,12,BRONZE_I,100,14,12800,67,57,SILVER_IV,1,16,16220,36,37,SILVER_I,1,16,14878,355,331,PLATINUM_IV,0,16,15265,7,3,SILVER_II,3,17,16672,6,7,BRONZE_III,43,15,13108,37,34,SILVER_I,65,18,18416
1,92,93,SILVER_I,100,12,9733,8,4,BRONZE_II,29,11,8222,114,109,SILVER_IV,51,15,13044,27,31,BRONZE_II,67,14,11756,144,114,GOLD_II,64,14,12409,36,37,SILVER_I,1,15,13754,355,331,PLATINUM_IV,0,15,13197,7,3,SILVER_II,3,15,13834,6,7,BRONZE_III,43,14,12176,37,34,SILVER_I,65,16,15021
0,57,49,SILVER_III,25,17,17415,142,152,SILVER_III,21,15,13158,43,33,SILVER_III,55,16,16008,64,52,GOLD_IV,16,17,17466,15,10,GOLD_IV,1,15,14539,90,83,GOLD_IV,0,17,16828,355,331,PLATINUM_IV,0,16,15413,7,3,SILVER_II,3,17,17786,6,7,BRONZE_III,43,14,12453,55,49,SILVER_II,44,16,15499
0,12,13,BRONZE_I,70,16,16055,8,10,BRONZE_I,88,17,17385,10,2,SILVER_IV,0,18,20351,14,16,SILVER_IV,81,15,14586,14,16,SILVER_IV,81,14,12712,3,8,BRONZE_II,42,16,16216,7,4,BRONZE_III,5,14,12930,24,17,SILVER_II,49,16,15109,24,17,SILVER_II,49,15,13147,24,17,SILVER_II,49,12,9738
1,18,21,SILVER_III,78,8,5037,18,21,SILVER_III,78,11,7820,75,87,BRONZE_III,90,11,7668,60,55,GOLD_IV,11,9,5827,16,29,SILVER_IV,0,11,7895,69,84,BRONZE_IV,62,12,8828,7,4,BRONZE_III,5,10,7130,27,22,SILVER_I,23,13,10132,41,45,SILVER_III,72,11,7778,8,7,BRONZE_I,95,9,5739
0,9,6,BRONZE_I,27,18,20322,11,21,BRONZE_I,13,17,16608,7,5,BRONZE_II,88,17,17859,13,11,SILVER_IV,25,16,15841,67,88,BRONZE_II,53,14,12945,5,11,BRONZE_II,51,16,16445,7,4,BRONZE_III,5,14,12779,5,5,BRONZE_III,27,17,17871,6,4,BRONZE_II,64,16,14968,6,4,BRONZE_II,64,14,11488
1,6,10,BRONZE_I,16,14,12477,92,108,SILVER_IV,40,11,8293,92,108,SILVER_IV,40,13,10261,19,34,BRONZE_I,23,12,8910,51,74,BRONZE_IV,54,11,7974,7,13,BRONZE_III,31,14,12886,7,4,BRONZE_III,5,12,9840,47,58,SILVER_IV,60,15,13244,47,58,SILVER_IV,60,15,13154,5,5,BRONZE_III,27,14,11987
0,73,87,SILVER_III,25,16,14790,73,87,SILVER_III,25,15,13566,34,24,GOLD_IV,1,15,13513,34,24,GOLD_IV,1,14,11922,93,87,SILVER_II,57,15,13133,3,18,BRONZE_IV,0,14,12021,7,4,BRONZE_III,5,12,8762,32,35,SILVER_II,14,14,11873,32,35,SILVER_II,14,13,11274,32,35,SILVER_II,14,12,9790
1,32,35,SILVER_II,14,14,12356,31,42,BRONZE_II,36,13,10419,7,10,BRONZE_III,56,14,12644,7,10,BRONZE_III,56,13,10324,18,15,SILVER_III,74,13,11086,18,15,SILVER_III,74,16,16461,7,4,BRONZE_III,5,14,12558,34,49,BRONZE_I,71,16,15671,9,8,BRONZE_I,25,15,14183,12,15,BRONZE_II,50,14,12012
1,43,50,BRONZE_II,55,8,4153,43,50,BRONZE_II,55,7,3802,43,50,BRONZE_II,55,9,5054,42,49,BRONZE_III,88,8,4844,42,54,SILVER_II,31,7,3998,22,25,SILVER_IV,0,11,7904,7,4,BRONZE_III,5,9,6021,17,22,BRONZE_I,11,12,9169,17,22,BRONZE_I,11,11,7450,6,8,BRONZE_III,36,9,5352
1,7,12,IRON_II,60,10,6433,805,860,BRONZE_IV,0,10,7019,61,85,IRON_III,58,12,9717,66,67,BRONZE_III,30,12,9157,5,35,IRON_II,75,10,6234,58,76,BRONZE_IV,50,13,10792,256,258,BRONZE_III,55,14,11614,85,109,IRON_I,27,13,10171,24,49,IRON_II,7,11,8105,85,78,IRON_II,50,11,8436
1,39,55,BRONZE_IV,0,16,16298,91,127,BRONZE_IV,7,15,13836,45,73,BRONZE_IV,0,15,14430,78,72,BRONZE_IV,27,14,11608,26,38,BRONZE_IV,22,12,9254,81,88,IRON_I,12,16,16277,256,258,BRONZE_III,55,14,12558,85,78,IRON_II,50,15,13126,9,9,BRONZE_I,63,15,14165,9,30,IRON_II,58,12,9658
0,155,160,IRON_II,0,18,19319,263,257,BRONZE_IV,55,16,16123,108,125,BRONZE_IV,13,18,20584,58,78,BRONZE_IV,15,16,15976,159,151,BRONZE_III,94,17,17542,86,82,BRONZE_III,59,16,15084,256,258,BRONZE_III,55,17,17348,123,151,BRONZE_IV,33,18,18538,180,226,IRON_I,0,16,15733,85,78,IRON_II,50,16,14922
0,70,79,BRONZE_III,48,18,21870,87,117,BRONZE_II,39,16,16143,121,114,BRONZE_II,0,17,16524,213,204,BRONZE_III,44,16,15280,278,286,BRONZE_I,80,16,15791,484,479,SILVER_IV,29,17,18051,256,258,BRONZE_III,55,15,14487,215,234,BRONZE_IV,37,16,15108,137,155,BRONZE_III,72,15,14225,182,189,BRONZE_III,63,14,12240
0,131,138,BRONZE_III,17,3,875,87,117,BRONZE_II,39,3,796,97,96,BRONZE_II,41,3,1022,10,22,BRONZE_III,60,2,595,125,144,BRONZE_III,0,3,776,7,19,BRONZE_IV,75,3,897,256,258,BRONZE_III,55,3,797,146,134,BRONZE_III,39,3,1086,35,38,BRONZE_III,67,3,725,30,36,BRONZE_III,14,1,0
0,21,36,BRONZE_IV,71,16,15803,103,97,BRONZE_III,0,15,13291,11,24,BRONZE_IV,63,15,14084,35,40,BRONZE_III,19,12,9445,22,34,BRONZE_IV,13,12,9582,338,347,BRONZE_III,28,14,11768,256,258,BRONZE_III,55,13,11211,27,46,IRON_III,75,13,10000,99,122,BRONZE_IV,57,12,9697,49,68,BRONZE_IV,19,12,8762
0,258,264,BRONZE_IV,11,13,10461,225,261,IRON_II,1,14,11654,68,91,BRONZE_IV,24,13,10862,361,393,BRONZE_III,10,13,10145,151,147,BRONZE_IV,50,11,7959,50,69,IRON_II,34,14,11781,256,258,BRONZE_III,55,12,9130,15,38,IRON_III,14,12,9341,156,164,BRONZE_IV,26,11,7819,258,264,BRONZE_IV,11,11,8015
1,73,95,BRONZE_III,20,14,12593,46,46,BRONZE_III,40,15,13021,194,184,BRONZE_II,8,16,15634,88,91,BRONZE_II,22,16,15835,51,76,BRONZE_III,96,15,13126,73,53,BRONZE_III,95,17,16657,291,307,SILVER_IV,14,14,12667,171,179,BRONZE_II,17,14,12773,116,86,BRONZE_III,44,14,12463,447,434,BRONZE_II,73,13,11019
1,558,516,BRONZE_I,43,14,12843,46,46,BRONZE_III,40,15,13897,33,44,BRONZE_III,87,16,15193,261,259,BRONZE_IV,14,15,14354,477,468,BRONZE_IV,9,15,13578,265,257,BRONZE_I,100,15,13241,93,103,BRONZE_IV,30,13,10035,274,274,BRONZE_IV,0,16,15957,11,27,BRONZE_IV,0,12,9773,22,46,BRONZE_III,46,13,10285
0,104,120,IRON_I,7,10,6268,46,46,BRONZE_III,40,9,6094,163,176,BRONZE_III,70,9,5237,527,529,BRONZE_III,52,10,6399,230,244,BRONZE_II,11,8,4786,79,99,BRONZE_III,10,12,8835,157,128,BRONZE_III,61,11,7419,152,154,BRONZE_III,48,12,9319,482,498,BRONZE_III,21,9,5855,135,124,BRONZE_I,44,8,4482
1,7,10,IRON_I,74,13,10060,46,46,BRONZE_III,40,12,8991,209,202,BRONZE_III,64,14,12169,58,50,BRONZE_III,61,12,9741,171,198,BRONZE_IV,27,12,9472,83,81,BRONZE_I,78,14,11496,160,151,BRONZE_III,59,11,7690,33,44,BRONZE_III,25,12,9110,96,105,BRONZE_IV,72,11,7831,11,48,IRON_IV,0,9,5342
0,60,79,BRONZE_IV,1,16,16125,46,46,BRONZE_III,40,15,14126,284,289,BRONZE_II,57,17,16716,94,95,BRONZE_IV,59,15,14001,410,382,BRONZE_I,2,15,13963,50,72,BRONZE_IV,45,16,16147,59,70,BRONZE_III,15,18,20486,51,60,BRONZE_III,66,17,16693,111,110,BRONZE_III,81,16,15489,162,149,BRONZE_IV,78,15,14066
1,186,177,BRONZE_II,30,18,21558,46,46,BRONZE_III,40,18,20456,27,39,BRONZE_IV,0,17,18122,185,217,BRONZE_IV,0,17,18056,154,172,BRONZE_III,15,18,19988,191,198,BRONZE_II,0,18,19929,25,35,BRONZE_III,4,18,26077,205,216,IRON_II,3,18,23370,263,253,BRONZE_IV,73,18,19049,11,11,BRONZE_I,0,17,17589
1,40,57,BRONZE_IV,60,16,15371,46,46,BRONZE_III,40,14,12020,23,34,BRONZE_IV,36,14,12700,175,168,BRONZE_III,66,12,9786,157,159,BRONZE_III,30,13,10622,317,289,IRON_II,33,13,10468,410,361,SILVER_IV,54,15,14573,314,288,BRONZE_I,3,13,10242,268,208,BRONZE_II,32,11,7908,308,298,BRONZE_IV,40,12,9131
0,37,49,BRONZE_I,19,12,9856,63,70,BRONZE_III,66,10,6297,65,72,BRONZE_III,65,10,6543,294,300,SILVER_IV,22,11,7808,310,323,BRONZE_IV,55,10,7208,72,82,BRONZE_II,67,14,12249,63,73,BRONZE_II,32,13,10141,197,205,BRONZE_II,48,14,12119,89,80,BRONZE_I,23,11,8089,176,189,BRONZE_II,50,12,8869
1,219,226,BRONZE_III,72,14,11759,63,70,BRONZE_III,66,12,9954,65,72,BRONZE_III,65,13,10142,20,42,BRONZE_IV,23,11,8212,83,106,SILVER_IV,46,10,6702,109,112,BRONZE_III,59,12,8781,82,87,BRONZE_III,92,10,6759,50,55,BRONZE_II,52,11,8558,288,281,SILVER_IV,44,10,6419,159,148,BRONZE_I,6,9,6065
0,115,145,BRONZE_II,36,12,9668,63,70,BRONZE_III,66,11,8038,65,72,BRONZE_III,65,11,8190,82,99,BRONZE_I,84,11,8179,91,104,BRONZE_III,52,11,8080,152,161,BRONZE_III,40,13,9987,239,247,BRONZE_I,0,12,9317,100,84,SILVER_III,50,13,11397,504,519,BRONZE_III,66,11,8385,221,211,BRONZE_III,64,11,7859
0,63,70,BRONZE_III,66,15,14342,136,151,BRONZE_IV,0,14,11573,65,72,BRONZE_III,65,15,13154,208,210,BRONZE_III,75,14,11744,67,78,SILVER_III,59,15,14285,378,329,BRONZE_I,21,17,16906,239,229,SILVER_IV,0,18,18459,298,251,BRONZE_II,16,17,16838,340,348,BRONZE_II,1,17,16602,341,347,SILVER_IV,0,15,13369
0,42,58,BRONZE_III,17,16,15043,63,70,BRONZE_III,66,15,14569,65,72,BRONZE_III,65,14,12274,84,89,BRONZE_II,98,16,14833,79,72,BRONZE_II,63,14,12984,61,84,BRONZE_II,46,17,16860,33,39,BRONZE_III,0,15,13942,112,132,SILVER_IV,49,16,15756,316,325,BRONZE_I,16,15,14411,99,126,BRONZE_IV,19,15,13602
0,407,428,BRONZE_III,63,15,13507,63,70,BRONZE_III,66,13,10802,65,72,BRONZE_III,65,13,10423,63,75,BRONZE_III,17,12,9499,235,218,BRONZE_II,61,12,9372,90,82,BRONZE_I,19,16,15795,286,294,BRONZE_III,83,15,13090,151,144,BRONZE_II,0,15,13627,177,172,BRONZE_I,5,14,12417,283,276,BRONZE_II,83,13,10521
