result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
0,177,156,GOLD_III,65,13,11338,66,56,BRONZE_I,0,14,11572,12,9,SILVER_I,35,14,12113,18,21,SILVER_III,74,13,10570,33,56,SILVER_IV,53,13,10956,188,168,SILVER_III,0,15,14352,113,112,SILVER_I,14,16,15469,149,149,SILVER_I,80,16,14982,343,374,SILVER_III,14,15,13164,107,126,SILVER_II,48,12,9361
1,17,12,GOLD_IV,34,17,17580,17,6,GOLD_IV,1,18,20579,15,15,SILVER_I,97,16,14979,20,20,SILVER_I,85,16,15693,17,14,SILVER_I,51,15,13392,16,16,SILVER_II,66,17,18266,139,152,GOLD_III,44,15,14293,12,13,SILVER_II,57,16,15586,18,18,SILVER_I,42,15,13254,26,18,SILVER_I,61,13,11392
0,24,21,SILVER_I,29,13,10177,11,14,SILVER_II,65,10,6968,15,15,SILVER_I,97,13,10724,20,14,SILVER_II,55,11,7438,16,13,SILVER_I,100,9,5108,16,16,SILVER_II,66,14,12259,9,6,SILVER_II,24,15,13066,26,28,GOLD_IV,44,13,10205,9,12,SILVER_I,28,13,10499,26,18,SILVER_I,61,11,7908
0,37,31,GOLD_IV,91,17,16776,5,9,SILVER_I,0,15,14054,15,15,SILVER_I,97,16,15699,18,9,SILVER_I,55,16,15077,37,23,GOLD_IV,1,14,12803,21,18,GOLD_II,14,17,17562,10,9,SILVER_I,43,17,17328,276,251,GOLD_II,80,17,17644,8,2,SILVER_I,27,17,18165,32,49,GOLD_III,55,16,15278
1,16,10,SILVER_I,55,14,12938,22,21,SILVER_I,56,13,10674,15,15,SILVER_I,97,15,13259,9,5,SILVER_II,96,13,11383,5,5,GOLD_IV,21,13,11322,7,11,SILVER_I,23,15,13454,168,166,GOLD_III,45,13,11112,13,17,SILVER_II,75,14,11531,62,56,GOLD_III,77,12,9387,12,8,SILVER_I,59,12,8611
0,22,19,GOLD_IV,1,14,12702,16,15,GOLD_IV,23,13,11143,15,15,SILVER_I,97,15,13188,17,10,SILVER_I,90,13,10281,17,12,SILVER_I,62,11,7642,7,3,GOLD_III,41,14,12987,17,16,GOLD_IV,35,16,15235,23,10,GOLD_IV,1,15,13105,15,7,SILVER_I,56,15,13525,32,29,GOLD_III,58,15,13335
0,29,26,GOLD_IV,43,12,9632,33,25,GOLD_II,41,13,10107,15,15,SILVER_I,97,15,14008,13,20,SILVER_I,30,12,9622,8,8,SILVER_II,86,10,7074,7,4,SILVER_III,93,15,13073,50,47,GOLD_I,53,15,13947,25,19,GOLD_III,43,15,13879,53,35,GOLD_III,37,15,13405,28,19,GOLD_II,36,12,9747
0,24,23,GOLD_IV,37,17,17281,24,23,GOLD_IV,37,18,19010,15,15,SILVER_I,97,18,22649,53,35,GOLD_III,37,15,14577,28,19,GOLD_II,36,14,12871,10,9,GOLD_IV,0,17,16604,59,71,SILVER_II,15,18,18732,18,10,GOLD_I,56,18,22157,17,9,GOLD_II,57,18,20367,17,9,GOLD_II,57,16,15856
0,10,13,BRONZE_II,11,10,7055,10,13,BRONZE_II,11,9,5230,9,2,BRONZE_II,61,10,6881,38,39,SILVER_I,36,9,5726,24,24,BRONZE_I,67,7,3628,28,25,SILVER_III,12,10,7225,55,47,SILVER_II,49,10,7131,103,81,GOLD_I,28,10,6669,107,80,GOLD_II,19,10,6432,6,11,BRONZE_II,14,9,5594
1,6,11,BRONZE_II,14,14,11913,9,2,BRONZE_II,61,14,12632,9,2,BRONZE_II,61,13,10455,38,39,SILVER_I,36,13,10801,331,337,GOLD_IV,66,12,9532,331,337,GOLD_IV,66,13,10857,44,43,SILVER_III,0,13,9991,10,10,BRONZE_I,46,11,8276,95,94,SILVER_IV,76,13,10501,78,72,GOLD_III,75,11,7890
1,60,53,BRONZE_II,49,15,14172,9,2,BRONZE_II,61,15,14267,9,2,BRONZE_II,61,14,12377,38,39,SILVER_I,36,14,11924,331,337,GOLD_IV,66,14,11812,23,24,SILVER_III,22,14,12561,139,104,SILVER_IV,73,14,12579,5,8,BRONZE_II,13,12,9477,179,191,GOLD_III,47,14,12903,60,53,BRONZE_II,49,13,10265
0,331,337,GOLD_IV,66,11,8441,9,2,BRONZE_II,61,13,10369,9,2,BRONZE_II,61,10,7160,38,39,SILVER_I,36,14,11943,9,2,BRONZE_II,61,10,7084,20,4,PLATINUM_IV,21,14,12998,20,4,PLATINUM_IV,21,13,11106,125,161,BRONZE_IV,0,14,11785,97,114,BRONZE_II,17,12,8988,97,114,BRONZE_II,17,13,10848
1,199,183,GOLD_III,17,18,22814,126,143,SILVER_III,78,18,23839,203,193,GOLD_IV,38,18,20369,38,39,SILVER_I,36,18,20577,176,147,SILVER_II,0,17,16730,167,177,SILVER_II,0,17,17780,42,43,GOLD_IV,2,18,18395,882,866,GOLD_IV,55,18,19258,319,324,SILVER_II,37,14,12048,50,41,SILVER_I,42,15,14249
0,124,136,GOLD_IV,0,16,15500,93,112,SILVER_II,90,15,14082,234,227,GOLD_IV,18,16,15451,38,39,SILVER_I,36,16,15343,85,93,SILVER_II,42,13,11272,350,345,GOLD_IV,24,18,21014,104,85,GOLD_III,5,16,15763,185,158,SILVER_I,24,17,17099,266,272,GOLD_IV,31,14,12930,232,240,GOLD_IV,38,15,13291
1,276,256,GOLD_I,13,16,15034,621,591,GOLD_IV,0,15,14288,188,204,GOLD_IV,11,16,15021,38,39,SILVER_I,36,17,18222,184,178,GOLD_IV,41,11,8504,75,74,SILVER_I,0,15,13815,47,47,SILVER_I,72,15,13463,165,179,SILVER_III,48,15,13656,187,197,GOLD_IV,6,15,14349,12,19,SILVER_II,57,12,9561
1,18,14,SILVER_I,100,15,13027,70,70,GOLD_III,51,15,13682,262,249,GOLD_III,35,14,12791,207,203,GOLD_III,22,13,11421,179,180,GOLD_II,11,13,10038,191,198,GOLD_IV,36,13,11226,119,131,GOLD_IV,63,12,9836,268,265,GOLD_I,35,13,10205,93,92,GOLD_I,15,12,9291,174,167,GOLD_III,0,9,6027
0,18,14,SILVER_I,100,9,5881,85,80,GOLD_III,74,10,6126,227,226,GOLD_III,90,10,6710,262,249,GOLD_III,35,9,5227,76,67,GOLD_II,16,8,4550,229,227,GOLD_I,33,12,8833,375,365,GOLD_III,14,10,6749,32,19,GOLD_III,17,11,8392,89,94,GOLD_III,74,9,5540,103,94,GOLD_IV,54,8,4648
0,18,14,SILVER_I,100,14,12337,199,198,GOLD_II,43,13,11040,262,249,GOLD_III,35,14,12598,195,161,GOLD_IV,6,13,10122,51,59,GOLD_III,33,13,10021,163,168,GOLD_III,61,16,15833,95,82,GOLD_III,49,15,14280,194,177,GOLD_IV,4,14,11979,70,46,GOLD_IV,94,15,13373,417,383,GOLD_II,20,12,9921
1,18,14,SILVER_I,100,17,17219,512,479,GOLD_IV,60,18,19335,262,249,GOLD_III,35,18,20898,184,199,GOLD_II,15,17,16807,151,155,GOLD_I,0,16,16351,233,242,GOLD_II,41,17,16898,81,93,GOLD_IV,0,16,16072,225,244,GOLD_III,61,16,15082,399,410,GOLD_IV,29,17,16583,469,462,PLATINUM_IV,59,13,11161
1,18,14,SILVER_I,100,18,20711,318,317,GOLD_III,5,18,20682,262,249,GOLD_III,35,18,22964,398,369,PLATINUM_IV,55,18,22123,261,271,GOLD_I,2,17,16631,183,203,GOLD_II,5,18,19222,229,207,GOLD_III,30,17,17575,541,501,GOLD_I,64,16,15301,353,343,GOLD_III,60,17,18252,256,240,GOLD_IV,74,15,13134
0,18,14,SILVER_I,100,13,10790,418,436,GOLD_III,64,14,12331,262,249,GOLD_III,35,14,12767,394,397,GOLD_IV,73,13,10315,378,367,GOLD_II,0,12,9698,182,183,GOLD_I,9,15,14397,41,32,GOLD_IV,1,14,12394,197,193,GOLD_II,56,15,14180,97,87,GOLD_III,97,13,10866,14,11,SILVER_I,32,12,9904
1,18,14,SILVER_I,100,18,19016,573,580,GOLD_IV,45,17,17496,262,249,GOLD_III,35,18,20529,126,121,GOLD_IV,0,18,18895,101,91,GOLD_IV,61,15,14283,36,40,GOLD_IV,65,18,21712,249,234,SILVER_III,68,17,16984,58,58,PLATINUM_IV,25,16,15841,244,246,GOLD_IV,9,17,17857,94,102,GOLD_I,16,16,16002
0,44,36,GOLD_III,13,16,14814,33,37,GOLD_IV,1,16,14847,149,167,PLATINUM_IV,0,15,13772,124,127,GOLD_IV,0,14,11757,542,549,GOLD_IV,60,14,12623,482,466,GOLD_I,61,14,12221,12,15,SILVER_I,0,13,11317,44,47,SILVER_I,24,13,10568,25,19,GOLD_IV,86,13,11097,49,65,SILVER_II,52,12,9706
1,25,33,SILVER_III,27,11,7994,16,20,SILVER_II,5,11,7533,174,167,SILVER_IV,64,13,10231,7,11,SILVER_II,1,11,7382,167,188,SILVER_II,45,10,7118,25,30,SILVER_I,6,14,12251,657,656,GOLD_III,86,14,11896,44,47,SILVER_I,24,13,10247,285,286,GOLD_IV,75,13,11165,154,161,GOLD_IV,41,11,7621
1,458,419,GOLD_IV,76,12,9520,149,164,SILVER_I,50,12,9830,483,473,GOLD_IV,61,13,11004,245,241,GOLD_III,39,11,8278,307,325,SILVER_II,75,11,7429,134,145,GOLD_IV,0,15,13382,560,572,SILVER_II,0,14,12117,44,47,SILVER_I,24,12,9392,81,80,SILVER_I,54,14,11910,25,30,SILVER_I,6,12,9183
0,395,409,SILVER_I,74,13,10391,271,257,GOLD_IV,26,13,11377,403,419,GOLD_IV,15,13,10872,37,35,SILVER_I,32,15,13664,149,167,GOLD_IV,13,12,8758,52,64,SILVER_III,92,14,12314,142,155,GOLD_IV,0,14,11693,44,47,SILVER_I,24,12,9105,195,202,GOLD_IV,26,14,11660,25,30,SILVER_I,6,14,11721
1,940,935,SILVER_II,18,16,16017,58,47,GOLD_III,18,15,13741,104,100,GOLD_III,78,16,14863,246,210,PLATINUM_IV,1,14,11868,178,154,GOLD_I,33,13,10015,219,223,GOLD_III,3,18,18674,25,30,SILVER_I,6,16,15663,44,47,SILVER_I,24,15,14126,145,130,GOLD_III,25,17,16824,63,66,SILVER_III,21,15,14150
0,246,210,PLATINUM_IV,1,16,15181,92,101,GOLD_IV,26,15,13982,157,160,GOLD_IV,52,14,11902,132,67,GOLD_IV,1,16,15491,178,154,GOLD_I,33,14,11615,151,161,GOLD_IV,7,14,11988,25,30,SILVER_I,6,14,11476,44,47,SILVER_I,24,12,9459,88,75,GOLD_III,63,13,10301,33,37,GOLD_IV,0,11,8181
0,107,110,GOLD_IV,43,18,20421,73,46,PLATINUM_IV,1,18,21681,355,372,SILVER_IV,26,16,15228,91,96,GOLD_IV,81,17,18018,319,300,GOLD_I,35,16,15115,25,30,SILVER_I,6,15,14642,51,70,SILVER_III,55,16,15328,44,47,SILVER_I,24,16,15219,21,31,SILVER_I,47,15,13845,226,232,GOLD_III,45,14,12371
1,147,129,GOLD_III,75,13,10417,235,201,GOLD_III,65,11,8375,311,325,GOLD_IV,15,11,8232,53,50,SILVER_II,60,11,7466,25,30,SILVER_I,73,11,7385,136,114,GOLD_III,0,8,4448,55,71,SILVER_III,42,9,5960,136,110,GOLD_I,41,12,9338,269,257,GOLD_IV,25,10,6794,67,63,GOLD_IV,0,8,4903
1,340,296,PLATINUM_IV,50,17,17449,88,104,GOLD_III,40,18,18998,326,324,GOLD_III,72,17,17309,363,334,PLATINUM_IV,34,16,15189,25,30,SILVER_I,73,13,11183,69,84,SILVER_II,58,15,14060,118,114,GOLD_III,20,14,12002,36,30,GOLD_III,2,16,14780,96,84,GOLD_II,15,16,15925,272,262,PLATINUM_IV,64,11,8533
0,303,318,GOLD_IV,22,12,9772,74,82,GOLD_II,5,12,8919,80,69,SILVER_II,0,12,9136,78,75,GOLD_II,0,11,8326,25,30,SILVER_I,73,11,7680,119,96,GOLD_III,62,14,12589,360,341,GOLD_I,26,12,9889,81,83,GOLD_II,17,15,14317,114,114,GOLD_IV,12,14,11530,128,137,GOLD_IV,1,13,10180
1,98,72,GOLD_III,56,14,12899,181,190,GOLD_IV,31,13,11267,406,397,GOLD_III,0,14,11554,180,196,GOLD_IV,0,12,8984,25,30,SILVER_I,73,11,8145,147,158,GOLD_IV,0,12,9296,101,91,GOLD_IV,9,12,8580,274,253,PLATINUM_IV,61,12,9032,275,267,GOLD_IV,39,11,8062,406,404,GOLD_III,98,10,7252
0,29,28,SILVER_II,48,12,9255,63,70,GOLD_IV,16,11,8201,24,16,GOLD_IV,21,12,8614,163,147,GOLD_I,6,10,6643,25,30,SILVER_I,73,9,5773,241,256,GOLD_IV,0,13,10506,201,187,GOLD_III,48,12,9920,137,115,PLATINUM_IV,30,13,10072,283,293,SILVER_IV,81,12,9662,14,9,PLATINUM_IV,1,11,8288
1,246,247,GOLD_IV,34,18,22771,76,85,GOLD_IV,38,17,18102,71,54,GOLD_II,35,17,17281,47,72,GOLD_IV,0,18,19755,25,30,SILVER_I,73,17,17758,610,611,GOLD_IV,13,17,17303,197,190,GOLD_III,26,16,15857,57,50,GOLD_II,15,17,18072,143,152,GOLD_IV,41,17,17173,206,173,PLATINUM_IV,0,15,14056
0,95,79,GOLD_II,26,15,13900,44,45,SILVER_II,4,16,14915,295,294,GOLD_III,61,16,14857,51,51,GOLD_IV,79,15,13476,25,30,SILVER_I,73,13,11054,84,73,GOLD_IV,1,17,16942,36,46,SILVER_III,60,16,15666,19,19,GOLD_IV,1,17,18260,168,163,GOLD_III,23,14,12934,68,60,GOLD_III,76,16,15120
1,172,187,GOLD_IV,0,15,13274,15,10,GOLD_IV,1,14,11609,99,108,GOLD_IV,79,14,13005,68,51,PLATINUM_IV,18,13,11327,75,75,GOLD_IV,14,13,10203,14,4,SILVER_I,100,18,19020,41,24,PLATINUM_IV,18,16,16137,21,8,SILVER_I,86,17,16500,219,210,GOLD_IV,24,14,12992,57,65,GOLD_II,14,13,10780
1,20,32,SILVER_I,16,17,17230,119,140,GOLD_IV,23,15,13749,25,23,GOLD_IV,55,17,17069,24,16,GOLD_I,4,15,13626,107,104,GOLD_IV,14,14,11565,14,4,SILVER_I,100,18,18864,56,38,GOLD_II,61,17,16648,21,8,SILVER_I,86,18,18477,122,112,GOLD_II,46,17,18209,193,169,GOLD_I,100,16,15061
1,319,304,PLATINUM_IV,0,17,16776,31,36,SILVER_II,49,16,15710,173,176,GOLD_II,60,16,15810,276,292,GOLD_III,75,15,14504,78,81,GOLD_III,12,14,12327,14,4,SILVER_I,100,16,15359,235,240,GOLD_III,86,18,19847,21,8,SILVER_I,86,18,18659,413,364,PLATINUM_II,36,16,16457,158,162,SILVER_II,74,17,17000
0,73,83,GOLD_IV,0,11,8276,40,47,SILVER_II,8,10,7106,296,288,GOLD_II,75,12,8962,41,30,PLATINUM_IV,54,13,10369,102,111,GOLD_III,0,10,6981,14,4,SILVER_I,100,12,9614,14,4,SILVER_I,100,12,8697,250,240,GOLD_III,77,11,8130,6,9,SILVER_I,1,10,6137,10,10,BRONZE_I,39,8,4699
1,13,5,SILVER_II,52,13,11065,17,12,SILVER_II,72,15,13783,7,5,BRONZE_I,40,15,13244,116,123,SILVER_I,58,15,14562,49,36,GOLD_I,2,13,10536,14,4,SILVER_I,100,15,14515,277,262,PLATINUM_IV,0,16,15182,277,262,PLATINUM_IV,0,16,16362,14,4,SILVER_I,100,15,14352,15,11,GOLD_IV,1,13,11170
1,44,39,GOLD_III,28,13,11339,30,38,SILVER_II,0,11,7371,79,86,SILVER_I,30,13,10736,24,23,SILVER_I,49,11,7943,25,40,SILVER_IV,11,10,7033,14,4,SILVER_I,100,13,10851,49,36,GOLD_I,2,15,13140,49,36,GOLD_I,2,13,10817,14,4,SILVER_I,100,12,9573,15,11,GOLD_IV,1,12,8857
1,44,39,GOLD_III,28,14,12293,37,49,SILVER_I,2,11,8534,91,109,SILVER_IV,61,12,9472,113,132,SILVER_IV,28,13,10018,5,7,SILVER_IV,11,8,4832,14,4,SILVER_I,100,13,11435,81,89,GOLD_III,12,15,13957,81,89,GOLD_III,12,14,11756,14,4,SILVER_I,100,12,9703,80,88,GOLD_IV,0,11,8310
0,144,132,SILVER_I,9,13,10225,207,216,SILVER_I,3,11,8034,72,79,SILVER_III,49,12,8879,99,79,GOLD_IV,15,12,8969,210,240,GOLD_IV,10,10,6723,217,208,SILVER_II,81,13,10666,194,155,GOLD_III,14,13,11134,75,75,SILVER_II,49,14,12333,20,29,SILVER_I,46,13,10954,839,847,GOLD_IV,22,11,8232
0,144,132,SILVER_I,9,12,9271,189,188,GOLD_IV,12,12,9357,47,52,SILVER_I,72,12,9687,110,117,SILVER_II,0,12,9453,679,604,SILVER_I,52,11,7869,360,333,GOLD_IV,10,15,13551,145,165,GOLD_IV,90,14,12413,43,44,SILVER_I,50,14,11523,402,396,GOLD_IV,27,11,7687,535,529,GOLD_IV,41,10,6861
0,144,132,SILVER_I,9,16,15160,287,281,GOLD_IV,41,17,17555,206,203,SILVER_I,13,15,13926,96,98,SILVER_II,59,15,13791,236,253,GOLD_IV,0,14,11764,160,146,SILVER_I,66,17,18128,64,63,SILVER_I,71,17,16730,445,450,SILVER_I,24,17,17178,107,117,GOLD_IV,37,16,16001,202,181,GOLD_III,3,14,12446
0,144,132,SILVER_I,9,13,10347,60,65,GOLD_IV,13,16,15032,137,142,SILVER_I,34,15,13433,156,171,SILVER_I,63,14,12092,115,113,SILVER_II,72,13,10809,121,142,GOLD_IV,12,15,13658,97,88,SILVER_I,29,16,15507,350,330,GOLD_IV,37,17,17497,213,221,GOLD_IV,13,15,13264,79,101,GOLD_IV,24,14,11802
0,144,132,SILVER_I,9,17,16499,160,184,BRONZE_II,0,17,16577,64,74,SILVER_IV,33,15,13195,27,29,BRONZE_III,19,15,13324,213,209,SILVER_II,64,14,12908,169,117,BRONZE_II,42,16,15550,41,31,SILVER_IV,94,18,18818,48,43,SILVER_I,77,16,14866,151,146,BRONZE_III,48,16,15007,139,125,SILVER_II,40,15,13363
0,144,132,SILVER_I,9,15,13845,496,483,SILVER_IV,40,15,13101,297,276,SILVER_IV,16,15,13928,160,184,BRONZE_II,0,14,11767,118,103,SILVER_III,3,13,11108,36,39,SILVER_IV,65,17,17986,378,367,SILVER_IV,30,17,17091,166,260,SILVER_IV,80,16,15507,145,145,SILVER_I,21,16,15176,155,125,BRONZE_II,25,15,14004
0,144,132,SILVER_I,9,18,18545,129,143,SILVER_IV,70,16,15341,164,164,SILVER_III,28,18,18409,133,140,SILVER_III,0,18,18834,160,184,BRONZE_II,0,16,16430,94,81,SILVER_III,15,18,21851,72,72,SILVER_IV,78,16,16428,53,56,SILVER_IV,41,17,18160,120,129,SILVER_IV,41,17,18159,64,68,SILVER_II,4,18,21818
0,197,187,PLATINUM_IV,12,11,7566,98,98,GOLD_II,39,10,6393,446,427,DIAMOND_IV,16,11,8397,27,23,SILVER_II,95,9,5828,56,59,GOLD_III,61,9,5062,314,309,PLATINUM_IV,9,10,6528,181,190,GOLD_IV,31,9,5326,9,15,SILVER_I,19,9,5814,105,109,PLATINUM_IV,0,8,4921,34,30,SILVER_I,5,8,4105
1,205,146,PLATINUM_IV,65,14,12950,37,86,SILVER_II,29,14,12424,300,302,GOLD_IV,0,16,15223,300,302,GOLD_IV,0,12,9813,300,302,GOLD_IV,0,13,10029,105,109,PLATINUM_IV,0,15,13447,35,47,GOLD_III,0,16,14917,9,15,SILVER_I,19,14,12909,181,190,GOLD_IV,31,16,15903,314,309,PLATINUM_IV,9,15,13439
1,44,34,PLATINUM_IV,72,14,12775,148,179,GOLD_IV,13,15,13609,48,43,GOLD_III,32,15,14452,143,115,DIAMOND_IV,8,14,11838,69,71,GOLD_III,15,13,10745,105,109,PLATINUM_IV,0,17,17276,314,309,PLATINUM_IV,9,15,14483,9,15,SILVER_I,19,14,12178,35,47,GOLD_III,0,17,16875,181,190,GOLD_IV,31,15,13568
1,244,265,GOLD_IV,14,18,20345,232,225,GOLD_III,10,16,15349,208,225,SILVER_II,59,17,16697,173,180,GOLD_IV,64,15,14383,498,495,GOLD_IV,0,14,13000,69,91,GOLD_IV,0,18,19779,255,261,GOLD_IV,17,17,17693,9,15,SILVER_I,19,18,20395,181,190,GOLD_IV,31,18,20218,173,168,GOLD_III,60,15,14122
0,19,15,GOLD_IV,9,18,19140,243,223,PLATINUM_IV,15,15,13762,168,176,GOLD_IV,3,16,16267,90,114,GOLD_IV,20,16,15641,26,27,SILVER_I,0,14,12429,127,119,GOLD_III,30,15,13392,215,227,GOLD_IV,14,15,13595,9,15,SILVER_I,19,14,12241,66,56,GOLD_IV,1,14,11880,120,131,GOLD_IV,0,13,10640
1,185,171,GOLD_II,14,13,10665,214,199,GOLD_II,46,12,9260,69,69,GOLD_III,19,13,9991,95,96,GOLD_IV,91,12,9914,22,20,SILVER_II,58,10,7071,382,337,PLATINUM_III,12,16,15007,26,26,SILVER_II,45,14,12984,9,15,SILVER_I,19,14,11529,185,199,GOLD_IV,40,12,9520,10,13,SILVER_II,68,11,8327
1,376,351,GOLD_IV,20,15,13543,63,51,GOLD_III,86,14,11673,98,98,SILVER_I,61,14,11956,89,88,GOLD_IV,0,14,12374,88,76,GOLD_III,13,13,10526,39,26,GOLD_IV,1,16,15959,41,33,SILVER_I,100,14,12919,9,15,SILVER_I,19,14,12582,58,54,GOLD_II,54,15,14212,114,107,GOLD_III,27,13,11159
0,27,33,SILVER_II,75,10,6827,7,3,SILVER_I,72,11,7400,8,10,SILVER_III,65,11,7839,11,5,GOLD_IV,1,11,8007,202,205,GOLD_I,33,10,6836,32,44,GOLD_III,37,13,10779,42,31,PLATINUM_IV,41,13,10450,12,15,SILVER_II,61,13,10354,12,4,SILVER_I,29,14,12407,12,11,SILVER_I,77,9,5810
0,36,42,GOLD_II,0,13,10858,7,3,SILVER_I,72,13,10374,42,37,GOLD_II,17,14,11903,36,51,SILVER_II,54,11,7565,8,11,GOLD_IV,6,11,8433,61,55,GOLD_III,75,15,13099,45,38,GOLD_II,16,14,12306,14,14,SILVER_II,74,13,11068,58,42,DIAMOND_IV,0,14,12070,20,16,GOLD_IV,19,12,8806
1,27,17,GOLD_III,6,16,15899,7,3,SILVER_I,72,15,13290,36,33,GOLD_II,2,17,17328,10,13,SILVER_I,91,15,13981,137,125,PLATINUM_III,63,14,11515,26,38,SILVER_III,52,13,10833,7,9,SILVER_I,25,14,12528,14,7,GOLD_IV,45,14,12819,62,66,GOLD_III,75,15,13088,14,16,SILVER_I,25,11,7883
1,103,112,GOLD_I,5,16,16426,7,3,SILVER_I,72,16,16105,15,8,GOLD_IV,73,17,18323,51,61,GOLD_II,1,15,13308,169,131,GOLD_III,75,14,11703,299,295,PLATINUM_IV,59,15,13447,279,277,GOLD_I,64,17,17294,279,277,GOLD_I,64,15,13724,29,55,GOLD_IV,15,15,14493,38,20,GOLD_II,0,14,12435
0,11,14,SILVER_I,74,13,10555,7,3,SILVER_I,72,13,10078,14,11,SILVER_I,38,14,12186,35,38,GOLD_IV,69,12,9867,33,27,GOLD_IV,1,10,6955,26,8,SILVER_I,18,15,14293,72,56,PLATINUM_IV,1,16,14939,9,14,SILVER_II,42,13,10878,26,22,GOLD_III,76,13,11144,41,35,GOLD_IV,80,12,9479
1,20,8,GOLD_IV,0,14,11888,7,3,SILVER_I,72,13,11150,10,26,SILVER_I,10,13,10600,65,58,PLATINUM_IV,0,13,10656,40,39,GOLD_III,0,13,10423,193,203,GOLD_III,75,12,9229,18,18,SILVER_II,53,12,9669,12,9,SILVER_I,33,14,11744,18,23,GOLD_IV,38,11,8223,27,23,GOLD_IV,70,8,4878
1,6,6,SILVER_II,48,14,11800,7,3,SILVER_I,72,14,11607,222,223,GOLD_IV,0,13,10758,205,195,PLATINUM_III,14,13,10111,23,25,SILVER_IV,27,12,9599,19,16,GOLD_IV,63,11,7786,33,31,GOLD_IV,74,12,9150,45,38,GOLD_II,16,14,11580,26,12,GOLD_IV,74,12,8639,51,41,SILVER_I,26,11,7394
0,93,68,PLATINUM_I,17,12,9201,478,444,DIAMOND_IV,37,16,15882,415,407,DIAMOND_IV,33,14,12467,169,168,PLATINUM_III,72,14,12285,10,8,SILVER_I,94,13,10413,71,55,PLATINUM_II,54,15,13931,103,105,PLATINUM_IV,0,15,13406,49,45,SILVER_I,29,12,8950,5,6,SILVER_III,0,13,10735,60,62,PLATINUM_IV,0,16,14807
1,93,68,PLATINUM_I,17,14,11794,478,444,DIAMOND_IV,37,16,15979,415,407,DIAMOND_IV,33,15,14675,169,168,PLATINUM_III,72,16,15470,10,8,SILVER_I,94,17,16747,40,53,PLATINUM_II,36,15,13382,15,12,SILVER_I,81,15,13804,37,38,SILVER_I,71,12,8630,48,38,GOLD_III,75,14,11521,44,34,GOLD_III,39,15,13946
0,93,68,PLATINUM_I,17,12,9757,478,444,DIAMOND_IV,37,10,6955,415,407,DIAMOND_IV,33,9,5542,169,168,PLATINUM_III,72,12,9357,10,8,SILVER_I,94,11,8510,93,131,PLATINUM_IV,0,14,11867,59,62,DIAMOND_IV,18,13,10143,45,34,GOLD_II,59,14,12836,25,12,PLATINUM_IV,20,11,8260,25,12,PLATINUM_IV,20,12,9390
0,25,29,SILVER_I,36,18,23327,148,136,GOLD_IV,61,18,18536,415,407,DIAMOND_IV,33,18,20524,93,68,PLATINUM_I,17,17,18116,10,8,SILVER_I,94,11,8371,284,283,PLATINUM_II,61,17,18146,47,45,PLATINUM_IV,75,15,13936,34,29,GOLD_I,35,18,18931,223,201,PLATINUM_I,45,17,16497,119,115,PLATINUM_III,75,18,21750
0,82,67,GOLD_II,26,16,15026,415,407,DIAMOND_IV,33,13,11011,73,83,GOLD_IV,0,13,10620,93,68,PLATINUM_I,17,13,10155,10,8,SILVER_I,94,14,11927,61,57,GOLD_II,22,16,16364,41,34,PLATINUM_IV,75,16,15351,110,136,PLATINUM_III,32,15,14695,312,299,GOLD_III,60,16,15548,94,85,GOLD_IV,16,14,11985
1,166,169,SILVER_IV,29,18,19362,91,78,GOLD_IV,0,16,16157,506,511,GOLD_IV,0,16,16054,427,392,PLATINUM_IV,14,15,14605,10,8,SILVER_I,94,17,17224,106,115,GOLD_IV,0,17,16800,127,111,GOLD_IV,1,16,16154,106,132,SILVER_II,11,16,14865,490,471,GOLD_III,40,16,14986,142,138,GOLD_IV,71,12,9727
1,166,169,SILVER_IV,29,11,7879,91,78,GOLD_IV,0,11,8434,117,105,GOLD_II,0,9,5700,121,108,GOLD_IV,24,8,4792,10,8,SILVER_I,94,9,6034,220,193,GOLD_II,26,10,6129,41,58,SILVER_II,0,9,5884,345,321,PLATINUM_IV,0,9,5188,383,365,PLATINUM_IV,75,8,5030,148,144,GOLD_IV,28,7,4016
