result,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience
1,149,117,MASTER_I,48,16,15829,332,354,DIAMOND_III,9,15,13492,185,186,DIAMOND_III,34,13,11172,325,283,GRANDMASTER_I,468,13,11402,233,226,PLATINUM_I,75,12,9240,1079,1083,MASTER_I,18,16,15068,54,48,PLATINUM_I,63,16,14731,105,107,PLATINUM_I,75,15,13619,75,60,DIAMOND_III,87,14,12196,332,277,MASTER_I,328,13,10811
0,120,157,GOLD_II,53,16,15865,5,11,PLATINUM_II,47,15,14045,6,20,SILVER_II,64,15,13888,154,152,GOLD_II,63,14,11675,8,3,GOLD_III,33,13,11293,23,15,DIAMOND_III,5,14,12636,13,10,GOLD_I,0,12,9003,144,154,PLATINUM_IV,58,14,12146,43,61,PLATINUM_I,93,12,9397,34,16,GOLD_II,28,12,8784
0,139,127,DIAMOND_I,53,10,7112,111,110,MASTER_I,19,12,9374,374,377,MASTER_I,86,12,9608,680,641,MASTER_I,13,10,7149,250,225,MASTER_I,99,9,5870,23,15,DIAMOND_III,5,10,6769,415,414,DIAMOND_I,93,10,6372,74,45,DIAMOND_I,0,11,7826,577,554,MASTER_I,32,9,6058,542,523,MASTER_I,18,8,4566
0,55,31,PLATINUM_I,100,14,11669,30,16,PLATINUM_I,33,15,14045,47,37,DIAMOND_III,40,12,8609,15,3,GOLD_II,75,14,12561,42,17,PLATINUM_I,74,15,14553,23,15,DIAMOND_III,5,11,8125,50,41,DIAMOND_IV,0,14,12703,15,7,GOLD_I,66,11,7736,574,541,MASTER_I,68,14,12457,147,96,DIAMOND_I,7,10,7030
1,10,0,SILVER_I,6,13,10359,64,73,GOLD_II,45,10,7212,195,192,PLATINUM_IV,22,14,11933,226,206,GOLD_II,28,13,10345,25,21,GOLD_IV,18,11,8242,23,15,DIAMOND_III,5,15,13185,196,174,GOLD_IV,22,15,14604,77,77,SILVER_II,69,15,14502,351,340,PLATINUM_IV,36,12,9073,178,175,PLATINUM_IV,0,15,14346
1,25,21,GOLD_IV,18,9,5269,226,206,GOLD_II,28,9,5862,10,0,SILVER_I,6,10,6731,195,192,PLATINUM_IV,22,10,6681,64,73,GOLD_II,45,7,3643,23,15,DIAMOND_III,5,10,7273,77,77,SILVER_II,69,11,7374,178,175,PLATINUM_IV,0,10,6902,196,174,GOLD_IV,22,11,7849,351,340,PLATINUM_IV,36,8,4867
1,1102,1085,MASTER_I,32,15,14558,115,123,DIAMOND_IV,46,15,14237,648,609,MASTER_I,353,14,12767,148,152,DIAMOND_I,22,14,12658,228,205,DIAMOND_II,18,13,10786,23,15,DIAMOND_III,5,16,15822,11,7,PLATINUM_I,83,17,18063,162,142,MASTER_I,81,16,15622,621,577,DIAMOND_II,32,15,14230,44,36,DIAMOND_I,12,14,12402
0,133,99,MASTER_I,0,17,17998,216,187,MASTER_I,1,18,19637,216,187,MASTER_I,1,17,18147,216,187,MASTER_I,1,17,16540,216,187,MASTER_I,1,16,16245,23,15,DIAMOND_III,5,16,14853,29,15,GOLD_II,61,17,18308,13,10,GOLD_I,0,15,14111,144,154,PLATINUM_IV,58,16,14903,34,16,GOLD_II,28,13,11171
0,401,381,DIAMOND_III,76,18,24263,72,66,DIAMOND_III,29,17,17800,494,487,DIAMOND_III,16,17,18306,232,213,DIAMOND_II,0,18,18496,222,264,DIAMOND_IV,62,15,13842,82,96,DIAMOND_III,69,18,26586,158,109,DIAMOND_II,34,18,20458,270,235,DIAMOND_IV,42,18,25013,156,135,DIAMOND_III,79,18,18927,159,102,DIAMOND_II,0,16,15797
0,294,301,DIAMOND_III,66,13,10923,72,66,DIAMOND_III,29,12,9758,738,696,DIAMOND_III,1,12,9083,422,375,DIAMOND_III,42,12,8970,166,170,DIAMOND_IV,70,10,7218,116,124,DIAMOND_III,23,15,14231,92,81,DIAMOND_IV,88,14,11615,473,428,DIAMOND_II,37,15,13255,258,241,DIAMOND_III,42,13,10865,90,93,DIAMOND_III,39,12,9406
0,530,531,PLATINUM_I,79,13,10725,72,66,DIAMOND_III,29,13,9975,548,533,DIAMOND_IV,39,12,9152,151,145,DIAMOND_IV,0,12,9805,44,46,PLATINUM_I,35,12,9491,78,58,DIAMOND_II,62,15,13706,301,291,DIAMOND_IV,31,14,12678,337,314,DIAMOND_III,32,15,13101,450,444,PLATINUM_II,23,14,12210,619,612,DIAMOND_III,84,13,10160
1,143,147,DIAMOND_IV,14,15,14381,72,66,DIAMOND_III,29,13,10669,226,211,DIAMOND_II,74,15,13119,44,46,PLATINUM_I,35,13,10600,233,235,DIAMOND_II,16,11,8173,100,97,DIAMOND_II,27,13,11355,436,426,DIAMOND_III,43,11,8475,355,337,DIAMOND_II,61,12,8922,616,592,DIAMOND_IV,75,13,10442,307,279,DIAMOND_II,13,9,5477
0,259,243,DIAMOND_III,19,15,14017,72,66,DIAMOND_III,29,13,11028,228,227,DIAMOND_IV,65,15,13085,279,270,DIAMOND_III,34,14,12066,495,487,DIAMOND_III,7,12,8713,309,337,DIAMOND_III,37,17,17998,195,187,DIAMOND_II,0,14,12803,412,398,DIAMOND_III,81,15,13665,107,102,DIAMOND_III,31,14,12863,455,457,DIAMOND_II,37,14,12558
0,150,147,DIAMOND_III,67,18,20342,72,66,DIAMOND_III,29,16,15896,382,377,DIAMOND_III,64,18,20359,370,353,DIAMOND_IV,69,17,18331,245,233,DIAMOND_III,26,16,14919,255,212,DIAMOND_III,21,18,20266,67,61,DIAMOND_IV,56,18,19873,131,88,DIAMOND_II,32,18,20409,801,792,DIAMOND_II,75,18,19498,1109,1084,DIAMOND_I,47,16,16205
0,35,18,PLATINUM_II,25,13,11177,72,66,DIAMOND_III,29,12,9401,106,68,MASTER_I,35,13,10584,48,30,PLATINUM_I,47,13,10507,205,199,DIAMOND_II,33,11,7376,47,33,MASTER_I,1,15,13453,100,65,DIAMOND_II,19,14,11485,38,25,PLATINUM_II,0,14,11952,185,184,DIAMOND_III,78,14,12405,166,157,DIAMOND_IV,44,11,8026
0,26,21,DIAMOND_IV,1,13,11214,119,106,DIAMOND_II,21,13,10032,683,660,DIAMOND_III,10,13,10494,365,358,DIAMOND_III,7,12,9185,327,291,DIAMOND_III,68,11,7780,97,97,DIAMOND_III,20,12,8913,146,144,DIAMOND_III,17,12,8743,34,39,DIAMOND_III,21,13,10518,199,208,DIAMOND_IV,49,11,8426,295,273,DIAMOND_III,75,9,5763
0,358,386,DIAMOND_IV,75,16,15997,293,262,PLATINUM_I,67,14,12593,503,502,DIAMOND_IV,21,14,12351,118,112,DIAMOND_II,75,14,12995,262,224,DIAMOND_III,0,13,9985,74,55,DIAMOND_IV,48,13,11028,146,144,DIAMOND_III,17,14,12013,81,68,PLATINUM_I,43,13,10116,839,824,DIAMOND_I,45,13,10356,61,48,DIAMOND_IV,52,12,8628
0,124,97,DIAMOND_IV,52,10,6128,130,118,DIAMOND_IV,1,10,6249,20,25,PLATINUM_IV,20,11,8300,68,79,PLATINUM_III,62,11,7341,151,150,DIAMOND_IV,59,10,6493,30,24,PLATINUM_IV,74,8,4780,146,144,DIAMOND_III,17,10,6199,250,200,DIAMOND_I,39,10,6489,206,194,PLATINUM_IV,75,7,3610,282,290,PLATINUM_II,17,9,5711
1,330,311,DIAMOND_II,75,10,6413,51,74,SILVER_II,78,9,5352,167,150,PLATINUM_I,60,11,7951,152,165,PLATINUM_III,10,10,6362,156,156,PLATINUM_III,10,9,5208,250,200,DIAMOND_I,39,11,7623,146,144,DIAMOND_III,17,13,11393,282,290,PLATINUM_II,17,12,9888,30,24,PLATINUM_IV,74,10,7047,206,194,PLATINUM_IV,75,8,4955
0,276,268,DIAMOND_III,46,18,21672,82,75,SILVER_I,0,16,15124,160,131,DIAMOND_II,35,18,20181,55,54,PLATINUM_IV,46,16,14891,132,100,DIAMOND_III,16,14,12580,282,290,PLATINUM_II,17,17,16845,146,144,DIAMOND_III,17,16,16163,25,40,PLATINUM_I,85,17,17868,250,200,DIAMOND_I,39,16,16354,11,8,SILVER_I,69,16,15480
0,74,77,DIAMOND_II,0,15,13460,787,796,DIAMOND_II,63,15,14312,139,147,DIAMOND_II,31,15,13384,181,161,DIAMOND_II,28,13,10338,89,83,DIAMOND_III,57,13,9998,122,109,DIAMOND_IV,56,12,9736,146,144,DIAMOND_III,17,12,9490,664,679,DIAMOND_III,75,14,12056,61,66,DIAMOND_IV,14,11,8539,269,245,DIAMOND_IV,0,11,7954
0,190,179,DIAMOND_III,35,13,10956,216,196,DIAMOND_II,4,11,7824,205,191,DIAMOND_II,62,13,10533,793,743,DIAMOND_II,59,11,8216,275,250,DIAMOND_IV,0,10,7061,190,204,DIAMOND_III,49,12,9943,146,144,DIAMOND_III,17,13,10354,154,125,DIAMOND_II,30,11,8416,478,471,DIAMOND_III,24,10,6142,170,168,DIAMOND_III,43,9,5427
0,185,204,DIAMOND_III,18,14,11628,245,228,DIAMOND_III,42,15,13897,602,599,DIAMOND_III,7,17,16836,197,184,DIAMOND_II,9,16,14803,93,78,DIAMOND_II,85,13,10259,718,708,DIAMOND_III,58,14,11960,109,104,DIAMOND_III,11,13,11056,124,112,DIAMOND_IV,14,14,11889,320,304,DIAMOND_III,25,12,9635,355,320,DIAMOND_III,75,12,8864
0,462,449,DIAMOND_II,26,14,12779,590,576,DIAMOND_I,44,13,10961,55,58,DIAMOND_IV,6,13,10634,102,74,DIAMOND_IV,75,12,8911,277,246,DIAMOND_II,68,13,10018,233,234,DIAMOND_III,0,12,9251,120,96,DIAMOND_III,7,11,7319,139,173,DIAMOND_III,59,11,7962,197,184,DIAMOND_II,9,12,9422,355,320,DIAMOND_III,75,10,6684
0,167,128,DIAMOND_I,14,15,14644,247,236,DIAMOND_II,45,15,13594,322,302,DIAMOND_II,34,15,14318,202,196,DIAMOND_II,50,14,11739,299,291,DIAMOND_I,16,13,9990,101,79,DIAMOND_I,75,12,9907,149,136,DIAMOND_II,71,12,9346,172,139,DIAMOND_II,40,13,11039,271,270,DIAMOND_III,75,12,9133,355,320,DIAMOND_III,75,10,7094
0,602,565,DIAMOND_II,28,15,14069,202,200,DIAMOND_IV,21,14,12457,94,43,PLATINUM_I,100,14,12051,139,142,DIAMOND_II,25,14,12915,92,95,DIAMOND_III,44,12,9930,285,273,DIAMOND_III,53,13,9967,322,302,DIAMOND_II,34,14,11566,194,173,DIAMOND_II,0,11,8166,137,111,DIAMOND_III,1,12,8888,355,320,DIAMOND_III,75,13,10081
1,190,193,DIAMOND_III,40,14,11699,462,415,DIAMOND_III,75,12,8764,135,145,DIAMOND_III,36,13,10420,97,92,DIAMOND_IV,85,13,10108,328,285,DIAMOND_II,2,11,7723,647,634,DIAMOND_II,14,14,12568,96,76,DIAMOND_III,45,14,12726,525,507,DIAMOND_III,55,14,12499,790,761,DIAMOND_III,89,13,10419,355,320,DIAMOND_III,75,13,10092
1,441,408,DIAMOND_IV,30,14,11488,588,561,DIAMOND_III,17,13,10327,316,295,DIAMOND_III,71,14,12242,332,329,DIAMOND_II,60,13,10353,284,277,DIAMOND_III,71,11,8565,183,188,DIAMOND_III,89,15,14275,96,76,DIAMOND_III,45,15,13997,135,145,DIAMOND_III,36,15,13898,106,84,DIAMOND_II,35,15,13925,355,320,DIAMOND_III,75,12,9181
0,178,153,DIAMOND_I,8,18,24754,63,58,DIAMOND_III,19,18,19822,186,198,DIAMOND_III,61,18,18938,153,147,DIAMOND_II,84,17,17837,50,38,DIAMOND_III,63,16,16077,397,381,DIAMOND_IV,92,18,20573,141,116,DIAMOND_III,32,17,17306,394,350,DIAMOND_III,75,18,18713,219,206,DIAMOND_III,26,17,18029,355,320,DIAMOND_III,75,15,13755
1,226,203,DIAMOND_III,79,17,18314,296,268,DIAMOND_II,12,18,19226,164,140,PLATINUM_I,57,18,19760,483,456,DIAMOND_III,10,16,15455,232,223,DIAMOND_III,24,16,15138,173,188,DIAMOND_III,65,17,16667,67,61,DIAMOND_IV,56,16,15803,89,89,DIAMOND_IV,75,16,16079,21,11,PLATINUM_II,74,17,16967,126,68,DIAMOND_IV,91,15,13904
0,67,58,DIAMOND_IV,56,14,11701,63,58,DIAMOND_III,19,16,15525,181,161,DIAMOND_II,28,14,12264,515,519,DIAMOND_II,30,14,12431,232,223,DIAMOND_III,24,12,9915,106,91,DIAMOND_II,19,15,13057,67,61,DIAMOND_IV,56,14,12686,196,205,DIAMOND_III,92,15,14592,198,168,DIAMOND_II,4,15,13055,240,203,DIAMOND_II,47,13,10668
0,312,307,DIAMOND_II,30,15,14061,263,270,DIAMOND_III,52,16,14876,606,596,DIAMOND_II,75,15,13956,322,286,DIAMOND_III,41,15,13343,232,223,DIAMOND_III,24,14,12080,638,663,DIAMOND_II,32,17,18250,67,61,DIAMOND_IV,56,16,16097,135,145,DIAMOND_III,36,16,15757,293,281,DIAMOND_III,62,17,17559,356,321,DIAMOND_II,0,16,16466
1,98,90,DIAMOND_III,49,15,14126,107,91,DIAMOND_IV,64,15,13495,76,84,DIAMOND_IV,0,14,12947,663,653,DIAMOND_II,57,15,13217,232,223,DIAMOND_III,24,12,9835,222,213,DIAMOND_II,32,15,13823,86,98,DIAMOND_IV,45,13,10903,65,47,DIAMOND_III,59,14,12413,154,143,DIAMOND_IV,16,13,10387,301,294,DIAMOND_III,0,12,8668
1,718,708,DIAMOND_III,58,14,12313,67,61,DIAMOND_IV,56,13,10460,135,147,DIAMOND_IV,91,14,12125,323,317,DIAMOND_II,8,12,9545,232,223,DIAMOND_III,24,11,8323,158,152,DIAMOND_III,37,13,10334,267,240,DIAMOND_III,56,12,9637,347,335,DIAMOND_III,9,12,9404,129,118,DIAMOND_III,20,10,7072,151,150,DIAMOND_III,36,9,5580
1,531,494,DIAMOND_II,22,18,19198,76,59,DIAMOND_III,10,18,21332,287,272,DIAMOND_IV,48,18,22832,384,366,DIAMOND_IV,48,17,17771,232,223,DIAMOND_III,24,15,13364,89,73,PLATINUM_I,37,16,16005,518,457,DIAMOND_II,14,16,15169,162,155,DIAMOND_III,51,17,16967,79,78,DIAMOND_IV,51,15,14122,327,327,DIAMOND_III,91,13,10801
1,436,410,DIAMOND_IV,27,14,12357,202,186,DIAMOND_IV,50,14,11705,103,71,DIAMOND_III,5,14,12862,274,283,DIAMOND_IV,75,15,13591,232,223,DIAMOND_III,24,12,9289,1117,1051,PLATINUM_I,38,12,9271,294,314,DIAMOND_IV,12,14,11907,212,178,DIAMOND_IV,0,13,11058,69,66,DIAMOND_IV,2,14,12698,239,244,PLATINUM_I,29,11,8370
0,22,27,PLATINUM_I,100,15,13676,20,25,GOLD_I,87,14,11887,129,120,DIAMOND_III,83,12,9389,395,368,PLATINUM_IV,35,12,9264,158,144,PLATINUM_IV,31,11,7705,109,93,DIAMOND_III,22,14,12797,113,120,GOLD_II,63,14,11726,138,138,DIAMOND_IV,1,14,13015,285,255,DIAMOND_II,41,15,13711,226,218,DIAMOND_III,8,14,12274
1,152,138,DIAMOND_III,49,15,14035,197,197,DIAMOND_III,4,15,13516,202,177,DIAMOND_III,25,16,15783,415,427,DIAMOND_III,76,16,15615,370,358,DIAMOND_III,42,14,11911,389,358,DIAMOND_III,42,15,14051,129,129,DIAMOND_IV,1,14,12371,108,110,DIAMOND_IV,61,13,10895,186,184,DIAMOND_III,88,15,13108,653,633,DIAMOND_III,0,13,10039
1,152,138,DIAMOND_III,49,13,10490,120,119,DIAMOND_IV,0,14,12862,30,31,DIAMOND_IV,24,14,11580,21,16,DIAMOND_IV,24,13,10452,215,203,DIAMOND_III,60,12,9191,191,171,DIAMOND_II,7,14,11448,179,167,DIAMOND_II,38,11,8471,105,105,DIAMOND_IV,29,14,11604,59,69,PLATINUM_I,92,12,9434,262,224,DIAMOND_III,0,11,7391
1,152,138,DIAMOND_III,49,16,16032,518,489,DIAMOND_III,60,16,14790,218,213,DIAMOND_IV,14,16,15809,89,68,DIAMOND_II,13,16,16388,93,61,DIAMOND_I,98,15,14536,114,100,DIAMOND_III,7,17,17400,50,37,PLATINUM_I,73,16,16341,625,595,DIAMOND_II,75,15,13560,351,359,DIAMOND_IV,0,14,12234,358,299,DIAMOND_II,7,11,7935
0,152,138,DIAMOND_III,49,14,12117,518,489,DIAMOND_III,60,13,10619,218,213,DIAMOND_IV,14,13,10877,88,95,DIAMOND_IV,0,15,13562,218,202,DIAMOND_I,12,13,10411,407,393,PLATINUM_I,26,13,11073,438,440,DIAMOND_II,87,16,15217,625,595,DIAMOND_II,75,16,15317,343,319,DIAMOND_III,9,17,16541,63,70,DIAMOND_IV,35,12,9247
0,152,138,DIAMOND_III,49,10,6259,123,140,DIAMOND_III,0,9,5624,218,213,DIAMOND_IV,14,10,6665,687,692,PLATINUM_I,40,8,4950,840,825,DIAMOND_II,30,8,4087,407,393,PLATINUM_I,26,11,8262,119,118,DIAMOND_IV,47,10,7145,187,148,DIAMOND_II,30,11,7543,343,319,DIAMOND_III,9,10,6308,138,114,DIAMOND_II,24,9,5141
1,152,138,DIAMOND_III,49,15,14298,207,188,DIAMOND_II,33,15,13910,218,213,DIAMOND_IV,14,16,15302,167,176,DIAMOND_III,75,15,13639,260,265,DIAMOND_II,4,13,11256,898,870,DIAMOND_IV,60,15,13726,100,99,DIAMOND_IV,25,15,13823,128,140,DIAMOND_IV,71,15,13655,506,471,DIAMOND_II,42,12,9151,281,258,DIAMOND_III,1,13,11385
1,152,138,DIAMOND_III,49,18,18872,207,188,DIAMOND_II,33,18,22158,218,213,DIAMOND_IV,14,18,19241,138,123,DIAMOND_II,57,18,22437,260,265,DIAMOND_II,4,17,17290,24,5,GOLD_II,75,18,20066,39,9,PLATINUM_I,72,17,17357,82,61,DIAMOND_II,76,18,19884,125,113,DIAMOND_III,0,16,14777,17,28,PLATINUM_III,37,14,12999
0,816,763,DIAMOND_II,75,14,12866,251,233,DIAMOND_III,57,15,13831,107,88,DIAMOND_II,7,15,13326,88,72,DIAMOND_IV,27,14,12416,285,266,DIAMOND_III,54,13,10537,46,31,DIAMOND_III,4,15,13431,203,209,DIAMOND_II,43,14,12252,318,308,DIAMOND_II,62,15,13762,444,458,DIAMOND_IV,23,13,10708,60,36,DIAMOND_III,7,11,7860
1,233,203,DIAMOND_III,58,11,8111,59,44,DIAMOND_IV,37,10,6380,602,565,DIAMOND_I,43,12,9020,39,36,DIAMOND_I,19,9,6078,97,111,DIAMOND_II,17,10,7043,149,144,DIAMOND_II,34,12,9944,52,27,DIAMOND_IV,37,12,9142,408,431,DIAMOND_III,17,14,11515,444,458,DIAMOND_IV,23,10,7010,60,36,DIAMOND_III,7,11,7782
0,106,88,DIAMOND_III,65,14,11927,329,276,DIAMOND_III,51,15,13580,719,697,DIAMOND_II,0,14,12645,208,209,DIAMOND_III,73,15,13187,275,266,DIAMOND_III,37,13,10102,192,184,DIAMOND_III,57,14,12111,386,376,DIAMOND_III,75,13,10076,178,176,DIAMOND_III,28,14,12145,495,480,DIAMOND_III,77,13,10072,79,55,DIAMOND_IV,28,11,7813
1,167,171,DIAMOND_III,22,15,14170,245,228,DIAMOND_III,42,16,15020,197,195,DIAMOND_III,75,15,14305,152,141,DIAMOND_II,7,15,14618,82,75,DIAMOND_IV,0,14,12299,102,93,DIAMOND_IV,13,17,17072,70,35,DIAMOND_IV,21,16,15874,178,176,DIAMOND_III,28,17,17023,249,237,DIAMOND_IV,1,16,15344,411,394,DIAMOND_II,28,15,13956
0,562,553,DIAMOND_III,48,16,15583,594,524,DIAMOND_III,41,14,12564,227,189,DIAMOND_II,1,16,14834,465,444,DIAMOND_II,0,15,14027,277,246,DIAMOND_II,68,13,9960,152,145,DIAMOND_III,26,15,13409,166,121,DIAMOND_III,0,13,10272,178,176,DIAMOND_III,28,13,10950,197,195,DIAMOND_III,75,14,12701,108,102,DIAMOND_IV,0,12,9395
0,62,49,DIAMOND_III,80,12,8759,251,238,DIAMOND_II,37,12,8580,183,185,DIAMOND_II,33,13,10452,303,283,DIAMOND_III,48,12,8754,384,364,DIAMOND_II,89,11,7480,141,87,DIAMOND_III,26,10,7242,141,143,DIAMOND_II,27,10,7251,178,176,DIAMOND_III,28,11,7532,293,282,DIAMOND_III,46,9,5494,113,98,DIAMOND_IV,1,8,4887
0,110,110,DIAMOND_III,18,18,19384,787,796,DIAMOND_II,63,17,16764,73,63,DIAMOND_III,20,18,20909,155,126,DIAMOND_III,86,18,18987,373,331,DIAMOND_II,31,17,17021,95,71,DIAMOND_IV,1,18,18384,107,85,DIAMOND_IV,47,17,17107,178,176,DIAMOND_III,28,17,16579,664,629,DIAMOND_II,16,17,18305,229,224,DIAMOND_III,25,15,13356
1,657,589,DIAMOND_II,72,14,12330,256,266,DIAMOND_I,44,14,12379,149,126,DIAMOND_III,35,14,12772,217,138,DIAMOND_IV,6,11,8433,247,249,DIAMOND_III,35,11,7932,392,376,DIAMOND_III,90,17,17019,200,209,DIAMOND_III,44,14,12923,178,176,DIAMOND_III,28,14,11677,267,234,DIAMOND_II,68,14,12944,93,68,DIAMOND_III,47,13,10095
0,197,177,DIAMOND_IV,25,16,15017,353,326,DIAMOND_III,2,15,13464,254,216,DIAMOND_I,0,15,13883,363,334,DIAMOND_I,98,14,11841,211,208,DIAMOND_II,0,12,9637,1017,990,DIAMOND_IV,0,15,13252,201,166,DIAMOND_I,0,15,13321,178,176,DIAMOND_III,28,16,15431,72,67,DIAMOND_IV,82,15,13842,368,308,MASTER_I,1,13,10656
1,258,223,DIAMOND_III,47,14,11525,79,71,DIAMOND_III,34,15,14164,337,314,DIAMOND_III,32,15,13413,240,228,DIAMOND_III,48,12,9849,264,260,DIAMOND_III,0,12,9753,261,246,DIAMOND_III,58,14,12379,166,121,DIAMOND_III,0,13,10062,193,191,DIAMOND_III,0,14,11868,171,155,DIAMOND_III,0,15,14013,309,302,DIAMOND_II,3,11,7988
0,77,75,PLATINUM_I,60,15,14247,141,136,DIAMOND_III,68,14,12861,337,314,DIAMOND_III,32,13,10557,227,237,DIAMOND_IV,70,14,12821,301,281,DIAMOND_III,21,14,11657,127,108,DIAMOND_II,71,16,16373,185,168,DIAMOND_IV,37,15,14081,48,33,PLATINUM_I,2,16,15610,57,50,PLATINUM_I,100,17,16483,675,705,DIAMOND_III,0,16,15106
1,63,69,DIAMOND_III,19,14,11875,533,480,DIAMOND_I,1,14,11930,94,95,DIAMOND_III,20,12,9800,66,49,DIAMOND_II,19,12,9734,341,314,DIAMOND_III,41,11,8296,397,386,DIAMOND_II,5,11,8383,578,579,DIAMOND_III,75,11,7911,247,243,DIAMOND_III,27,12,9389,345,314,DIAMOND_III,60,11,8076,576,565,DIAMOND_II,0,10,6340
0,63,69,DIAMOND_III,19,14,12379,211,199,DIAMOND_IV,31,14,11616,222,209,DIAMOND_II,0,14,11496,306,289,DIAMOND_II,37,11,8320,150,132,DIAMOND_II,0,12,8633,174,176,DIAMOND_III,34,14,12696,221,203,DIAMOND_II,15,15,14135,339,304,DIAMOND_III,45,13,11314,124,101,DIAMOND_I,79,13,10278,652,655,DIAMOND_III,84,12,9336
1,63,69,DIAMOND_III,19,15,13889,461,421,DIAMOND_II,6,13,10990,258,255,DIAMOND_IV,16,13,11333,284,251,DIAMOND_IV,13,11,7764,103,87,DIAMOND_III,10,12,8948,470,452,DIAMOND_III,35,12,9425,21,17,PLATINUM_I,69,12,9817,118,107,DIAMOND_III,58,12,9815,110,97,DIAMOND_III,17,11,7881,485,435,DIAMOND_II,78,10,6847
1,63,69,DIAMOND_III,19,15,14159,152,170,DIAMOND_IV,63,16,14843,248,220,DIAMOND_II,39,17,18006,479,444,DIAMOND_III,56,16,14976,62,60,DIAMOND_IV,19,14,11547,140,144,DIAMOND_IV,47,16,15763,289,261,MASTER_I,0,14,12564,450,464,DIAMOND_III,75,16,15679,112,96,DIAMOND_III,21,13,10680,50,42,DIAMOND_II,3,13,9981
0,63,69,DIAMOND_III,19,12,9783,122,115,PLATINUM_I,19,13,10089,329,334,DIAMOND_III,66,12,9869,397,410,DIAMOND_IV,75,11,7584,50,42,DIAMOND_II,3,10,6484,207,213,DIAMOND_II,20,14,12594,328,330,DIAMOND_II,64,14,11840,141,133,DIAMOND_II,16,14,12807,151,122,MASTER_I,54,14,12293,306,289,DIAMOND_II,37,11,8352
0,63,69,DIAMOND_III,19,17,18117,278,272,DIAMOND_III,0,17,16915,288,291,DIAMOND_IV,38,17,17095,162,150,DIAMOND_II,20,14,11989,124,112,DIAMOND_II,59,13,10653,1822,1791,DIAMOND_I,5,16,15819,270,230,MASTER_I,152,17,17830,297,274,DIAMOND_I,1,16,15814,67,73,DIAMOND_IV,84,15,14248,76,68,DIAMOND_IV,14,14,11554
0,63,69,DIAMOND_III,19,14,11484,184,155,DIAMOND_II,75,14,12783,268,265,DIAMOND_I,75,15,13689,749,737,DIAMOND_I,18,13,10251,488,501,DIAMOND_II,15,13,10225,443,425,DIAMOND_I,75,14,12409,45,41,DIAMOND_III,75,14,12357,127,113,DIAMOND_II,0,15,14212,630,634,DIAMOND_IV,16,13,10672,52,34,PLATINUM_I,75,13,10243
0,329,334,DIAMOND_III,66,9,5977,528,517,DIAMOND_IV,81,6,3076,225,186,DIAMOND_III,37,9,5581,69,56,DIAMOND_III,4,5,1772,462,449,DIAMOND_II,72,6,2590,239,214,DIAMOND_I,1,9,5259,130,119,DIAMOND_II,39,7,4001,214,216,DIAMOND_III,60,9,5252,499,487,DIAMOND_IV,90,8,4480,264,258,DIAMOND_I,24,6,2895
1,169,172,MASTER_I,0,18,18983,517,529,DIAMOND_I,75,18,19312,249,216,DIAMOND_I,59,14,13008,69,56,DIAMOND_III,4,18,21051,167,161,DIAMOND_I,91,18,18706,436,456,DIAMOND_III,0,18,20798,124,90,MASTER_I,1,17,17113,214,216,DIAMOND_III,60,18,18859,294,276,DIAMOND_I,0,17,17318,264,258,DIAMOND_I,24,15,14148
0,37,35,GOLD_III,13,13,10052,129,129,GOLD_IV,96,12,8847,21,10,SILVER_I,52,13,10219,83,72,GOLD_II,14,11,8088,121,96,PLATINUM_IV,35,11,7449,71,51,GOLD_III,10,12,8817,23,23,SILVER_IV,71,11,7763,233,230,DIAMOND_III,53,11,8302,174,164,SILVER_II,77,10,6220,15,18,BRONZE_II,64,8,4656
0,310,317,DIAMOND_I,40,16,15316,374,397,DIAMOND_II,70,17,16843,196,199,DIAMOND_II,22,17,17193,539,530,DIAMOND_III,49,16,15576,379,356,DIAMOND_III,36,13,10638,462,449,DIAMOND_II,26,15,14273,207,214,DIAMOND_IV,46,13,11065,233,230,DIAMOND_III,53,15,13715,113,83,DIAMOND_I,17,14,12436,103,94,DIAMOND_III,1,13,10062
