result,rival_0_wins,rival_0_losses,rival_0_tier,rival_0_league_points,rival_0_champion_level,rival_0_champion_experience,rival_1_wins,rival_1_losses,rival_1_tier,rival_1_league_points,rival_1_champion_level,rival_1_champion_experience,rival_2_wins,rival_2_losses,rival_2_tier,rival_2_league_points,rival_2_champion_level,rival_2_champion_experience,rival_3_wins,rival_3_losses,rival_3_tier,rival_3_league_points,rival_3_champion_level,rival_3_champion_experience,rival_4_wins,rival_4_losses,rival_4_tier,rival_4_league_points,rival_4_champion_level,rival_4_champion_experience,ally_0_wins,ally_0_losses,ally_0_tier,ally_0_league_points,ally_0_champion_level,ally_0_champion_experience,ally_1_wins,ally_1_losses,ally_1_tier,ally_1_league_points,ally_1_champion_level,ally_1_champion_experience,ally_2_wins,ally_2_losses,ally_2_tier,ally_2_league_points,ally_2_champion_level,ally_2_champion_experience,main_player_win,main_player_losses,main_player_tier,main_player_league_points,main_player_champion_level,main_player_champion_experience,ally_3_wins,ally_3_losses,ally_3_tier,ally_3_league_points,ally_3_champion_level,ally_3_champion_experience
1,55,77,BRONZE_II,47,11,7923,126,134,SILVER_IV,24,11,8367,55,76,SILVER_IV,11,12,9669,74,67,BRONZE_II,64,11,8450,93,101,BRONZE_II,63,10,6994,7,8,BRONZE_II,31,14,11630,268,233,BRONZE_II,51,14,12020,488,484,BRONZE_III,73,13,10506,421,400,BRONZE_I,24,11,8374,10,18,BRONZE_II,91,11,8079
1,75,96,BRONZE_III,52,16,15705,142,154,BRONZE_II,9,14,12743,103,105,BRONZE_II,47,17,18080,90,101,BRONZE_II,56,15,13576,117,124,BRONZE_II,34,17,16658,36,52,SILVER_IV,26,17,17776,311,315,BRONZE_II,8,16,15990,179,180,BRONZE_I,45,17,16989,421,400,BRONZE_I,24,17,17726,59,80,BRONZE_II,0,15,13750
0,21,16,BRONZE_I,100,12,9093,143,168,BRONZE_III,42,11,7999,11,13,BRONZE_I,23,12,8829,9,13,BRONZE_II,31,10,6509,258,286,BRONZE_III,94,9,5683,126,129,BRONZE_II,86,10,6321,99,114,BRONZE_II,90,9,5626,81,66,SILVER_IV,0,11,7858,421,400,BRONZE_I,24,9,5924,111,135,BRONZE_I,5,8,4968
1,281,227,SILVER_IV,26,16,15052,47,63,SILVER_IV,0,15,14481,227,242,SILVER_IV,25,14,12678,143,159,BRONZE_II,75,14,12475,28,33,BRONZE_II,65,13,10250,33,32,BRONZE_II,69,15,14599,52,36,BRONZE_I,6,16,16035,218,184,BRONZE_I,73,16,15493,421,400,BRONZE_I,24,15,13468,292,262,BRONZE_I,16,14,11792
0,11,19,BRONZE_II,56,18,21626,39,48,BRONZE_I,17,18,21413,71,54,BRONZE_II,71,18,27489,257,234,BRONZE_I,50,18,22610,313,328,SILVER_IV,1,18,22697,159,156,SILVER_IV,31,18,20342,21,32,BRONZE_II,68,16,14828,55,76,SILVER_IV,11,18,18741,421,400,BRONZE_I,24,18,19488,149,157,SILVER_IV,12,17,16899
0,9,7,BRONZE_II,24,15,13362,27,39,BRONZE_I,50,14,12852,22,22,BRONZE_I,100,13,11325,137,163,BRONZE_II,1,13,10719,149,160,BRONZE_II,75,14,11774,12,26,BRONZE_II,83,16,14732,10,15,BRONZE_II,0,13,11364,311,325,SILVER_IV,38,13,10473,421,400,BRONZE_I,24,12,9235,16,24,BRONZE_II,83,11,7727
1,38,52,BRONZE_I,2,16,15069,132,135,BRONZE_I,0,16,16224,371,371,BRONZE_II,57,15,14001,166,162,BRONZE_I,41,16,15007,229,232,BRONZE_II,85,13,10681,13,12,BRONZE_I,43,15,13654,13,11,BRONZE_IV,48,16,14752,72,71,BRONZE_I,43,17,16680,14,22,BRONZE_II,60,16,15482,129,131,BRONZE_I,1,15,13790
1,53,59,BRONZE_III,0,17,16961,75,86,BRONZE_III,18,15,14476,32,23,BRONZE_IV,37,15,13286,33,36,BRONZE_II,26,16,16381,109,106,BRONZE_I,16,14,12912,13,12,BRONZE_I,43,16,15869,13,11,BRONZE_IV,48,16,15748,63,84,BRONZE_IV,71,17,16921,47,45,BRONZE_I,18,14,12622,53,59,BRONZE_III,0,15,13561
0,59,69,SILVER_IV,75,17,16745,20,15,BRONZE_II,8,14,12067,18,29,BRONZE_II,80,14,12353,38,55,BRONZE_IV,0,14,11488,44,35,SILVER_II,47,13,10783,13,12,BRONZE_I,43,12,9291,16,13,BRONZE_III,40,14,11631,136,151,BRONZE_II,15,15,13199,32,40,BRONZE_I,53,14,12887,13,11,BRONZE_IV,48,12,9761
0,9,10,SILVER_IV,56,18,20525,62,60,BRONZE_II,75,18,18886,76,100,IRON_II,81,16,15006,21,28,BRONZE_I,55,14,11748,48,55,BRONZE_III,75,14,12977,13,12,BRONZE_I,43,15,13234,13,11,BRONZE_IV,48,15,13484,93,110,BRONZE_IV,24,15,13568,10,9,BRONZE_III,96,16,14826,262,276,SILVER_IV,69,15,14407
0,174,193,SILVER_IV,46,16,15117,46,54,BRONZE_III,35,16,15593,61,64,SILVER_IV,20,15,14547,75,99,BRONZE_II,91,14,12051,67,85,BRONZE_IV,0,13,11127,13,12,BRONZE_I,43,13,11300,13,11,BRONZE_IV,48,16,15717,54,57,BRONZE_IV,72,14,12853,253,269,BRONZE_III,69,14,12530,612,580,SILVER_III,19,12,9066
1,146,151,SILVER_IV,25,13,11109,287,257,SILVER_II,0,13,11381,35,45,BRONZE_II,7,12,9774,133,127,SILVER_IV,15,12,9715,87,95,BRONZE_II,33,11,7751,13,12,BRONZE_I,43,13,10585,244,218,SILVER_IV,77,15,14672,282,250,BRONZE_I,20,14,11727,220,227,BRONZE_II,0,14,11810,13,11,BRONZE_IV,48,12,9013
1,20,19,BRONZE_II,42,17,17867,41,35,BRONZE_I,48,18,19660,47,54,BRONZE_II,45,16,14867,47,54,BRONZE_II,45,15,13996,98,82,BRONZE_IV,46,16,15826,13,12,BRONZE_I,43,18,19096,100,109,SILVER_II,68,18,20669,92,95,IRON_II,53,18,19301,80,81,BRONZE_I,29,17,16656,13,11,BRONZE_IV,48,17,16507
1,42,54,BRONZE_II,41,14,12984,18,25,GOLD_IV,17,16,14909,5,22,SILVER_IV,16,14,12470,24,42,BRONZE_I,58,14,12048,24,42,BRONZE_I,58,13,11065,25,30,SILVER_IV,41,13,11187,79,76,GOLD_IV,12,13,10721,193,196,PLATINUM_IV,32,16,16255,43,45,BRONZE_II,18,15,13293,43,45,BRONZE_II,18,14,12343
0,42,54,BRONZE_II,41,14,12662,42,54,BRONZE_II,41,14,11997,250,256,SILVER_III,21,14,12536,24,42,BRONZE_I,58,12,9165,5,22,SILVER_IV,16,11,7940,24,42,BRONZE_I,58,16,16296,104,113,BRONZE_IV,0,14,12317,159,179,BRONZE_IV,91,16,15451,40,42,SILVER_IV,31,14,12050,6,10,BRONZE_IV,22,15,13274
0,58,72,SILVER_IV,69,17,18306,260,259,SILVER_IV,0,18,21934,25,39,SILVER_IV,16,17,17953,24,42,BRONZE_I,58,17,17920,124,130,BRONZE_II,64,18,21504,356,375,SILVER_IV,0,18,26330,327,298,SILVER_III,0,16,15776,52,71,SILVER_IV,63,18,19609,175,158,SILVER_III,2,18,18730,125,124,SILVER_IV,61,16,15534
0,15,22,BRONZE_III,75,10,6662,44,52,BRONZE_I,16,8,4718,234,234,BRONZE_I,0,8,4793,24,42,BRONZE_I,58,8,4359,17,53,IRON_IV,93,6,3140,73,70,BRONZE_IV,36,11,7998,197,163,SILVER_III,4,9,5620,439,438,SILVER_IV,42,10,6953,133,121,SILVER_II,50,10,6391,121,116,SILVER_III,44,8,4169
1,42,54,BRONZE_II,41,13,11364,23,29,SILVER_III,26,14,12642,5,22,SILVER_IV,16,13,10752,24,42,BRONZE_I,58,15,13146,24,42,BRONZE_I,58,14,11712,2,10,BRONZE_IV,0,14,12034,10,12,SILVER_II,0,13,10164,52,53,GOLD_IV,12,14,12550,78,69,GOLD_IV,14,14,12293,111,109,SILVER_IV,24,12,9557
0,42,54,BRONZE_II,41,13,10383,18,25,GOLD_IV,17,13,10902,12,8,BRONZE_I,34,14,12239,24,42,BRONZE_I,58,12,9036,5,13,BRONZE_III,34,11,7567,119,122,SILVER_III,35,16,16070,103,96,GOLD_I,35,14,12105,177,157,GOLD_IV,12,14,11747,363,340,BRONZE_II,30,15,13078,51,64,IRON_I,100,14,12196
0,5,13,BRONZE_III,34,2,571,42,54,BRONZE_II,41,3,790,18,25,GOLD_IV,17,3,722,24,42,BRONZE_I,58,3,662,13,21,BRONZE_III,21,1,0,174,202,BRONZE_III,56,4,1361,112,120,BRONZE_II,97,3,1003,63,50,SILVER_III,0,3,1018,41,22,PLATINUM_IV,84,3,733,59,56,GOLD_III,15,3,733
0,55,60,BRONZE_III,83,14,11862,268,246,GOLD_III,49,13,11303,74,62,SILVER_III,76,12,9286,121,110,SILVER_I,30,12,9547,125,110,SILVER_IV,0,13,10991,54,56,SILVER_IV,52,13,10061,21,18,BRONZE_I,70,11,7478,13,14,BRONZE_I,100,12,8932,46,36,SILVER_I,78,11,7413,55,55,GOLD_IV,74,13,10171
0,130,104,PLATINUM_IV,0,15,14128,47,28,GOLD_IV,39,16,15630,16,15,SILVER_IV,0,14,12913,31,44,SILVER_I,44,13,10681,11,12,BRONZE_I,32,13,11144,54,56,SILVER_IV,52,13,10241,21,18,BRONZE_I,70,14,11987,13,14,BRONZE_I,100,14,12045,46,36,SILVER_I,78,12,9608,55,55,GOLD_IV,74,11,7731
1,43,48,SILVER_IV,41,16,15176,5,13,BRONZE_II,58,16,15274,38,34,SILVER_IV,41,15,14571,18,17,BRONZE_I,53,16,15501,35,55,BRONZE_II,0,14,12884,21,18,BRONZE_I,70,18,21538,13,24,BRONZE_I,38,17,17681,13,14,BRONZE_I,100,17,18017,12,15,BRONZE_I,18,16,15354,7,12,BRONZE_I,20,16,15833
